model_name,stream,head,capacity,seed,prediction_type,evaluated_videos,total_frames,gt_bouts_total,pred_bouts_total,mean_accuracy,mean_frame_macro_f1_present_behaviors,mean_bout_macro_f1_iou10_present_behaviors,mean_bout_macro_f1_iou25_present_behaviors,mean_bout_macro_f1_iou50_present_behaviors,sd_accuracy,sd_frame_macro_f1_present_behaviors,sd_bout_macro_f1_iou10_present_behaviors,sd_bout_macro_f1_iou25_present_behaviors,sd_bout_macro_f1_iou50_present_behaviors,best_val_epoch,best_epoch_train_loss,best_epoch_val_loss,best_validation_macroF1,best_epoch_elapsed_s,cpu_pct,ram_gb_used,gpu_util_pct,vram_gb_used,gpu_power_w
yolo_sppf_full_lstm512_seed43,full,lstm,512,43,smoothed_frames,28,348368,2031,1364,0.889290591121253,0.7273078754636982,0.6827394483981994,0.6467486930869702,0.5087085207722272,0.04746782670644518,0.13225291068654643,0.12173307515116306,0.13340457506423323,0.17188103935664356,10,0.3412915492696004,0.4016812041318709,0.8247929015347861,190.0843255519867,50.8,9.31,16.0,1.25,16.3
yolo_sppf_full_lstm512_seed44,full,lstm,512,44,raw_windows,28,348368,2031,1423,0.869239843800089,0.7331211780106868,0.7207445400587487,0.6680340281812686,0.4985813977757168,0.049977836963330725,0.12245709469802463,0.12137455275050685,0.13555459300446707,0.17147380255113923,8,0.3560990354142569,0.3753187928556664,0.8234814335963562,190.7729241847992,50.8,9.18,16.0,1.25,15.9
yolo_sppf_full_lstm512_seed44,full,lstm,512,44,smoothed_frames,28,348368,2031,1426,0.8691775996329714,0.7330721999612365,0.7204942898084984,0.6678195279667685,0.49843839763271663,0.04998050930485692,0.12255064397706204,0.12190325852271684,0.13598493586760615,0.17166446242552524,8,0.3560990354142569,0.3753187928556664,0.8234814335963562,190.7729241847992,50.8,9.18,16.0,1.25,15.9
yolo_sppf_full_lstm896_seed42,full,lstm,896,42,raw_windows,28,348368,2031,1397,0.8789252182692248,0.7288575595356032,0.6950676896035904,0.6480346772446511,0.4903382523781702,0.048139082568413386,0.11735416882655636,0.12859653781628133,0.13770684714792947,0.17131181430875633,10,0.3134754867998001,0.4014382703069483,0.8254273307945642,195.61605858802795,50.8,9.19,27.0,1.4,20.3
yolo_sppf_full_lstm896_seed42,full,lstm,896,42,smoothed_frames,28,348368,2031,1400,0.8788629741021072,0.7288091964030852,0.6948275935651751,0.6477945812062357,0.49019819635576123,0.04815246514336391,0.11744303871384684,0.12912785750562988,0.13813379258375827,0.17150396806888848,10,0.3134754867998001,0.4014382703069483,0.8254273307945642,195.61605858802795,50.8,9.19,27.0,1.4,20.3
yolo_sppf_full_lstm896_seed43,full,lstm,896,43,raw_windows,28,348368,2031,1415,0.8786158164684561,0.726872374142972,0.6874824116197438,0.6464259301934814,0.4807744376024705,0.045871488254966244,0.11880543959117282,0.1201868200115927,0.12791926029052364,0.1691505860375301,8,0.356486060385093,0.3799927857222168,0.8281378056341211,194.711211681366,50.7,9.25,30.0,1.4,20.0
yolo_sppf_full_lstm896_seed43,full,lstm,896,43,smoothed_frames,28,348368,2031,1418,0.8785535723013386,0.7268236913796047,0.6872321613694935,0.6461935549611061,0.48063143745947035,0.04588311792814061,0.11890026055546905,0.12065515643671092,0.12837463649365996,0.16933942023317938,8,0.356486060385093,0.3799927857222168,0.8281378056341211,194.711211681366,50.7,9.25,30.0,1.4,20.0
yolo_sppf_full_lstm896_seed44,full,lstm,896,44,raw_windows,28,348368,2031,1438,0.8659148432267006,0.7204991601266999,0.697019824942205,0.636108602811643,0.47275647771385915,0.05120571825443141,0.1074486301087965,0.11546127890261032,0.13012455631090886,0.15875665771546707,8,0.3424746035634712,0.4018198879093804,0.8128658103197466,195.85282278060916,50.7,9.18,28.0,1.4,20.2
yolo_sppf_full_lstm896_seed44,full,lstm,896,44,smoothed_frames,28,348368,2031,1441,0.865852599059583,0.7204502830993679,0.6967827457577573,0.6359053920821164,0.47260406966671425,0.0512208589841315,0.10754615508128602,0.11596315289636572,0.13054160604031925,0.15893508091170525,8,0.3424746035634712,0.4018198879093804,0.8128658103197466,195.85282278060916,50.7,9.18,28.0,1.4,20.2
yolo_sppf_no_group_visual_attention256_seed42,no_group_visual,attention,256,42,raw_windows,28,348368,2031,1397,0.8761517614287487,0.7342135388726162,0.7017592081097058,0.6566231778454813,0.5075636610325805,0.05147781238127248,0.13556532605482377,0.143437242941397,0.1609781498246458,0.20591551257121712,10,0.3536231145043755,0.363036187482898,0.8258455076026936,201.86558389663696,50.7,8.64,13.0,1.21,17.2
yolo_sppf_no_group_visual_attention256_seed42,no_group_visual,attention,256,42,smoothed_frames,28,348368,2031,1400,0.8760895172616311,0.7341658954715246,0.7015135542926235,0.656377524028399,0.5073746965579017,0.05148111958260088,0.13563107422021206,0.14386426272913505,0.16132696227437449,0.20606896431522156,10,0.3536231145043755,0.363036187482898,0.8258455076026936,201.86558389663696,50.7,8.64,13.0,1.21,17.2
yolo_sppf_no_group_visual_attention256_seed43,no_group_visual,attention,256,43,raw_windows,28,348368,2031,1364,0.8882229847425379,0.7464365668070218,0.7068439213249285,0.670557031767017,0.5276362945992937,0.04744611580430606,0.13166686778482312,0.135272387910872,0.14837545668631086,0.19867215424934187,10,0.3507821684919274,0.3749535173467833,0.8290388134739791,233.4359736442566,49.0,8.91,5.0,1.21,14.1
yolo_sppf_no_group_visual_attention256_seed43,no_group_visual,attention,256,43,smoothed_frames,28,348368,2031,1368,0.8881607405754204,0.7463871689929898,0.7066942062664914,0.6702425956477417,0.5274269004968252,0.04744868226173788,0.1317443974564894,0.13558656483793846,0.14888405945841662,0.19890244598833956,10,0.3507821684919274,0.3749535173467833,0.8290388134739791,233.4359736442566,49.0,8.91,5.0,1.21,14.1
yolo_sppf_no_group_visual_attention256_seed44,no_group_visual,attention,256,44,raw_windows,28,348368,2031,1456,0.8661642362285054,0.7338896161200987,0.712744373616883,0.6673920858810842,0.5075074795768207,0.053117614667816324,0.12928367249676118,0.12229797261761767,0.139346780360825,0.17650528326337808,8,0.3567882517241759,0.3628258342141404,0.8346133863347829,201.8311293125153,50.7,8.66,14.0,1.21,17.0
yolo_sppf_no_group_visual_attention256_seed44,no_group_visual,attention,256,44,smoothed_frames,28,348368,2031,1460,0.8661019920613878,0.7338420706898782,0.7126260931859655,0.6671279413636597,0.5073427056167485,0.05311995745584583,0.1293657240598357,0.12266777932805714,0.13984373368833283,0.176727162380671,8,0.3567882517241759,0.3628258342141404,0.8346133863347829,201.8311293125153,50.7,8.66,14.0,1.21,17.0
yolo_sppf_no_group_visual_attention512_seed42,no_group_visual,attention,512,42,raw_windows,28,348368,2031,1390,0.8774828579135738,0.7334642175572402,0.700581019913793,0.6555659746146739,0.5112385002331628,0.05268395181893507,0.13582094274569634,0.1514112463521048,0.16768886277606468,0.21511081372179566,6,0.3727136596272404,0.3883643724816105,0.8278149223924698,191.50736141204837,50.7,8.84,22.0,1.25,17.8
yolo_sppf_no_group_visual_attention512_seed42,no_group_visual,attention,512,42,smoothed_frames,28,348368,2031,1393,0.8774206137464562,0.7334179901310264,0.7003353660967105,0.6553203207975916,0.5110873286534198,0.05268627982286882,0.13588999450631598,0.15183216055790988,0.16805068462501196,0.2152658080306438,6,0.3727136596272404,0.3883643724816105,0.8278149223924698,191.50736141204837,50.7,8.84,22.0,1.25,17.8
yolo_sppf_no_group_visual_attention512_seed43,no_group_visual,attention,512,43,raw_windows,28,348368,2031,1405,0.8807766928392006,0.7426457686529863,0.7133429319157424,0.6707465534439129,0.5173457461690932,0.04935520869598101,0.12842396896725866,0.12596930830316658,0.14041228180299672,0.1953357416688196,8,0.3662536691970609,0.3540326636209751,0.8388286552119272,186.81780004501343,50.7,8.71,14.0,1.25,16.6
yolo_sppf_no_group_visual_attention512_seed43,no_group_visual,attention,512,43,smoothed_frames,28,348368,2031,1409,0.880714448672083,0.7425974244841281,0.7131895363223177,0.6704262518921249,0.5171192044991503,0.049351503812189286,0.12850172283082625,0.12617628358464977,0.14086659339472377,0.19553626403724195,8,0.3662536691970609,0.3540326636209751,0.8388286552119272,186.81780004501343,50.7,8.71,14.0,1.25,16.6
yolo_sppf_no_group_visual_attention512_seed44,no_group_visual,attention,512,44,raw_windows,28,348368,2031,1395,0.8738502661641128,0.7415410627497823,0.7152704895325178,0.673437691826468,0.5181937451203149,0.05242905779148171,0.1296954842402252,0.13280361845610394,0.15053080408718497,0.19887352428902816,8,0.3474973369036512,0.3398352511706651,0.839087955323145,190.52024507522583,50.7,8.65,22.0,1.26,17.1
yolo_sppf_no_group_visual_attention512_seed44,no_group_visual,attention,512,44,smoothed_frames,28,348368,2031,1399,0.873788021996995,0.741493098904832,0.7151213935712392,0.6731192080054461,0.5179526922142874,0.05243192659976394,0.1297726305565369,0.1330188109212648,0.15098671422245227,0.19908044209316247,8,0.3474973369036512,0.3398352511706651,0.839087955323145,190.52024507522583,50.7,8.65,22.0,1.26,17.1
yolo_sppf_no_group_visual_attention896_seed42,no_group_visual,attention,896,42,raw_windows,28,348368,2031,1373,0.8791465949029925,0.7299636775327032,0.6952247067398518,0.650838259207875,0.5048961434517764,0.05268677277473736,0.13747449228043568,0.14260455209630782,0.1561648378085102,0.1992749430565856,10,0.3333642812625309,0.3617386558532922,0.8334341677556758,198.92228507995603,50.7,8.63,25.0,1.36,18.7
yolo_sppf_no_group_visual_attention896_seed42,no_group_visual,attention,896,42,smoothed_frames,28,348368,2031,1376,0.8790843507358749,0.729917104726573,0.6949646026982351,0.6505781551662583,0.5046760554165622,0.05269104729092415,0.13753792127709247,0.14304433727790475,0.15650459375857467,0.19943555061498766,10,0.3333642812625309,0.3617386558532922,0.8334341677556758,198.92228507995603,50.7,8.63,25.0,1.36,18.7
yolo_sppf_no_group_visual_attention896_seed43,no_group_visual,attention,896,43,raw_windows,28,348368,2031,1376,0.8791987311328581,0.7376261646082599,0.7089778170946012,0.6649930740968487,0.5081080250037419,0.049978520763699665,0.13379543348149892,0.13176391248823735,0.15049695338816393,0.20139885337745747,6,0.3604271505232375,0.3532782323597949,0.8375746527760789,199.79915571212769,50.6,8.71,25.0,1.36,19.4
yolo_sppf_no_group_visual_attention896_seed43,no_group_visual,attention,896,43,smoothed_frames,28,348368,2031,1380,0.8791364869657404,0.7375773488605615,0.7088366662647213,0.6646782138149089,0.5078786787053493,0.04998326189746114,0.13386661484418308,0.13202317553826604,0.15098684995005782,0.2016175109766075,6,0.3604271505232375,0.3532782323597949,0.8375746527760789,199.79915571212769,50.6,8.71,25.0,1.36,19.4
yolo_sppf_no_group_visual_attention896_seed44,no_group_visual,attention,896,44,raw_windows,28,348368,2031,1397,0.8742051541593686,0.7325321008199278,0.6998641414798429,0.6561219058163227,0.49521708011091603,0.05256007912675992,0.12590736500714336,0.136814652861139,0.1481227705312213,0.18226629249650053,8,0.3383460593903233,0.3608549915951684,0.8249221243007023,198.9902539253235,50.6,8.66,25.0,1.36,20.7
yolo_sppf_no_group_visual_attention896_seed44,no_group_visual,attention,896,44,smoothed_frames,28,348368,2031,1401,0.874142909992251,0.7324841708985462,0.6997221511350201,0.6558105276117567,0.4949858693371126,0.052561105427060405,0.12598058280470809,0.13704749083650603,0.1486083003802067,0.18247314085173513,8,0.3383460593903233,0.3608549915951684,0.8249221243007023,198.9902539253235,50.6,8.66,25.0,1.36,20.7
yolo_sppf_no_group_visual_lstm256_seed42,no_group_visual,lstm,256,42,raw_windows,28,348368,2031,1419,0.877977663925258,0.7307621128019948,0.6976806023398706,0.6546064621269189,0.5083431400461561,0.0522950824460402,0.13132072532090586,0.1414766388626431,0.1558997420714479,0.19726469414274608,6,0.4006314340053377,0.3886370892581042,0.8197168045984531,189.25363063812256,50.9,10.56,9.0,1.51,14.7
yolo_sppf_no_group_visual_lstm256_seed42,no_group_visual,lstm,256,42,smoothed_frames,28,348368,2031,1422,0.8779154197581402,0.7307150589747976,0.6974604573828836,0.6544032513973923,0.5082415346813928,0.052296104508886616,0.1314054388647914,0.14192122350192038,0.1562596084941055,0.19741132872211714,6,0.4006314340053377,0.3886370892581042,0.8197168045984531,189.25363063812256,50.9,10.56,9.0,1.51,14.7
yolo_sppf_no_group_visual_lstm256_seed43,no_group_visual,lstm,256,43,raw_windows,28,348368,2031,1385,0.8869288205131379,0.7420058922825062,0.7069190496876614,0.6676620757208962,0.514254263708369,0.04803635683629846,0.1224783448659768,0.11608930637654817,0.13111678362187001,0.18438211511530686,8,0.3745023733045801,0.381473056411755,0.8190709731449475,189.13552498817444,51.0,10.49,9.0,1.51,14.4
yolo_sppf_no_group_visual_lstm256_seed43,no_group_visual,lstm,256,43,smoothed_frames,28,348368,2031,1389,0.8868665763460204,0.741956280084537,0.7068063871195046,0.6674002157324107,0.5141060469162465,0.048040921439182906,0.12254788504797494,0.11604256358320476,0.13131976809400464,0.18460442669297292,8,0.3745023733045801,0.381473056411755,0.8190709731449475,189.13552498817444,51.0,10.49,9.0,1.51,14.4
yolo_sppf_no_group_visual_lstm256_seed44,no_group_visual,lstm,256,44,raw_windows,28,348368,2031,1424,0.8788650789709769,0.7287843204192962,0.6995200423382011,0.6551188891918187,0.49393986616687774,0.049661650998520566,0.1185819428873718,0.12386303811129629,0.13412203592213084,0.17275088930852103,7,0.3837072729281964,0.39619060901718,0.8078814027405212,190.20544242858887,50.9,10.63,9.0,1.51,15.1
yolo_sppf_no_group_visual_lstm256_seed44,no_group_visual,lstm,256,44,smoothed_frames,28,348368,2031,1428,0.8788028348038592,0.7287354003116879,0.699400190191396,0.6548470037879108,0.49377298650710955,0.04966108887691342,0.11867830610934449,0.12423909962996953,0.1346773491672097,0.17298027750259504,7,0.3837072729281964,0.39619060901718,0.8078814027405212,190.20544242858887,50.9,10.63,9.0,1.51,15.1
yolo_sppf_no_group_visual_lstm512_seed42,no_group_visual,lstm,512,42,raw_windows,28,348368,2031,1409,0.8791876060922968,0.7286440605027346,0.6953274061326502,0.6458793030323353,0.49328823532536514,0.050110028207058274,0.12101449171478748,0.12721482821013297,0.14207466141975178,0.172432615171977,10,0.3231463075270964,0.4214255168801173,0.8152308133502796,188.12146019935608,50.9,10.53,14.0,1.57,15.6
yolo_sppf_no_group_visual_lstm512_seed42,no_group_visual,lstm,512,42,smoothed_frames,28,348368,2031,1412,0.8791253619251792,0.7285951018471332,0.6950817523155679,0.6456525456627208,0.4931181672981543,0.050114512437782255,0.1211049126711354,0.12774513687152994,0.1425044043714229,0.1726259565626802,10,0.3231463075270964,0.4214255168801173,0.8152308133502796,188.12146019935608,50.9,10.53,14.0,1.57,15.6
yolo_sppf_no_group_visual_lstm512_seed43,no_group_visual,lstm,512,43,raw_windows,28,348368,2031,1320,0.8862971212076006,0.7235834672822066,0.675002180282018,0.6349648835901194,0.4856862011449722,0.04772216198627957,0.12456264992794046,0.1293469498454045,0.1357187582183091,0.17003510139564004,10,0.3402619052438947,0.4300722311900851,0.8123009656654461,200.99959754943848,50.9,10.56,14.0,1.57,16.5
yolo_sppf_no_group_visual_lstm512_seed43,no_group_visual,lstm,512,43,smoothed_frames,28,348368,2031,1324,0.886234877040483,0.72353388177914,0.6748722838231552,0.6346815935571882,0.4855207242897968,0.047718930549972394,0.12465696811621911,0.1296741026020898,0.13627420186188716,0.17029741323831527,10,0.3402619052438947,0.4300722311900851,0.8123009656654461,200.99959754943848,50.9,10.56,14.0,1.57,16.5
yolo_sppf_no_group_visual_lstm512_seed44,no_group_visual,lstm,512,44,raw_windows,28,348368,2031,1420,0.881190371328232,0.7305474896152522,0.6882700975789967,0.6438394255028238,0.4933913205212402,0.049600655110900144,0.12648113374184108,0.13423243259962267,0.1467646806378365,0.18272152988782306,7,0.3679330503570973,0.392652442351368,0.8114510775923437,187.82619714736936,50.9,10.64,15.0,1.57,17.6
yolo_sppf_no_group_visual_lstm512_seed44,no_group_visual,lstm,512,44,smoothed_frames,28,348368,2031,1423,0.8811281271611143,0.7304990998592967,0.6880300015405814,0.6436193374676097,0.49323125649562993,0.04961543843867995,0.12656400566939052,0.13472896853684532,0.14716874689489087,0.18290488667212884,7,0.3679330503570973,0.392652442351368,0.8114510775923437,187.82619714736936,50.9,10.64,15.0,1.57,17.6
yolo_sppf_no_group_visual_lstm896_seed42,no_group_visual,lstm,896,42,raw_windows,28,348368,2031,1398,0.8789827092042879,0.7245835416808578,0.6874532981163827,0.6410055449668857,0.4799155055207756,0.05100030920589422,0.12943006859031503,0.1345927167205059,0.1446902395249159,0.19064288938878485,10,0.3274444504684789,0.3669365790946083,0.8365472614786265,194.1328146457672,50.8,10.43,29.0,1.68,20.0
yolo_sppf_no_group_visual_lstm896_seed42,no_group_visual,lstm,896,42,smoothed_frames,28,348368,2031,1401,0.8789204650371704,0.7245358152611744,0.6872265407467681,0.6407787875972711,0.4797643339410326,0.05100489816051986,0.1295053940079866,0.13506618164041992,0.14506835339885613,0.1908159332113708,10,0.3274444504684789,0.3669365790946083,0.8365472614786265,194.1328146457672,50.8,10.43,29.0,1.68,20.0
yolo_sppf_no_group_visual_lstm896_seed43,no_group_visual,lstm,896,43,raw_windows,28,348368,2031,1354,0.8873786463108251,0.7311296065336096,0.6810872980165426,0.6426953207163263,0.496810316324151,0.04830248270460741,0.12491077413768334,0.11872358243679666,0.12967845570823572,0.17359105692189644,10,0.3230227538075029,0.3861824921571598,0.8278714452935829,193.49099731445312,50.8,10.49,28.0,1.68,19.6
yolo_sppf_no_group_visual_lstm896_seed43,no_group_visual,lstm,896,43,smoothed_frames,28,348368,2031,1357,0.8873164021437075,0.7310799940899907,0.6808370477662923,0.6424808205018261,0.4966673161811509,0.0482993818647983,0.12500027054275062,0.11922546500436347,0.13012499541610176,0.17378627239134978,10,0.3230227538075029,0.3861824921571598,0.8278714452935829,193.49099731445312,50.8,10.49,28.0,1.68,19.6
yolo_sppf_no_group_visual_lstm896_seed44,no_group_visual,lstm,896,44,raw_windows,28,348368,2031,1338,0.8879800639907743,0.7275986603021033,0.6742594075220928,0.6412823905202297,0.49019143480634353,0.04731598831562482,0.12630675152486293,0.1328104900585267,0.13675043877346085,0.18644169979588227,10,0.3104778831915165,0.4302166992621746,0.8099336475463665,194.23030400276184,50.9,10.48,29.0,1.68,20.1
yolo_sppf_no_group_visual_lstm896_seed44,no_group_visual,lstm,896,44,smoothed_frames,28,348368,2031,1341,0.8879178198236567,0.7275497102338984,0.6740223283376452,0.6410622455632425,0.49003902675919864,0.04731912698680741,0.1263950687814977,0.13325321599276693,0.13712449592748133,0.18662128466267988,10,0.3104778831915165,0.4302166992621746,0.8099336475463665,194.23030400276184,50.9,10.48,29.0,1.68,20.1
yolo_sppf_no_relations_attention256_seed42,no_relations,attention,256,42,raw_windows,28,348368,2031,1474,0.8590846810907796,0.699878221753459,0.6592225083382808,0.6096875136945179,0.4549248094872041,0.05639028423185514,0.13180534716651263,0.1090478892621908,0.1311972959871793,0.16381374700511606,10,0.4471709774048024,0.4511204175813685,0.798687287354521,194.47111988067627,50.8,8.72,13.0,1.21,16.2
yolo_sppf_no_relations_attention256_seed42,no_relations,attention,256,42,smoothed_frames,28,348368,2031,1478,0.859022436923662,0.6998316300169491,0.6591017116305217,0.609433028802042,0.4547682766363085,0.0563747685236473,0.13187940939864998,0.10933699206955069,0.1316527076751836,0.16402756118116132,10,0.4471709774048024,0.4511204175813685,0.798687287354521,194.47111988067627,50.8,8.72,13.0,1.21,16.2
yolo_sppf_no_relations_attention256_seed43,no_relations,attention,256,43,raw_windows,28,348368,2031,1447,0.8527959220699336,0.6972310175892524,0.6642952479197693,0.6168602517573932,0.4388946575145222,0.057657884614454036,0.13275708596524352,0.12161706888336844,0.14028915805298933,0.17904922492273365,6,0.4765117468960513,0.463818961309476,0.7840579149754211,193.9917047023773,50.7,8.64,13.0,1.21,16.5
yolo_sppf_no_relations_attention256_seed43,no_relations,attention,256,43,smoothed_frames,28,348368,2031,1451,0.8527336779028161,0.6971855136540246,0.664167030500287,0.6165955606205609,0.4387488655390251,0.05764876086229717,0.13282623757639958,0.12186963422916493,0.1407465177613774,0.1792129755014677,6,0.4765117468960513,0.463818961309476,0.7840579149754211,193.9917047023773,50.7,8.64,13.0,1.21,16.5
yolo_sppf_no_relations_attention256_seed44,no_relations,attention,256,44,raw_windows,28,348368,2031,1427,0.8575437483581687,0.6905762167674638,0.670662232173132,0.6055928754262656,0.43529839105205953,0.05261696131572378,0.12988394731444547,0.12303827892479975,0.14188245179724776,0.16327547204305265,6,0.4849688578163475,0.4615414443144959,0.7896649484544078,194.1063153743744,50.7,8.71,12.0,1.21,16.4
yolo_sppf_no_relations_attention256_seed44,no_relations,attention,256,44,smoothed_frames,28,348368,2031,1431,0.857481504191051,0.6905300375014078,0.6705333833197934,0.6053137894328939,0.43516258581421347,0.05262024164608082,0.12996219085759841,0.12339733716077635,0.14233094971722818,0.1634603677962894,6,0.4849688578163475,0.4615414443144959,0.7896649484544078,194.1063153743744,50.7,8.71,12.0,1.21,16.4
yolo_sppf_no_relations_attention512_seed42,no_relations,attention,512,42,raw_windows,28,348368,2031,1449,0.84556181036544,0.6909255425329576,0.663568025049112,0.6043742744600424,0.425157567956986,0.06198295428033533,0.1323776519717919,0.13609733942266544,0.14734639881074293,0.1954165659582965,10,0.4300454217666135,0.4546041729379563,0.7837620283843384,195.8971712589264,50.7,8.63,14.0,1.21,16.3
yolo_sppf_no_relations_attention512_seed42,no_relations,attention,512,42,smoothed_frames,28,348368,2031,1452,0.8454995661983223,0.6908812577649778,0.6632998997809868,0.6041061491919172,0.42499669279611085,0.061974572667395374,0.13244038762542903,0.13651394641545478,0.14767563122564004,0.19555052107762042,10,0.4300454217666135,0.4546041729379563,0.7837620283843384,195.8971712589264,50.7,8.63,14.0,1.21,16.3
yolo_sppf_no_relations_attention512_seed43,no_relations,attention,512,43,raw_windows,28,348368,2031,1426,0.8564774999242749,0.6995033281246285,0.6719384606593924,0.6138467799423827,0.4339444697005904,0.056815003092136926,0.1255946830926014,0.12099072945394647,0.1428762453010981,0.17035361867774623,9,0.4404133492847175,0.4791674556646733,0.7845804487113207,196.68976306915283,50.7,8.8,13.0,1.21,16.2
yolo_sppf_no_relations_attention512_seed43,no_relations,attention,512,43,smoothed_frames,28,348368,2031,1430,0.8564152557571573,0.6994569456104749,0.6717998141141202,0.6135744452123938,0.43376825579207623,0.05680984105198571,0.12567083865825063,0.12131872306287196,0.1433251546950646,0.1705547655930963,9,0.4404133492847175,0.4791674556646733,0.7845804487113207,196.68976306915283,50.7,8.8,13.0,1.21,16.2
yolo_sppf_no_relations_attention512_seed44,no_relations,attention,512,44,raw_windows,28,348368,2031,1530,0.8254786217619271,0.6760128797341024,0.6785374833377759,0.6000286472181647,0.39627287858961313,0.06532922585650858,0.12781717884885305,0.1288958789796007,0.15144873687062999,0.1728461458673647,8,0.4471469385765469,0.4631544085249068,0.7874039359989354,196.7207899093628,50.7,8.69,14.0,1.21,16.0
yolo_sppf_no_relations_attention512_seed44,no_relations,attention,512,44,smoothed_frames,28,348368,2031,1534,0.8254163775948095,0.6759678604221981,0.6784011921045916,0.599737992034848,0.3961088086533952,0.06530664915180019,0.12788332376153805,0.12915425022478286,0.15179110146771915,0.172998634937999,8,0.4471469385765469,0.4631544085249068,0.7874039359989354,196.7207899093628,50.7,8.69,14.0,1.21,16.0
yolo_sppf_no_relations_attention896_seed42,no_relations,attention,896,42,raw_windows,28,348368,2031,1459,0.857939599483387,0.7020435995149578,0.6590747889030906,0.6139255353074746,0.45628804936660616,0.05630306252167765,0.13634150734951048,0.12126997755257285,0.1380900672891797,0.1790222172888873,10,0.4459271499490056,0.4456269960702648,0.8013799090393026,198.43999218940732,50.7,8.98,15.0,1.21,16.8
yolo_sppf_no_relations_attention896_seed42,no_relations,attention,896,42,smoothed_frames,28,348368,2031,1463,0.8578773553162693,0.7019983703016789,0.6589271376665468,0.6136044014654534,0.4560880957582976,0.05629015232124194,0.13640783110807658,0.12148057802719374,0.13851883015829325,0.1792193473684244,10,0.4459271499490056,0.4456269960702648,0.8013799090393026,198.43999218940732,50.7,8.98,15.0,1.21,16.8
yolo_sppf_no_relations_attention896_seed43,no_relations,attention,896,43,raw_windows,28,348368,2031,1471,0.8589839359681619,0.7065562291123069,0.6587937190354526,0.6125910538048951,0.4421522655927025,0.055973545392682164,0.130155515081841,0.1178015300057902,0.13370763102520286,0.17508191678336318,9,0.439700544972358,0.4482245536173679,0.797177403481984,199.04054427146912,50.7,8.93,14.0,1.21,17.5
yolo_sppf_no_relations_attention896_seed43,no_relations,attention,896,43,smoothed_frames,28,348368,2031,1475,0.8589216918010444,0.7065104512479293,0.6586421378468881,0.612272981074101,0.44193344152377995,0.0559651666335635,0.13022783312560918,0.11810733522467072,0.13418472523230202,0.17530071569393718,9,0.439700544972358,0.4482245536173679,0.797177403481984,199.04054427146912,50.7,8.93,14.0,1.21,17.5
yolo_sppf_no_relations_attention896_seed44,no_relations,attention,896,44,raw_windows,28,348368,2031,1500,0.8346761166262334,0.6833858575491195,0.6855549224107728,0.6151894938686132,0.41237938966809345,0.0527709037173702,0.12397969654953518,0.13891892017198226,0.15559255308899486,0.15876174043078473,6,0.4795592614335699,0.4556840422903261,0.7918481031873859,200.5602831840515,50.7,8.93,14.0,1.21,16.2
yolo_sppf_no_relations_attention896_seed44,no_relations,attention,896,44,smoothed_frames,28,348368,2031,1504,0.8346138724591158,0.6833398258893518,0.6854602004088344,0.6149438775147494,0.4122346317913768,0.0527624938095409,0.12405811469305639,0.13919100063887874,0.155964710427048,0.15894286880673872,6,0.4795592614335699,0.4556840422903261,0.7918481031873859,200.5602831840515,50.7,8.93,14.0,1.21,16.2
yolo_sppf_no_relations_lstm256_seed42,no_relations,lstm,256,42,raw_windows,28,348368,2031,1470,0.8648540366900741,0.6977076141807833,0.6667890770088614,0.626019421886841,0.4632569203627025,0.0515486269392614,0.1313686757449103,0.12986174710091763,0.13386850255013635,0.16625415001707775,10,0.4397425620807889,0.4860215446534788,0.7762667359394563,184.5268399715424,50.9,10.46,9.0,1.49,14.3
yolo_sppf_no_relations_lstm256_seed42,no_relations,lstm,256,42,smoothed_frames,28,348368,2031,1473,0.8647917925229566,0.697658850143488,0.6665567017764863,0.6258049216723407,0.46309604520182734,0.05153793541066392,0.13144689528496878,0.1303408213827427,0.13429885701579858,0.16645270825205583,10,0.4397425620807889,0.4860215446534788,0.7762667359394563,184.5268399715424,50.9,10.46,9.0,1.49,14.3
yolo_sppf_no_relations_lstm256_seed43,no_relations,lstm,256,43,raw_windows,28,348368,2031,1523,0.8570146687846295,0.69503527449402,0.6770886856776014,0.6219411396617927,0.4422909683404751,0.05638119302863911,0.13066405717600255,0.12987092226541255,0.13926822501973113,0.17145688305147577,10,0.4479269458588247,0.4776658359175873,0.7807506644373114,181.8301148414612,51.0,10.44,8.0,1.49,14.7
yolo_sppf_no_relations_lstm256_seed43,no_relations,lstm,256,43,smoothed_frames,28,348368,2031,1527,0.8569524246175118,0.694985947325698,0.6769702731157216,0.6216692094401136,0.44210407020759707,0.05635734366007377,0.13074769112682932,0.1302818176103322,0.13973939091803783,0.1716709780944544,10,0.4479269458588247,0.4776658359175873,0.7807506644373114,181.8301148414612,51.0,10.44,8.0,1.49,14.7
yolo_sppf_no_relations_lstm256_seed44,no_relations,lstm,256,44,raw_windows,28,348368,2031,1657,0.8349718486662783,0.667870565014943,0.6620695965300641,0.6011698428297982,0.415973824937878,0.05249169506238532,0.13928959976571093,0.11688407136475157,0.13671343529376348,0.1697491273938415,6,0.5084331434126651,0.4748183204422867,0.7651601165154882,181.9757685661316,50.9,10.47,9.0,1.49,14.4
