stream,head,capacity,class,threshold,n_seeds,matched_bouts_mean,median_tiou_mean,median_tiou_sd,median_abs_start_offset_frames_mean,median_abs_start_offset_frames_sd,median_abs_end_offset_frames_mean,median_abs_end_offset_frames_sd,median_abs_mean_boundary_offset_frames_mean,median_abs_mean_boundary_offset_frames_sd,median_duration_error_frames_mean,median_duration_error_frames_sd,median_abs_duration_error_frames_mean,median_abs_duration_error_frames_sd,median_pred_duration_frames_mean,median_pred_duration_frames_sd,median_gt_duration_frames_mean,median_gt_duration_frames_sd
visual_only,attention,256,investigation,0.1,3,718.3333333333334,0.5050505050505051,0.008747731351357943,11.333333333333334,1.1547005383792515,13.333333333333334,0.5773502691896258,15.333333333333334,1.1547005383792515,19.666666666666668,4.163331998932265,25.0,1.7320508075688772,63.0,0.0,39.666666666666664,0.5773502691896263
visual_only,attention,256,investigation,0.25,3,611.3333333333334,0.5717059576023392,0.01584413422953308,10.833333333333334,0.7637626158259733,12.0,0.0,13.5,0.5,16.666666666666668,2.516611478423583,22.666666666666668,1.5275252316519465,63.0,0.0,49.0,2.29128784747792
visual_only,attention,256,investigation,0.5,3,370.6666666666667,0.7104580468551056,0.0028989405472008407,8.666666666666666,0.5773502691896258,9.0,0.0,10.583333333333334,0.3818813079129864,11.333333333333334,2.0816659994661326,15.833333333333334,0.7637626158259733,79.0,0.0,64.5,0.8660254037844386
visual_only,attention,256,mount,0.1,3,158.66666666666666,0.772250299319935,0.009027702051134321,9.5,1.8027756377319946,13.666666666666666,2.5166114784235836,12.833333333333334,0.7637626158259733,-0.6666666666666666,8.736894948054104,19.666666666666668,1.5275252316519472,89.66666666666667,9.237604307034012,101.66666666666667,3.511884584284246
visual_only,attention,256,mount,0.25,3,150.66666666666666,0.7836376962830451,0.009595666353953149,9.666666666666666,2.0816659994661326,13.0,2.0,12.416666666666666,0.5204164998665332,0.5,8.351646544245034,19.0,2.6457513110645907,100.33333333333333,4.618802153517007,100.16666666666667,1.8929694486000905
visual_only,attention,256,mount,0.5,3,134.66666666666666,0.8070511664261665,0.007604769181435376,9.0,1.7320508075688772,12.0,1.7320508075688772,11.666666666666666,0.28867513459481275,0.3333333333333333,7.910962857537212,16.666666666666668,1.5275252316519472,113.66666666666667,4.618802153517004,102.83333333333333,2.020725942163691
visual_only,attention,512,attack,0.1,3,217.66666666666666,0.47100694444444446,0.025939033868077267,19.5,3.122498999199199,15.333333333333334,3.2145502536643185,22.666666666666668,3.3291640592396967,26.333333333333332,6.7144123594945615,36.333333333333336,4.310839052125854,89.66666666666667,18.475208614068027,56.5,0.5
visual_only,attention,512,attack,0.25,3,186.66666666666666,0.523472167876759,0.028713538114580453,18.166666666666668,2.8431203515386634,14.0,2.0,19.583333333333332,1.626601774661928,24.5,4.8218253804964775,31.833333333333332,3.3291640592396963,87.0,13.856406460551018,62.666666666666664,3.3291640592396967
visual_only,attention,512,attack,0.5,3,101.0,0.6888434651391968,0.008346348526718903,12.666666666666666,1.1547005383792515,9.333333333333334,0.5773502691896258,13.25,1.5612494995995996,19.333333333333332,2.254624876411447,23.333333333333332,2.516611478423583,89.66666666666667,9.237604307034012,70.33333333333333,6.506407098647712
visual_only,attention,512,investigation,0.1,3,710.6666666666666,0.5063873530358626,0.0218400643251861,11.333333333333334,1.1547005383792515,13.0,1.0,15.416666666666666,1.6266017746619281,19.666666666666668,7.505553499465135,26.0,3.605551275463989,68.33333333333333,9.237604307034013,41.0,3.0
visual_only,attention,512,investigation,0.25,3,607.6666666666666,0.5751488095238095,0.021730776587068783,10.666666666666666,1.5275252316519468,11.666666666666666,1.1547005383792517,13.666666666666666,1.2583057392117918,17.0,6.557438524302,23.333333333333332,2.5166114784235836,68.33333333333333,9.237604307034013,50.333333333333336,2.88675134594813
visual_only,attention,512,investigation,0.5,3,370.3333333333333,0.7147578983516484,0.0037782041468074723,8.666666666666666,0.5773502691896258,8.333333333333334,0.5773502691896255,10.416666666666666,0.9464847243000458,11.666666666666666,4.041451884327381,16.0,2.6457513110645907,79.0,0.0,64.16666666666667,1.0408329997330659
visual_only,attention,512,mount,0.1,3,148.33333333333334,0.7546558163549557,0.010857097445149651,8.333333333333334,1.5275252316519468,14.0,1.0,13.5,1.0,-6.0,7.365459931328117,22.0,2.0,84.33333333333333,9.237604307034012,101.0,1.3228756555322954
visual_only,attention,512,mount,0.25,3,141.33333333333334,0.7688842473807478,0.011497737348094202,8.333333333333334,1.5275252316519468,13.5,0.8660254037844386,13.0,0.8660254037844386,-5.0,6.244997998398398,20.833333333333332,1.7559422921421235,92.33333333333333,12.220201853215572,98.83333333333333,0.5773502691896247
visual_only,attention,512,mount,0.5,3,124.33333333333333,0.800926227931825,0.0053762303100578215,8.0,1.0,12.333333333333334,1.1547005383792515,11.833333333333334,0.28867513459481275,-4.333333333333333,5.507570547286102,19.0,1.7320508075688772,103.0,8.0,100.16666666666667,2.254624876411447
visual_only,attention,896,attack,0.1,3,217.66666666666666,0.47277462121212116,0.014281279480923888,20.0,1.7320508075688772,15.333333333333334,0.5773502691896258,22.833333333333332,1.0408329997330663,27.333333333333332,3.055050463303893,39.0,2.0,89.66666666666667,9.237604307034013,57.333333333333336,0.5773502691896247
visual_only,attention,896,attack,0.25,3,184.0,0.5293560606060607,0.016119360350898865,18.0,1.0,14.0,0.0,20.166666666666668,1.443375672974064,24.166666666666668,1.7559422921421235,33.833333333333336,1.8929694486000919,89.66666666666667,9.237604307034013,62.0,1.7320508075688772
visual_only,attention,896,attack,0.5,3,101.66666666666667,0.6911549000644746,0.009454755727328007,12.666666666666666,0.5773502691896255,9.666666666666666,0.5773502691896258,14.0,0.4330127018922193,19.5,1.3228756555322954,24.0,0.0,95.0,0.0,70.83333333333333,5.61990510002912
visual_only,attention,896,investigation,0.1,3,715.6666666666666,0.5035967230230017,0.016570310953204805,11.333333333333334,1.5275252316519465,13.0,1.0,15.166666666666666,1.6072751268321595,18.0,5.291502622129181,24.0,2.6457513110645907,63.0,0.0,40.333333333333336,2.0816659994661335
visual_only,attention,896,investigation,0.25,3,613.0,0.561944102353585,0.009774281040769234,10.666666666666666,1.1547005383792517,12.0,0.0,13.333333333333334,1.443375672974064,15.833333333333334,4.536885862938733,21.5,3.0413812651491097,65.66666666666667,4.618802153517004,48.166666666666664,2.466441431158123
visual_only,attention,896,investigation,0.5,3,367.3333333333333,0.7048848997218563,0.008080623628707156,9.0,1.0,9.0,0.0,10.666666666666666,0.7637626158259736,11.333333333333334,2.516611478423583,15.333333333333334,0.5773502691896255,79.0,0.0,64.0,0.0
visual_only,attention,896,mount,0.1,3,163.0,0.7735419053073693,0.003715617346439099,10.0,1.0,12.666666666666666,1.5275252316519468,12.333333333333334,0.28867513459481275,3.1666666666666665,6.788470618138767,19.333333333333332,1.154700538379251,100.33333333333333,9.237604307034012,99.5,2.179449471770337
visual_only,attention,896,mount,0.25,3,157.0,0.7823631203440904,0.0091265807197143,9.833333333333334,1.7559422921421233,11.666666666666666,1.1547005383792517,11.833333333333334,0.28867513459481275,4.5,5.678908345800274,18.666666666666668,1.1547005383792517,100.33333333333333,9.237604307034012,99.5,2.29128784747792
visual_only,attention,896,mount,0.5,3,138.66666666666666,0.8063274780297625,0.010529813046741837,9.666666666666666,1.5275252316519465,10.833333333333334,0.7637626158259732,10.833333333333334,0.28867513459481275,4.166666666666667,5.107184482014854,16.333333333333332,1.5275252316519463,111.0,0.0,102.33333333333333,1.5275252316519485
visual_only,lstm,256,attack,0.1,3,212.0,0.4877814026251526,0.02350356896123645,14.166666666666666,0.7637626158259732,16.666666666666668,2.886751345948129,22.083333333333332,2.3760962382305415,22.0,2.6457513110645907,37.833333333333336,5.507570547286103,79.0,0.0,55.666666666666664,0.5773502691896247
visual_only,lstm,256,attack,0.25,3,182.66666666666666,0.5383265941334222,0.010009588082692335,12.666666666666666,0.5773502691896255,14.666666666666666,2.0816659994661326,19.333333333333332,2.362907813126304,19.166666666666668,2.0207259421636907,30.666666666666668,3.214550253664319,79.0,0.0,58.666666666666664,2.081665999466132
visual_only,lstm,256,attack,0.5,3,105.0,0.6909722222222222,0.013871516913498685,10.0,1.0,9.333333333333334,0.5773502691896258,11.0,0.8660254037844386,13.666666666666666,0.5773502691896255,18.666666666666668,1.5275252316519465,79.0,0.0,60.666666666666664,3.0550504633038926
visual_only,lstm,256,investigation,0.1,3,727.3333333333334,0.5092708333333333,0.010079437091590657,11.666666666666666,1.5275252316519465,11.333333333333334,0.5773502691896255,14.5,0.5,15.666666666666666,3.511884584284246,23.333333333333332,1.5275252316519463,63.0,0.0,39.333333333333336,2.081665999466132
visual_only,lstm,256,investigation,0.25,3,626.0,0.5697378716744914,0.01178223905933334,11.333333333333334,1.1547005383792517,9.666666666666666,0.5773502691896258,13.083333333333334,0.14433756729740657,13.666666666666666,2.516611478423583,21.333333333333332,0.5773502691896255,63.0,0.0,46.0,1.7320508075688772
visual_only,lstm,256,investigation,0.5,3,384.0,0.699323430516907,0.0038177529095691737,9.666666666666666,1.5275252316519465,7.666666666666667,0.5773502691896257,10.0,0.5,10.666666666666666,2.309401076758503,15.666666666666666,0.5773502691896255,68.33333333333333,9.237604307034012,60.0,1.0
visual_only,lstm,256,mount,0.1,3,163.33333333333334,0.7788905762696086,0.013764803490383145,8.333333333333334,0.5773502691896255,11.833333333333334,1.040832999733066,11.916666666666666,0.8779711460710617,2.5,1.3228756555322954,17.333333333333332,1.1547005383792517,87.0,8.0,99.0,0.8660254037844386
visual_only,lstm,256,mount,0.25,3,159.66666666666666,0.7833052242546588,0.01603087076529305,8.333333333333334,0.5773502691896255,11.5,0.8660254037844386,11.583333333333334,1.010362971081845,2.6666666666666665,1.1547005383792515,16.666666666666668,1.5275252316519465,95.0,0.0,98.5,1.5
visual_only,lstm,256,mount,0.5,3,139.66666666666666,0.8121999765835382,0.009970017794933455,8.0,0.0,10.833333333333334,0.28867513459481275,10.833333333333334,0.5773502691896255,2.6666666666666665,1.1547005383792515,15.333333333333334,0.5773502691896258,100.33333333333333,9.237604307034012,101.16666666666667,1.8929694486000932
visual_only,lstm,512,attack,0.1,3,210.0,0.47744409214337846,0.024758624955592265,14.0,1.7320508075688772,15.333333333333334,2.3094010767585034,19.75,2.4109126902482387,15.833333333333334,7.005949852327901,31.833333333333332,5.392896562454479,68.33333333333333,9.237604307034012,56.0,1.7320508075688772
visual_only,lstm,512,attack,0.25,3,181.66666666666666,0.5374936945117029,0.0097196178786773,12.166666666666666,1.8929694486000914,13.0,1.0,16.916666666666668,2.45373864405591,14.666666666666666,6.171169527191206,27.166666666666668,3.3291640592396967,68.33333333333333,9.237604307034012,58.333333333333336,2.5166114784235836
visual_only,lstm,512,attack,0.5,3,104.33333333333333,0.6932763368144723,0.030141031447591518,9.333333333333334,1.5275252316519468,8.666666666666666,0.5773502691896255,10.25,1.75,10.833333333333334,4.481443219916251,18.5,3.5,73.66666666666667,9.237604307034012,60.5,5.678908345800274
visual_only,lstm,512,investigation,0.1,3,732.0,0.5196104858403245,0.006617875500074689,11.333333333333334,0.5773502691896255,11.0,0.0,14.166666666666666,0.28867513459481314,16.333333333333332,3.0550504633038935,23.666666666666668,1.5275252316519463,63.0,0.0,39.333333333333336,2.0816659994661326
visual_only,lstm,512,investigation,0.25,3,628.3333333333334,0.5838641163092918,0.008064549061195888,10.333333333333334,0.5773502691896255,9.666666666666666,0.5773502691896258,12.5,0.5,13.833333333333334,2.565800719723442,20.833333333333332,1.0408329997330668,63.0,0.0,46.333333333333336,2.466441431158123
visual_only,lstm,512,investigation,0.5,3,392.6666666666667,0.7076148276474769,0.006104004630607721,8.333333333333334,0.5773502691896255,7.666666666666667,0.5773502691896257,9.5,1.0,9.666666666666666,0.5773502691896258,14.5,0.5,68.33333333333333,9.237604307034013,59.5,2.5
visual_only,lstm,512,mount,0.1,3,155.66666666666666,0.7683691756272402,0.004268046344815811,8.333333333333334,0.5773502691896255,14.333333333333334,0.5773502691896255,13.0,0.5,-3.0,2.0,19.0,1.0,84.33333333333333,9.237604307034012,101.33333333333333,0.5773502691896247
visual_only,lstm,512,mount,0.25,3,149.0,0.7786283612229327,0.001959017578170951,8.333333333333334,0.5773502691896255,13.166666666666666,1.2583057392117918,12.5,0.6614378277661477,-1.5,0.8660254037844386,18.5,0.5,95.0,0.0,100.66666666666667,0.7637626158259737
visual_only,lstm,512,mount,0.5,3,128.0,0.8107808730348101,0.0023672756088135762,7.333333333333333,0.5773502691896258,12.166666666666666,1.0408329997330665,11.25,0.25,0.6666666666666666,0.5773502691896258,16.166666666666668,1.258305739211792,105.66666666666667,9.237604307034012,105.16666666666667,4.645786621588786
visual_only,lstm,896,attack,0.1,3,207.66666666666666,0.4728672947422947,0.017274225906927555,15.5,1.3228756555322954,18.0,2.6457513110645907,23.833333333333332,2.753785273643051,26.0,3.0,40.333333333333336,5.484827557301445,84.33333333333333,9.237604307034012,56.333333333333336,0.28867513459481237
visual_only,lstm,896,attack,0.25,3,176.66666666666666,0.5276675820460057,0.00965757791916209,13.666666666666666,0.5773502691896255,16.0,2.0,20.0,2.598076211353316,22.666666666666668,1.5275252316519472,34.833333333333336,5.795112883571237,84.33333333333333,9.237604307034012,60.833333333333336,3.3291640592396967
visual_only,lstm,896,attack,0.5,3,97.66666666666667,0.6947420634920635,0.021761495559002232,10.166666666666666,2.362907813126304,8.666666666666666,1.1547005383792515,11.583333333333334,0.9464847243000458,15.5,1.8027756377319946,21.166666666666668,2.362907813126305,81.66666666666667,4.618802153517007,62.333333333333336,3.214550253664319
visual_only,lstm,896,investigation,0.1,3,731.0,0.5004340277777778,0.0007517581630072665,12.666666666666666,0.5773502691896258,11.666666666666666,1.1547005383792515,14.916666666666666,1.3768926368215253,18.333333333333332,4.163331998932265,24.0,2.6457513110645907,63.0,0.0,38.833333333333336,1.0408329997330668
visual_only,lstm,896,investigation,0.25,3,620.6666666666666,0.5615658910310927,0.0027413819734951965,11.666666666666666,0.5773502691896258,10.0,1.0,13.333333333333334,1.0408329997330665,16.0,4.58257569495584,21.666666666666668,3.0550504633038935,63.0,0.0,45.0,1.7320508075688772
visual_only,lstm,896,investigation,0.5,3,381.6666666666667,0.6985777390337847,0.006375578226165625,10.333333333333334,1.1547005383792515,8.0,1.0,10.166666666666666,0.7637626158259733,12.333333333333334,2.5166114784235836,16.5,2.179449471770337,68.33333333333333,9.237604307034012,60.333333333333336,1.1547005383792526
visual_only,lstm,896,mount,0.1,3,160.0,0.7734176693439162,0.006223402275091215,9.0,1.0,12.166666666666666,1.0408329997330665,12.0,0.5,0.3333333333333333,6.3508529610858835,17.666666666666668,1.5275252316519472,95.0,0.0,98.83333333333333,0.2886751345948108
visual_only,lstm,896,mount,0.25,3,156.66666666666666,0.7789039768622908,0.004143993529257418,9.0,1.0,11.833333333333334,0.7637626158259733,11.833333333333334,0.28867513459481275,0.5,6.06217782649107,17.5,1.3228756555322954,95.0,0.0,98.5,0.5
visual_only,lstm,896,mount,0.5,3,136.66666666666666,0.8096136194440214,0.002501284964646188,8.333333333333334,1.1547005383792515,10.666666666666666,0.5773502691896258,10.666666666666666,0.28867513459481314,1.3333333333333333,4.618802153517007,15.666666666666666,1.1547005383792515,100.33333333333333,9.237604307034013,102.16666666666667,2.5658007197234403
