model_name,head,capacity,seed,track,source,frequency_bin,motif_recall
Markov baseline,null,0,180,Markov baseline,null,Intermediate,0.8676470588235294
Markov baseline,null,0,180,Markov baseline,null,Common,0.8556511056511057
Composition shuffle,null,0,181,Composition shuffle,null,Rare,0.5714285714285714
Composition shuffle,null,0,181,Composition shuffle,null,Intermediate,0.888235294117647
Composition shuffle,null,0,181,Composition shuffle,null,Common,0.734029484029484
Markov baseline,null,0,181,Markov baseline,null,Rare,0.8571428571428571
Markov baseline,null,0,181,Markov baseline,null,Intermediate,0.8735294117647059
Markov baseline,null,0,181,Markov baseline,null,Common,0.8249385749385749
Composition shuffle,null,0,182,Composition shuffle,null,Rare,0.8571428571428571
Composition shuffle,null,0,182,Composition shuffle,null,Intermediate,0.888235294117647
Composition shuffle,null,0,182,Composition shuffle,null,Common,0.7334152334152334
Markov baseline,null,0,182,Markov baseline,null,Rare,0.7142857142857143
Markov baseline,null,0,182,Markov baseline,null,Intermediate,0.8205882352941176
Markov baseline,null,0,182,Markov baseline,null,Common,0.8476658476658476
Composition shuffle,null,0,183,Composition shuffle,null,Rare,0.42857142857142855
Composition shuffle,null,0,183,Composition shuffle,null,Intermediate,0.9117647058823529
Composition shuffle,null,0,183,Composition shuffle,null,Common,0.7321867321867321
Markov baseline,null,0,183,Markov baseline,null,Rare,0.42857142857142855
Markov baseline,null,0,183,Markov baseline,null,Intermediate,0.8911764705882353
Markov baseline,null,0,183,Markov baseline,null,Common,0.8304668304668305
Composition shuffle,null,0,184,Composition shuffle,null,Rare,0.7142857142857143
Composition shuffle,null,0,184,Composition shuffle,null,Intermediate,0.9029411764705882
Composition shuffle,null,0,184,Composition shuffle,null,Common,0.7585995085995086
Markov baseline,null,0,184,Markov baseline,null,Rare,0.8571428571428571
Markov baseline,null,0,184,Markov baseline,null,Intermediate,0.8647058823529412
Markov baseline,null,0,184,Markov baseline,null,Common,0.8452088452088452
Composition shuffle,null,0,185,Composition shuffle,null,Rare,0.5714285714285714
Composition shuffle,null,0,185,Composition shuffle,null,Intermediate,0.9088235294117647
Composition shuffle,null,0,185,Composition shuffle,null,Common,0.7457002457002457
Markov baseline,null,0,185,Markov baseline,null,Rare,0.5714285714285714
Markov baseline,null,0,185,Markov baseline,null,Intermediate,0.8647058823529412
Markov baseline,null,0,185,Markov baseline,null,Common,0.8323095823095823
Composition shuffle,null,0,186,Composition shuffle,null,Rare,0.2857142857142857
Composition shuffle,null,0,186,Composition shuffle,null,Intermediate,0.9382352941176471
Composition shuffle,null,0,186,Composition shuffle,null,Common,0.7524570024570024
Markov baseline,null,0,186,Markov baseline,null,Rare,0.7142857142857143
Markov baseline,null,0,186,Markov baseline,null,Intermediate,0.8676470588235294
Markov baseline,null,0,186,Markov baseline,null,Common,0.8286240786240786
Composition shuffle,null,0,187,Composition shuffle,null,Rare,0.7142857142857143
Composition shuffle,null,0,187,Composition shuffle,null,Intermediate,0.9
Composition shuffle,null,0,187,Composition shuffle,null,Common,0.75
Markov baseline,null,0,187,Markov baseline,null,Rare,0.2857142857142857
Markov baseline,null,0,187,Markov baseline,null,Intermediate,0.8676470588235294
Markov baseline,null,0,187,Markov baseline,null,Common,0.8366093366093366
Composition shuffle,null,0,188,Composition shuffle,null,Rare,0.5714285714285714
Composition shuffle,null,0,188,Composition shuffle,null,Intermediate,0.9058823529411765
Composition shuffle,null,0,188,Composition shuffle,null,Common,0.7371007371007371
Markov baseline,null,0,188,Markov baseline,null,Rare,0.14285714285714285
Markov baseline,null,0,188,Markov baseline,null,Intermediate,0.8235294117647058
Markov baseline,null,0,188,Markov baseline,null,Common,0.8458230958230958
Composition shuffle,null,0,189,Composition shuffle,null,Rare,0.7142857142857143
Composition shuffle,null,0,189,Composition shuffle,null,Intermediate,0.9176470588235294
Composition shuffle,null,0,189,Composition shuffle,null,Common,0.7475429975429976
Markov baseline,null,0,189,Markov baseline,null,Rare,0.8571428571428571
Markov baseline,null,0,189,Markov baseline,null,Intermediate,0.8676470588235294
Markov baseline,null,0,189,Markov baseline,null,Common,0.8685503685503686
Composition shuffle,null,0,190,Composition shuffle,null,Rare,0.2857142857142857
Composition shuffle,null,0,190,Composition shuffle,null,Intermediate,0.9029411764705882
Composition shuffle,null,0,190,Composition shuffle,null,Common,0.7536855036855037
Markov baseline,null,0,190,Markov baseline,null,Rare,0.5714285714285714
Markov baseline,null,0,190,Markov baseline,null,Intermediate,0.9029411764705882
Markov baseline,null,0,190,Markov baseline,null,Common,0.8445945945945946
Composition shuffle,null,0,191,Composition shuffle,null,Rare,0.42857142857142855
Composition shuffle,null,0,191,Composition shuffle,null,Intermediate,0.9117647058823529
Composition shuffle,null,0,191,Composition shuffle,null,Common,0.7389434889434889
Markov baseline,null,0,191,Markov baseline,null,Rare,0.5714285714285714
Markov baseline,null,0,191,Markov baseline,null,Intermediate,0.8794117647058823
Markov baseline,null,0,191,Markov baseline,null,Common,0.8458230958230958
Composition shuffle,null,0,192,Composition shuffle,null,Rare,0.8571428571428571
Composition shuffle,null,0,192,Composition shuffle,null,Intermediate,0.8794117647058823
Composition shuffle,null,0,192,Composition shuffle,null,Common,0.757985257985258
Markov baseline,null,0,192,Markov baseline,null,Rare,0.5714285714285714
Markov baseline,null,0,192,Markov baseline,null,Intermediate,0.888235294117647
Markov baseline,null,0,192,Markov baseline,null,Common,0.8697788697788698
Composition shuffle,null,0,193,Composition shuffle,null,Rare,0.5714285714285714
Composition shuffle,null,0,193,Composition shuffle,null,Intermediate,0.8941176470588236
Composition shuffle,null,0,193,Composition shuffle,null,Common,0.7475429975429976
Markov baseline,null,0,193,Markov baseline,null,Rare,0.42857142857142855
Markov baseline,null,0,193,Markov baseline,null,Intermediate,0.8558823529411764
Markov baseline,null,0,193,Markov baseline,null,Common,0.8667076167076168
Composition shuffle,null,0,194,Composition shuffle,null,Rare,0.5714285714285714
Composition shuffle,null,0,194,Composition shuffle,null,Intermediate,0.9235294117647059
Composition shuffle,null,0,194,Composition shuffle,null,Common,0.757985257985258
Markov baseline,null,0,194,Markov baseline,null,Rare,0.5714285714285714
Markov baseline,null,0,194,Markov baseline,null,Intermediate,0.8529411764705882
Markov baseline,null,0,194,Markov baseline,null,Common,0.8261670761670762
Composition shuffle,null,0,195,Composition shuffle,null,Rare,0.8571428571428571
Composition shuffle,null,0,195,Composition shuffle,null,Intermediate,0.8823529411764706
Composition shuffle,null,0,195,Composition shuffle,null,Common,0.7205159705159705
Markov baseline,null,0,195,Markov baseline,null,Rare,0.42857142857142855
Markov baseline,null,0,195,Markov baseline,null,Intermediate,0.8382352941176471
Markov baseline,null,0,195,Markov baseline,null,Common,0.8587223587223587
Composition shuffle,null,0,196,Composition shuffle,null,Rare,0.5714285714285714
Composition shuffle,null,0,196,Composition shuffle,null,Intermediate,0.888235294117647
Composition shuffle,null,0,196,Composition shuffle,null,Common,0.7518427518427518
Markov baseline,null,0,196,Markov baseline,null,Rare,0.5714285714285714
Markov baseline,null,0,196,Markov baseline,null,Intermediate,0.8529411764705882
Markov baseline,null,0,196,Markov baseline,null,Common,0.8390663390663391
Composition shuffle,null,0,197,Composition shuffle,null,Rare,0.42857142857142855
Composition shuffle,null,0,197,Composition shuffle,null,Intermediate,0.8970588235294118
Composition shuffle,null,0,197,Composition shuffle,null,Common,0.757985257985258
Markov baseline,null,0,197,Markov baseline,null,Rare,0.8571428571428571
Markov baseline,null,0,197,Markov baseline,null,Intermediate,0.7823529411764706
Markov baseline,null,0,197,Markov baseline,null,Common,0.8464373464373465
Composition shuffle,null,0,198,Composition shuffle,null,Rare,0.5714285714285714
Composition shuffle,null,0,198,Composition shuffle,null,Intermediate,0.9205882352941176
Composition shuffle,null,0,198,Composition shuffle,null,Common,0.7463144963144963
Markov baseline,null,0,198,Markov baseline,null,Rare,1.0
Markov baseline,null,0,198,Markov baseline,null,Intermediate,0.8558823529411764
Markov baseline,null,0,198,Markov baseline,null,Common,0.8703931203931204
Composition shuffle,null,0,199,Composition shuffle,null,Rare,0.42857142857142855
Composition shuffle,null,0,199,Composition shuffle,null,Intermediate,0.8794117647058823
Composition shuffle,null,0,199,Composition shuffle,null,Common,0.7493857493857494
Markov baseline,null,0,199,Markov baseline,null,Rare,0.42857142857142855
Markov baseline,null,0,199,Markov baseline,null,Intermediate,0.8470588235294118
Markov baseline,null,0,199,Markov baseline,null,Common,0.8482800982800983
Composition shuffle,null,0,200,Composition shuffle,null,Rare,0.8571428571428571
Composition shuffle,null,0,200,Composition shuffle,null,Intermediate,0.8852941176470588
Composition shuffle,null,0,200,Composition shuffle,null,Common,0.7469287469287469
Markov baseline,null,0,200,Markov baseline,null,Rare,0.7142857142857143
Markov baseline,null,0,200,Markov baseline,null,Intermediate,0.8205882352941176
Markov baseline,null,0,200,Markov baseline,null,Common,0.855036855036855
Composition shuffle,null,0,201,Composition shuffle,null,Rare,0.8571428571428571
Composition shuffle,null,0,201,Composition shuffle,null,Intermediate,0.9294117647058824
Composition shuffle,null,0,201,Composition shuffle,null,Common,0.7567567567567568
Markov baseline,null,0,201,Markov baseline,null,Rare,0.8571428571428571
Markov baseline,null,0,201,Markov baseline,null,Intermediate,0.8941176470588236
Markov baseline,null,0,201,Markov baseline,null,Common,0.851965601965602
Composition shuffle,null,0,202,Composition shuffle,null,Rare,0.7142857142857143
Composition shuffle,null,0,202,Composition shuffle,null,Intermediate,0.8852941176470588
Composition shuffle,null,0,202,Composition shuffle,null,Common,0.7530712530712531
Markov baseline,null,0,202,Markov baseline,null,Rare,0.8571428571428571
Markov baseline,null,0,202,Markov baseline,null,Intermediate,0.8176470588235294
Markov baseline,null,0,202,Markov baseline,null,Common,0.8531941031941032
Composition shuffle,null,0,203,Composition shuffle,null,Rare,0.7142857142857143
Composition shuffle,null,0,203,Composition shuffle,null,Intermediate,0.9
Composition shuffle,null,0,203,Composition shuffle,null,Common,0.7278869778869779
Markov baseline,null,0,203,Markov baseline,null,Rare,0.42857142857142855
Markov baseline,null,0,203,Markov baseline,null,Intermediate,0.8647058823529412
Markov baseline,null,0,203,Markov baseline,null,Common,0.8654791154791155
Composition shuffle,null,0,204,Composition shuffle,null,Rare,1.0
Composition shuffle,null,0,204,Composition shuffle,null,Intermediate,0.8941176470588236
Composition shuffle,null,0,204,Composition shuffle,null,Common,0.7616707616707616
Markov baseline,null,0,204,Markov baseline,null,Rare,0.7142857142857143
Markov baseline,null,0,204,Markov baseline,null,Intermediate,0.8411764705882353
Markov baseline,null,0,204,Markov baseline,null,Common,0.8402948402948403
Composition shuffle,null,0,205,Composition shuffle,null,Rare,0.2857142857142857
Composition shuffle,null,0,205,Composition shuffle,null,Intermediate,0.9117647058823529
Composition shuffle,null,0,205,Composition shuffle,null,Common,0.7567567567567568
Markov baseline,null,0,205,Markov baseline,null,Rare,0.42857142857142855
Markov baseline,null,0,205,Markov baseline,null,Intermediate,0.8558823529411764
Markov baseline,null,0,205,Markov baseline,null,Common,0.8341523341523341
Composition shuffle,null,0,206,Composition shuffle,null,Rare,0.42857142857142855
Composition shuffle,null,0,206,Composition shuffle,null,Intermediate,0.9323529411764706
Composition shuffle,null,0,206,Composition shuffle,null,Common,0.730958230958231
Markov baseline,null,0,206,Markov baseline,null,Rare,0.14285714285714285
Markov baseline,null,0,206,Markov baseline,null,Intermediate,0.8794117647058823
Markov baseline,null,0,206,Markov baseline,null,Common,0.8353808353808354
Composition shuffle,null,0,207,Composition shuffle,null,Rare,0.42857142857142855
Composition shuffle,null,0,207,Composition shuffle,null,Intermediate,0.9176470588235294
Composition shuffle,null,0,207,Composition shuffle,null,Common,0.7635135135135135
Markov baseline,null,0,207,Markov baseline,null,Rare,0.7142857142857143
Markov baseline,null,0,207,Markov baseline,null,Intermediate,0.8647058823529412
Markov baseline,null,0,207,Markov baseline,null,Common,0.8384520884520884
Composition shuffle,null,0,208,Composition shuffle,null,Rare,1.0
Composition shuffle,null,0,208,Composition shuffle,null,Intermediate,0.9205882352941176
Composition shuffle,null,0,208,Composition shuffle,null,Common,0.7211302211302212
Markov baseline,null,0,208,Markov baseline,null,Rare,0.8571428571428571
Markov baseline,null,0,208,Markov baseline,null,Intermediate,0.8058823529411765
Markov baseline,null,0,208,Markov baseline,null,Common,0.8611793611793612
Composition shuffle,null,0,209,Composition shuffle,null,Rare,0.7142857142857143
Composition shuffle,null,0,209,Composition shuffle,null,Intermediate,0.9117647058823529
Composition shuffle,null,0,209,Composition shuffle,null,Common,0.7334152334152334
Markov baseline,null,0,209,Markov baseline,null,Rare,0.14285714285714285
Markov baseline,null,0,209,Markov baseline,null,Intermediate,0.8852941176470588
Markov baseline,null,0,209,Markov baseline,null,Common,0.8464373464373465
Composition shuffle,null,0,210,Composition shuffle,null,Rare,0.7142857142857143
Composition shuffle,null,0,210,Composition shuffle,null,Intermediate,0.9058823529411765
Composition shuffle,null,0,210,Composition shuffle,null,Common,0.7432432432432432
Markov baseline,null,0,210,Markov baseline,null,Rare,0.42857142857142855
Markov baseline,null,0,210,Markov baseline,null,Intermediate,0.8676470588235294
Markov baseline,null,0,210,Markov baseline,null,Common,0.8679361179361179
Composition shuffle,null,0,211,Composition shuffle,null,Rare,0.42857142857142855
Composition shuffle,null,0,211,Composition shuffle,null,Intermediate,0.9264705882352942
Composition shuffle,null,0,211,Composition shuffle,null,Common,0.7745700245700246
Markov baseline,null,0,211,Markov baseline,null,Rare,0.5714285714285714
Markov baseline,null,0,211,Markov baseline,null,Intermediate,0.861764705882353
Markov baseline,null,0,211,Markov baseline,null,Common,0.835995085995086
Composition shuffle,null,0,212,Composition shuffle,null,Rare,0.7142857142857143
Composition shuffle,null,0,212,Composition shuffle,null,Intermediate,0.8588235294117647
Composition shuffle,null,0,212,Composition shuffle,null,Common,0.7481572481572482
Markov baseline,null,0,212,Markov baseline,null,Rare,0.7142857142857143
Markov baseline,null,0,212,Markov baseline,null,Intermediate,0.861764705882353
Markov baseline,null,0,212,Markov baseline,null,Common,0.8415233415233415
Composition shuffle,null,0,213,Composition shuffle,null,Rare,0.7142857142857143
Composition shuffle,null,0,213,Composition shuffle,null,Intermediate,0.8852941176470588
Composition shuffle,null,0,213,Composition shuffle,null,Common,0.7469287469287469
Markov baseline,null,0,213,Markov baseline,null,Rare,0.14285714285714285
Markov baseline,null,0,213,Markov baseline,null,Intermediate,0.8941176470588236
Markov baseline,null,0,213,Markov baseline,null,Common,0.8433660933660934
Composition shuffle,null,0,214,Composition shuffle,null,Rare,0.42857142857142855
Composition shuffle,null,0,214,Composition shuffle,null,Intermediate,0.9117647058823529
Composition shuffle,null,0,214,Composition shuffle,null,Common,0.7530712530712531
Markov baseline,null,0,214,Markov baseline,null,Rare,0.8571428571428571
Markov baseline,null,0,214,Markov baseline,null,Intermediate,0.8852941176470588
Markov baseline,null,0,214,Markov baseline,null,Common,0.8267813267813268
Composition shuffle,null,0,215,Composition shuffle,null,Rare,0.5714285714285714
Composition shuffle,null,0,215,Composition shuffle,null,Intermediate,0.8794117647058823
Composition shuffle,null,0,215,Composition shuffle,null,Common,0.7358722358722358
Markov baseline,null,0,215,Markov baseline,null,Rare,0.7142857142857143
Markov baseline,null,0,215,Markov baseline,null,Intermediate,0.861764705882353
Markov baseline,null,0,215,Markov baseline,null,Common,0.8636363636363636
Composition shuffle,null,0,216,Composition shuffle,null,Rare,0.42857142857142855
Composition shuffle,null,0,216,Composition shuffle,null,Intermediate,0.9205882352941176
Composition shuffle,null,0,216,Composition shuffle,null,Common,0.7493857493857494
Markov baseline,null,0,216,Markov baseline,null,Rare,0.7142857142857143
Markov baseline,null,0,216,Markov baseline,null,Intermediate,0.8470588235294118
Markov baseline,null,0,216,Markov baseline,null,Common,0.8562653562653563
Composition shuffle,null,0,217,Composition shuffle,null,Rare,0.8571428571428571
Composition shuffle,null,0,217,Composition shuffle,null,Intermediate,0.888235294117647
Composition shuffle,null,0,217,Composition shuffle,null,Common,0.7628992628992629
Markov baseline,null,0,217,Markov baseline,null,Rare,0.8571428571428571
Markov baseline,null,0,217,Markov baseline,null,Intermediate,0.8764705882352941
Markov baseline,null,0,217,Markov baseline,null,Common,0.8366093366093366
Composition shuffle,null,0,218,Composition shuffle,null,Rare,0.42857142857142855
Composition shuffle,null,0,218,Composition shuffle,null,Intermediate,0.8970588235294118
Composition shuffle,null,0,218,Composition shuffle,null,Common,0.7585995085995086
Markov baseline,null,0,218,Markov baseline,null,Rare,0.8571428571428571
Markov baseline,null,0,218,Markov baseline,null,Intermediate,0.8911764705882353
Markov baseline,null,0,218,Markov baseline,null,Common,0.8390663390663391
Composition shuffle,null,0,219,Composition shuffle,null,Rare,0.5714285714285714
Composition shuffle,null,0,219,Composition shuffle,null,Intermediate,0.9147058823529411
Composition shuffle,null,0,219,Composition shuffle,null,Common,0.7444717444717445
Markov baseline,null,0,219,Markov baseline,null,Rare,0.7142857142857143
Markov baseline,null,0,219,Markov baseline,null,Intermediate,0.8823529411764706
Markov baseline,null,0,219,Markov baseline,null,Common,0.8402948402948403
Composition shuffle,null,0,220,Composition shuffle,null,Rare,0.7142857142857143
Composition shuffle,null,0,220,Composition shuffle,null,Intermediate,0.9147058823529411
Composition shuffle,null,0,220,Composition shuffle,null,Common,0.7426289926289926
Markov baseline,null,0,220,Markov baseline,null,Rare,1.0
Markov baseline,null,0,220,Markov baseline,null,Intermediate,0.8382352941176471
Markov baseline,null,0,220,Markov baseline,null,Common,0.8390663390663391
Composition shuffle,null,0,221,Composition shuffle,null,Rare,0.7142857142857143
Composition shuffle,null,0,221,Composition shuffle,null,Intermediate,0.9117647058823529
Composition shuffle,null,0,221,Composition shuffle,null,Common,0.7407862407862408
Markov baseline,null,0,221,Markov baseline,null,Rare,0.7142857142857143
Markov baseline,null,0,221,Markov baseline,null,Intermediate,0.888235294117647
Markov baseline,null,0,221,Markov baseline,null,Common,0.8409090909090909
Composition shuffle,null,0,222,Composition shuffle,null,Rare,0.8571428571428571
Composition shuffle,null,0,222,Composition shuffle,null,Intermediate,0.8941176470588236
Composition shuffle,null,0,222,Composition shuffle,null,Common,0.7837837837837838
Markov baseline,null,0,222,Markov baseline,null,Rare,0.42857142857142855
Markov baseline,null,0,222,Markov baseline,null,Intermediate,0.7941176470588235
Markov baseline,null,0,222,Markov baseline,null,Common,0.8544226044226044
Composition shuffle,null,0,223,Composition shuffle,null,Rare,0.8571428571428571
Composition shuffle,null,0,223,Composition shuffle,null,Intermediate,0.9
Composition shuffle,null,0,223,Composition shuffle,null,Common,0.730958230958231
Markov baseline,null,0,223,Markov baseline,null,Rare,0.7142857142857143
Markov baseline,null,0,223,Markov baseline,null,Intermediate,0.8441176470588235
Markov baseline,null,0,223,Markov baseline,null,Common,0.8476658476658476
Composition shuffle,null,0,224,Composition shuffle,null,Rare,0.42857142857142855
Composition shuffle,null,0,224,Composition shuffle,null,Intermediate,0.9235294117647059
Composition shuffle,null,0,224,Composition shuffle,null,Common,0.7426289926289926
Markov baseline,null,0,224,Markov baseline,null,Rare,0.8571428571428571
Markov baseline,null,0,224,Markov baseline,null,Intermediate,0.8823529411764706
Markov baseline,null,0,224,Markov baseline,null,Common,0.8347665847665847
Composition shuffle,null,0,225,Composition shuffle,null,Rare,0.7142857142857143
Composition shuffle,null,0,225,Composition shuffle,null,Intermediate,0.8970588235294118
Composition shuffle,null,0,225,Composition shuffle,null,Common,0.7536855036855037
Markov baseline,null,0,225,Markov baseline,null,Rare,0.42857142857142855
Markov baseline,null,0,225,Markov baseline,null,Intermediate,0.8088235294117647
Markov baseline,null,0,225,Markov baseline,null,Common,0.8445945945945946
Composition shuffle,null,0,226,Composition shuffle,null,Rare,0.42857142857142855
Composition shuffle,null,0,226,Composition shuffle,null,Intermediate,0.9
Composition shuffle,null,0,226,Composition shuffle,null,Common,0.7598280098280098
Markov baseline,null,0,226,Markov baseline,null,Rare,0.7142857142857143
Markov baseline,null,0,226,Markov baseline,null,Intermediate,0.8647058823529412
Markov baseline,null,0,226,Markov baseline,null,Common,0.8384520884520884
Composition shuffle,null,0,227,Composition shuffle,null,Rare,0.2857142857142857
Composition shuffle,null,0,227,Composition shuffle,null,Intermediate,0.8941176470588236
Composition shuffle,null,0,227,Composition shuffle,null,Common,0.7493857493857494
Markov baseline,null,0,227,Markov baseline,null,Rare,0.42857142857142855
Markov baseline,null,0,227,Markov baseline,null,Intermediate,0.8558823529411764
Markov baseline,null,0,227,Markov baseline,null,Common,0.8562653562653563
Composition shuffle,null,0,228,Composition shuffle,null,Rare,0.5714285714285714
Composition shuffle,null,0,228,Composition shuffle,null,Intermediate,0.8941176470588236
Composition shuffle,null,0,228,Composition shuffle,null,Common,0.757985257985258
Markov baseline,null,0,228,Markov baseline,null,Rare,0.8571428571428571
Markov baseline,null,0,228,Markov baseline,null,Intermediate,0.861764705882353
Markov baseline,null,0,228,Markov baseline,null,Common,0.8323095823095823
Composition shuffle,null,0,229,Composition shuffle,null,Rare,0.5714285714285714
Composition shuffle,null,0,229,Composition shuffle,null,Intermediate,0.8852941176470588
Composition shuffle,null,0,229,Composition shuffle,null,Common,0.7573710073710074
Markov baseline,null,0,229,Markov baseline,null,Rare,0.42857142857142855
Markov baseline,null,0,229,Markov baseline,null,Intermediate,0.888235294117647
Markov baseline,null,0,229,Markov baseline,null,Common,0.8464373464373465
Composition shuffle,null,0,230,Composition shuffle,null,Rare,0.14285714285714285
Composition shuffle,null,0,230,Composition shuffle,null,Intermediate,0.9147058823529411
Composition shuffle,null,0,230,Composition shuffle,null,Common,0.7610565110565111
Markov baseline,null,0,230,Markov baseline,null,Rare,0.7142857142857143
Markov baseline,null,0,230,Markov baseline,null,Intermediate,0.8794117647058823
Markov baseline,null,0,230,Markov baseline,null,Common,0.8409090909090909
Composition shuffle,null,0,231,Composition shuffle,null,Rare,0.5714285714285714
Composition shuffle,null,0,231,Composition shuffle,null,Intermediate,0.9235294117647059
Composition shuffle,null,0,231,Composition shuffle,null,Common,0.742014742014742
Markov baseline,null,0,231,Markov baseline,null,Rare,0.5714285714285714
Markov baseline,null,0,231,Markov baseline,null,Intermediate,0.8323529411764706
Markov baseline,null,0,231,Markov baseline,null,Common,0.835995085995086
Composition shuffle,null,0,232,Composition shuffle,null,Rare,0.8571428571428571
Composition shuffle,null,0,232,Composition shuffle,null,Intermediate,0.888235294117647
Composition shuffle,null,0,232,Composition shuffle,null,Common,0.75
Markov baseline,null,0,232,Markov baseline,null,Rare,0.5714285714285714
Markov baseline,null,0,232,Markov baseline,null,Intermediate,0.8029411764705883
Markov baseline,null,0,232,Markov baseline,null,Common,0.8544226044226044
Composition shuffle,null,0,233,Composition shuffle,null,Rare,0.7142857142857143
Composition shuffle,null,0,233,Composition shuffle,null,Intermediate,0.9235294117647059
Composition shuffle,null,0,233,Composition shuffle,null,Common,0.7561425061425061
Markov baseline,null,0,233,Markov baseline,null,Rare,0.8571428571428571
Markov baseline,null,0,233,Markov baseline,null,Intermediate,0.8764705882352941
Markov baseline,null,0,233,Markov baseline,null,Common,0.847051597051597
Composition shuffle,null,0,234,Composition shuffle,null,Rare,0.7142857142857143
Composition shuffle,null,0,234,Composition shuffle,null,Intermediate,0.9
Composition shuffle,null,0,234,Composition shuffle,null,Common,0.7457002457002457
Markov baseline,null,0,234,Markov baseline,null,Rare,1.0
Markov baseline,null,0,234,Markov baseline,null,Intermediate,0.888235294117647
Markov baseline,null,0,234,Markov baseline,null,Common,0.8224815724815725
Composition shuffle,null,0,235,Composition shuffle,null,Rare,0.42857142857142855
Composition shuffle,null,0,235,Composition shuffle,null,Intermediate,0.8911764705882353
Composition shuffle,null,0,235,Composition shuffle,null,Common,0.7432432432432432
Markov baseline,null,0,235,Markov baseline,null,Rare,0.8571428571428571
Markov baseline,null,0,235,Markov baseline,null,Intermediate,0.8647058823529412
Markov baseline,null,0,235,Markov baseline,null,Common,0.8587223587223587
Composition shuffle,null,0,236,Composition shuffle,null,Rare,0.42857142857142855
Composition shuffle,null,0,236,Composition shuffle,null,Intermediate,0.8705882352941177
Composition shuffle,null,0,236,Composition shuffle,null,Common,0.757985257985258
Markov baseline,null,0,236,Markov baseline,null,Rare,0.7142857142857143
Markov baseline,null,0,236,Markov baseline,null,Intermediate,0.8352941176470589
Markov baseline,null,0,236,Markov baseline,null,Common,0.8581081081081081
Composition shuffle,null,0,237,Composition shuffle,null,Rare,0.2857142857142857
Composition shuffle,null,0,237,Composition shuffle,null,Intermediate,0.9205882352941176
Composition shuffle,null,0,237,Composition shuffle,null,Common,0.745085995085995
Markov baseline,null,0,237,Markov baseline,null,Rare,0.7142857142857143
Markov baseline,null,0,237,Markov baseline,null,Intermediate,0.8764705882352941
Markov baseline,null,0,237,Markov baseline,null,Common,0.8378378378378378
Composition shuffle,null,0,238,Composition shuffle,null,Rare,0.2857142857142857
Composition shuffle,null,0,238,Composition shuffle,null,Intermediate,0.8705882352941177
Composition shuffle,null,0,238,Composition shuffle,null,Common,0.7610565110565111
Markov baseline,null,0,238,Markov baseline,null,Rare,0.8571428571428571
Markov baseline,null,0,238,Markov baseline,null,Intermediate,0.8470588235294118
Markov baseline,null,0,238,Markov baseline,null,Common,0.8452088452088452
Composition shuffle,null,0,239,Composition shuffle,null,Rare,0.5714285714285714
Composition shuffle,null,0,239,Composition shuffle,null,Intermediate,0.9117647058823529
Composition shuffle,null,0,239,Composition shuffle,null,Common,0.7438574938574939
Markov baseline,null,0,239,Markov baseline,null,Rare,0.42857142857142855
Markov baseline,null,0,239,Markov baseline,null,Intermediate,0.8264705882352941
Markov baseline,null,0,239,Markov baseline,null,Common,0.8347665847665847
Composition shuffle,null,0,240,Composition shuffle,null,Rare,0.2857142857142857
Composition shuffle,null,0,240,Composition shuffle,null,Intermediate,0.9058823529411765
Composition shuffle,null,0,240,Composition shuffle,null,Common,0.742014742014742
Markov baseline,null,0,240,Markov baseline,null,Rare,0.8571428571428571
Markov baseline,null,0,240,Markov baseline,null,Intermediate,0.861764705882353
Markov baseline,null,0,240,Markov baseline,null,Common,0.8464373464373465
Composition shuffle,null,0,241,Composition shuffle,null,Rare,0.42857142857142855
Composition shuffle,null,0,241,Composition shuffle,null,Intermediate,0.9147058823529411
Composition shuffle,null,0,241,Composition shuffle,null,Common,0.7438574938574939
Markov baseline,null,0,241,Markov baseline,null,Rare,0.42857142857142855
Markov baseline,null,0,241,Markov baseline,null,Intermediate,0.8823529411764706
Markov baseline,null,0,241,Markov baseline,null,Common,0.8237100737100738
Composition shuffle,null,0,242,Composition shuffle,null,Rare,0.42857142857142855
Composition shuffle,null,0,242,Composition shuffle,null,Intermediate,0.9147058823529411
Composition shuffle,null,0,242,Composition shuffle,null,Common,0.745085995085995
Markov baseline,null,0,242,Markov baseline,null,Rare,0.5714285714285714
Markov baseline,null,0,242,Markov baseline,null,Intermediate,0.8323529411764706
Markov baseline,null,0,242,Markov baseline,null,Common,0.8605651105651105
Composition shuffle,null,0,243,Composition shuffle,null,Rare,0.14285714285714285
Composition shuffle,null,0,243,Composition shuffle,null,Intermediate,0.888235294117647
Composition shuffle,null,0,243,Composition shuffle,null,Common,0.7463144963144963
Markov baseline,null,0,243,Markov baseline,null,Rare,0.8571428571428571
Markov baseline,null,0,243,Markov baseline,null,Intermediate,0.8411764705882353
Markov baseline,null,0,243,Markov baseline,null,Common,0.8697788697788698
Composition shuffle,null,0,244,Composition shuffle,null,Rare,0.14285714285714285
Composition shuffle,null,0,244,Composition shuffle,null,Intermediate,0.9264705882352942
Composition shuffle,null,0,244,Composition shuffle,null,Common,0.7524570024570024
Markov baseline,null,0,244,Markov baseline,null,Rare,0.5714285714285714
Markov baseline,null,0,244,Markov baseline,null,Intermediate,0.8764705882352941
Markov baseline,null,0,244,Markov baseline,null,Common,0.8298525798525799
Composition shuffle,null,0,245,Composition shuffle,null,Rare,0.14285714285714285
