source,track,head,capacity,seed,split,video_id,gt_sequence_length,pred_sequence_length,sequence_length_ratio_pred_over_gt,n,ngram_tp,pred_ngram_total,gt_ngram_total,ngram_precision,ngram_recall,ngram_f1
null,Composition shuffle,null,0,225,test_1,Mouse062_20160526_18-56-26,79,79,1.0,4,70,76,76,0.9210526315789473,0.9210526315789473,0.9210526315789473
null,Markov baseline,null,0,225,test_1,Mouse062_20160526_18-56-26,79,79,1.0,1,65,79,79,0.8227848101265823,0.8227848101265823,0.8227848101265823
null,Markov baseline,null,0,225,test_1,Mouse062_20160526_18-56-26,79,79,1.0,2,49,78,78,0.6282051282051282,0.6282051282051282,0.6282051282051282
null,Markov baseline,null,0,225,test_1,Mouse062_20160526_18-56-26,79,79,1.0,3,38,77,77,0.4935064935064935,0.4935064935064935,0.4935064935064935
null,Markov baseline,null,0,225,test_1,Mouse062_20160526_18-56-26,79,79,1.0,4,31,76,76,0.40789473684210525,0.40789473684210525,0.4078947368421052
null,Composition shuffle,null,0,225,test_1,Mouse063_20160526_19-14-46,144,144,1.0,1,144,144,144,1.0,1.0,1.0
null,Composition shuffle,null,0,225,test_1,Mouse063_20160526_19-14-46,144,144,1.0,2,122,143,143,0.8531468531468531,0.8531468531468531,0.8531468531468531
null,Composition shuffle,null,0,225,test_1,Mouse063_20160526_19-14-46,144,144,1.0,3,109,142,142,0.7676056338028169,0.7676056338028169,0.7676056338028169
null,Composition shuffle,null,0,225,test_1,Mouse063_20160526_19-14-46,144,144,1.0,4,98,141,141,0.6950354609929078,0.6950354609929078,0.6950354609929078
null,Markov baseline,null,0,225,test_1,Mouse063_20160526_19-14-46,144,144,1.0,1,116,144,144,0.8055555555555556,0.8055555555555556,0.8055555555555556
null,Markov baseline,null,0,225,test_1,Mouse063_20160526_19-14-46,144,144,1.0,2,87,143,143,0.6083916083916084,0.6083916083916084,0.6083916083916084
null,Markov baseline,null,0,225,test_1,Mouse063_20160526_19-14-46,144,144,1.0,3,66,142,142,0.4647887323943662,0.4647887323943662,0.4647887323943662
null,Markov baseline,null,0,225,test_1,Mouse063_20160526_19-14-46,144,144,1.0,4,49,141,141,0.3475177304964539,0.3475177304964539,0.3475177304964539
null,Composition shuffle,null,0,225,test_1,Mouse069_20160709_16-02-03,66,66,1.0,1,66,66,66,1.0,1.0,1.0
null,Composition shuffle,null,0,225,test_1,Mouse069_20160709_16-02-03,66,66,1.0,2,55,65,65,0.8461538461538461,0.8461538461538461,0.8461538461538461
null,Composition shuffle,null,0,225,test_1,Mouse069_20160709_16-02-03,66,66,1.0,3,44,64,64,0.6875,0.6875,0.6875
null,Composition shuffle,null,0,225,test_1,Mouse069_20160709_16-02-03,66,66,1.0,4,36,63,63,0.5714285714285714,0.5714285714285714,0.5714285714285714
null,Markov baseline,null,0,225,test_1,Mouse069_20160709_16-02-03,66,66,1.0,1,61,66,66,0.9242424242424242,0.9242424242424242,0.9242424242424242
null,Markov baseline,null,0,225,test_1,Mouse069_20160709_16-02-03,66,66,1.0,2,55,65,65,0.8461538461538461,0.8461538461538461,0.8461538461538461
null,Markov baseline,null,0,225,test_1,Mouse069_20160709_16-02-03,66,66,1.0,3,45,64,64,0.703125,0.703125,0.703125
null,Markov baseline,null,0,225,test_1,Mouse069_20160709_16-02-03,66,66,1.0,4,37,63,63,0.5873015873015873,0.5873015873015873,0.5873015873015873
null,Composition shuffle,null,0,225,test_1,Mouse070_20160709_16-58-36,193,193,1.0,1,193,193,193,1.0,1.0,1.0
null,Composition shuffle,null,0,225,test_1,Mouse070_20160709_16-58-36,193,193,1.0,2,159,192,192,0.828125,0.828125,0.828125
null,Composition shuffle,null,0,225,test_1,Mouse070_20160709_16-58-36,193,193,1.0,3,144,191,191,0.7539267015706806,0.7539267015706806,0.7539267015706806
null,Composition shuffle,null,0,225,test_1,Mouse070_20160709_16-58-36,193,193,1.0,4,136,190,190,0.7157894736842105,0.7157894736842105,0.7157894736842105
null,Markov baseline,null,0,225,test_1,Mouse070_20160709_16-58-36,193,193,1.0,1,162,193,193,0.8393782383419689,0.8393782383419689,0.8393782383419688
null,Markov baseline,null,0,225,test_1,Mouse070_20160709_16-58-36,193,193,1.0,2,134,192,192,0.6979166666666666,0.6979166666666666,0.6979166666666666
null,Markov baseline,null,0,225,test_1,Mouse070_20160709_16-58-36,193,193,1.0,3,130,191,191,0.680628272251309,0.680628272251309,0.680628272251309
null,Markov baseline,null,0,225,test_1,Mouse070_20160709_16-58-36,193,193,1.0,4,119,190,190,0.6263157894736842,0.6263157894736842,0.6263157894736842
null,Composition shuffle,null,0,225,test_1,Mouse074_20160709_19-15-23,119,119,1.0,1,119,119,119,1.0,1.0,1.0
null,Composition shuffle,null,0,225,test_1,Mouse074_20160709_19-15-23,119,119,1.0,2,92,118,118,0.7796610169491526,0.7796610169491526,0.7796610169491526
null,Composition shuffle,null,0,225,test_1,Mouse074_20160709_19-15-23,119,119,1.0,3,78,117,117,0.6666666666666666,0.6666666666666666,0.6666666666666666
null,Composition shuffle,null,0,225,test_1,Mouse074_20160709_19-15-23,119,119,1.0,4,71,116,116,0.6120689655172413,0.6120689655172413,0.6120689655172413
null,Markov baseline,null,0,225,test_1,Mouse074_20160709_19-15-23,119,119,1.0,1,98,119,119,0.8235294117647058,0.8235294117647058,0.8235294117647058
null,Markov baseline,null,0,225,test_1,Mouse074_20160709_19-15-23,119,119,1.0,2,77,118,118,0.652542372881356,0.652542372881356,0.652542372881356
null,Markov baseline,null,0,225,test_1,Mouse074_20160709_19-15-23,119,119,1.0,3,63,117,117,0.5384615384615384,0.5384615384615384,0.5384615384615384
null,Markov baseline,null,0,225,test_1,Mouse074_20160709_19-15-23,119,119,1.0,4,51,116,116,0.4396551724137931,0.4396551724137931,0.43965517241379315
null,Composition shuffle,null,0,225,test_1,Mouse077_20160709_18-29-34,280,280,1.0,1,280,280,280,1.0,1.0,1.0
null,Composition shuffle,null,0,225,test_1,Mouse077_20160709_18-29-34,280,280,1.0,2,184,279,279,0.6594982078853047,0.6594982078853047,0.6594982078853047
null,Composition shuffle,null,0,225,test_1,Mouse077_20160709_18-29-34,280,280,1.0,3,144,278,278,0.5179856115107914,0.5179856115107914,0.5179856115107914
null,Composition shuffle,null,0,225,test_1,Mouse077_20160709_18-29-34,280,280,1.0,4,124,277,277,0.44765342960288806,0.44765342960288806,0.44765342960288806
null,Markov baseline,null,0,225,test_1,Mouse077_20160709_18-29-34,280,280,1.0,1,201,280,280,0.7178571428571429,0.7178571428571429,0.717857142857143
null,Markov baseline,null,0,225,test_1,Mouse077_20160709_18-29-34,280,280,1.0,2,125,279,279,0.44802867383512546,0.44802867383512546,0.44802867383512546
null,Markov baseline,null,0,225,test_1,Mouse077_20160709_18-29-34,280,280,1.0,3,113,278,278,0.4064748201438849,0.4064748201438849,0.406474820143885
null,Markov baseline,null,0,225,test_1,Mouse077_20160709_18-29-34,280,280,1.0,4,90,277,277,0.3249097472924188,0.3249097472924188,0.3249097472924188
null,Composition shuffle,null,0,225,test_1,Mouse162_20161017_19-58-28,80,80,1.0,1,80,80,80,1.0,1.0,1.0
null,Composition shuffle,null,0,225,test_1,Mouse162_20161017_19-58-28,80,80,1.0,2,73,79,79,0.9240506329113924,0.9240506329113924,0.9240506329113924
null,Composition shuffle,null,0,225,test_1,Mouse162_20161017_19-58-28,80,80,1.0,3,69,78,78,0.8846153846153846,0.8846153846153846,0.8846153846153846
null,Composition shuffle,null,0,225,test_1,Mouse162_20161017_19-58-28,80,80,1.0,4,64,77,77,0.8311688311688312,0.8311688311688312,0.8311688311688312
null,Markov baseline,null,0,225,test_1,Mouse162_20161017_19-58-28,80,80,1.0,1,70,80,80,0.875,0.875,0.875
null,Markov baseline,null,0,225,test_1,Mouse162_20161017_19-58-28,80,80,1.0,2,59,79,79,0.7468354430379747,0.7468354430379747,0.7468354430379747
null,Markov baseline,null,0,225,test_1,Mouse162_20161017_19-58-28,80,80,1.0,3,50,78,78,0.6410256410256411,0.6410256410256411,0.6410256410256411
null,Markov baseline,null,0,225,test_1,Mouse162_20161017_19-58-28,80,80,1.0,4,43,77,77,0.5584415584415584,0.5584415584415584,0.5584415584415584
null,Composition shuffle,null,0,225,test_1,Mouse163_20161018_18-22-45,52,52,1.0,1,52,52,52,1.0,1.0,1.0
null,Composition shuffle,null,0,225,test_1,Mouse163_20161018_18-22-45,52,52,1.0,2,39,51,51,0.7647058823529411,0.7647058823529411,0.7647058823529412
null,Composition shuffle,null,0,225,test_1,Mouse163_20161018_18-22-45,52,52,1.0,3,31,50,50,0.62,0.62,0.62
null,Composition shuffle,null,0,225,test_1,Mouse163_20161018_18-22-45,52,52,1.0,4,22,49,49,0.4489795918367347,0.4489795918367347,0.4489795918367347
null,Markov baseline,null,0,225,test_1,Mouse163_20161018_18-22-45,52,52,1.0,1,40,52,52,0.7692307692307693,0.7692307692307693,0.7692307692307693
null,Markov baseline,null,0,225,test_1,Mouse163_20161018_18-22-45,52,52,1.0,2,27,51,51,0.5294117647058824,0.5294117647058824,0.5294117647058824
null,Markov baseline,null,0,225,test_1,Mouse163_20161018_18-22-45,52,52,1.0,3,16,50,50,0.32,0.32,0.32
null,Markov baseline,null,0,225,test_1,Mouse163_20161018_18-22-45,52,52,1.0,4,13,49,49,0.2653061224489796,0.2653061224489796,0.2653061224489796
null,Composition shuffle,null,0,225,test_2,Mouse155_20151124_20-48-31,25,25,1.0,1,25,25,25,1.0,1.0,1.0
null,Composition shuffle,null,0,225,test_2,Mouse155_20151124_20-48-31,25,25,1.0,2,22,24,24,0.9166666666666666,0.9166666666666666,0.9166666666666666
null,Composition shuffle,null,0,225,test_2,Mouse155_20151124_20-48-31,25,25,1.0,3,19,23,23,0.8260869565217391,0.8260869565217391,0.8260869565217391
null,Composition shuffle,null,0,225,test_2,Mouse155_20151124_20-48-31,25,25,1.0,4,16,22,22,0.7272727272727273,0.7272727272727273,0.7272727272727273
null,Markov baseline,null,0,225,test_2,Mouse155_20151124_20-48-31,25,25,1.0,1,19,25,25,0.76,0.76,0.76
null,Markov baseline,null,0,225,test_2,Mouse155_20151124_20-48-31,25,25,1.0,2,13,24,24,0.5416666666666666,0.5416666666666666,0.5416666666666666
null,Markov baseline,null,0,225,test_2,Mouse155_20151124_20-48-31,25,25,1.0,3,9,23,23,0.391304347826087,0.391304347826087,0.391304347826087
null,Markov baseline,null,0,225,test_2,Mouse155_20151124_20-48-31,25,25,1.0,4,6,22,22,0.2727272727272727,0.2727272727272727,0.2727272727272727
null,Composition shuffle,null,0,225,test_2,Mouse155_20151124_20-56-05,58,58,1.0,1,58,58,58,1.0,1.0,1.0
null,Composition shuffle,null,0,225,test_2,Mouse155_20151124_20-56-05,58,58,1.0,2,53,57,57,0.9298245614035088,0.9298245614035088,0.9298245614035088
null,Composition shuffle,null,0,225,test_2,Mouse155_20151124_20-56-05,58,58,1.0,3,48,56,56,0.8571428571428571,0.8571428571428571,0.8571428571428571
null,Composition shuffle,null,0,225,test_2,Mouse155_20151124_20-56-05,58,58,1.0,4,47,55,55,0.8545454545454545,0.8545454545454545,0.8545454545454545
null,Markov baseline,null,0,225,test_2,Mouse155_20151124_20-56-05,58,58,1.0,1,52,58,58,0.896551724137931,0.896551724137931,0.896551724137931
null,Markov baseline,null,0,225,test_2,Mouse155_20151124_20-56-05,58,58,1.0,2,45,57,57,0.7894736842105263,0.7894736842105263,0.7894736842105263
null,Markov baseline,null,0,225,test_2,Mouse155_20151124_20-56-05,58,58,1.0,3,37,56,56,0.6607142857142857,0.6607142857142857,0.6607142857142857
null,Markov baseline,null,0,225,test_2,Mouse155_20151124_20-56-05,58,58,1.0,4,33,55,55,0.6,0.6,0.6
null,Composition shuffle,null,0,225,test_2,Mouse155_20151124_21-11-28,32,32,1.0,1,32,32,32,1.0,1.0,1.0
null,Composition shuffle,null,0,225,test_2,Mouse155_20151124_21-11-28,32,32,1.0,2,29,31,31,0.9354838709677419,0.9354838709677419,0.9354838709677419
null,Composition shuffle,null,0,225,test_2,Mouse155_20151124_21-11-28,32,32,1.0,3,25,30,30,0.8333333333333334,0.8333333333333334,0.8333333333333334
null,Composition shuffle,null,0,225,test_2,Mouse155_20151124_21-11-28,32,32,1.0,4,23,29,29,0.7931034482758621,0.7931034482758621,0.7931034482758621
null,Markov baseline,null,0,225,test_2,Mouse155_20151124_21-11-28,32,32,1.0,1,30,32,32,0.9375,0.9375,0.9375
null,Markov baseline,null,0,225,test_2,Mouse155_20151124_21-11-28,32,32,1.0,2,27,31,31,0.8709677419354839,0.8709677419354839,0.8709677419354839
null,Markov baseline,null,0,225,test_2,Mouse155_20151124_21-11-28,32,32,1.0,3,20,30,30,0.6666666666666666,0.6666666666666666,0.6666666666666666
null,Markov baseline,null,0,225,test_2,Mouse155_20151124_21-11-28,32,32,1.0,4,17,29,29,0.5862068965517241,0.5862068965517241,0.5862068965517241
null,Composition shuffle,null,0,225,test_2,Mouse155_20151129_22-41-43,33,33,1.0,1,33,33,33,1.0,1.0,1.0
null,Composition shuffle,null,0,225,test_2,Mouse155_20151129_22-41-43,33,33,1.0,2,31,32,32,0.96875,0.96875,0.96875
null,Composition shuffle,null,0,225,test_2,Mouse155_20151129_22-41-43,33,33,1.0,3,29,31,31,0.9354838709677419,0.9354838709677419,0.9354838709677419
null,Composition shuffle,null,0,225,test_2,Mouse155_20151129_22-41-43,33,33,1.0,4,28,30,30,0.9333333333333333,0.9333333333333333,0.9333333333333333
null,Markov baseline,null,0,225,test_2,Mouse155_20151129_22-41-43,33,33,1.0,1,24,33,33,0.7272727272727273,0.7272727272727273,0.7272727272727273
null,Markov baseline,null,0,225,test_2,Mouse155_20151129_22-41-43,33,33,1.0,2,15,32,32,0.46875,0.46875,0.46875
null,Markov baseline,null,0,225,test_2,Mouse155_20151129_22-41-43,33,33,1.0,3,13,31,31,0.41935483870967744,0.41935483870967744,0.41935483870967744
null,Markov baseline,null,0,225,test_2,Mouse155_20151129_22-41-43,33,33,1.0,4,12,30,30,0.4,0.4,0.4000000000000001
null,Composition shuffle,null,0,225,test_2,Mouse156_20151012_20-16-37,123,123,1.0,1,123,123,123,1.0,1.0,1.0
null,Composition shuffle,null,0,225,test_2,Mouse156_20151012_20-16-37,123,123,1.0,2,112,122,122,0.9180327868852459,0.9180327868852459,0.9180327868852459
null,Composition shuffle,null,0,225,test_2,Mouse156_20151012_20-16-37,123,123,1.0,3,107,121,121,0.8842975206611571,0.8842975206611571,0.8842975206611571
null,Composition shuffle,null,0,225,test_2,Mouse156_20151012_20-16-37,123,123,1.0,4,94,120,120,0.7833333333333333,0.7833333333333333,0.7833333333333333
null,Markov baseline,null,0,225,test_2,Mouse156_20151012_20-16-37,123,123,1.0,1,117,123,123,0.9512195121951219,0.9512195121951219,0.9512195121951219
null,Markov baseline,null,0,225,test_2,Mouse156_20151012_20-16-37,123,123,1.0,2,99,122,122,0.8114754098360656,0.8114754098360656,0.8114754098360656
null,Markov baseline,null,0,225,test_2,Mouse156_20151012_20-16-37,123,123,1.0,3,89,121,121,0.7355371900826446,0.7355371900826446,0.7355371900826446
null,Markov baseline,null,0,225,test_2,Mouse156_20151012_20-16-37,123,123,1.0,4,80,120,120,0.6666666666666666,0.6666666666666666,0.6666666666666666
null,Composition shuffle,null,0,225,test_2,Mouse156_20151124_21-53-46,43,43,1.0,1,43,43,43,1.0,1.0,1.0
null,Composition shuffle,null,0,225,test_2,Mouse156_20151124_21-53-46,43,43,1.0,2,35,42,42,0.8333333333333334,0.8333333333333334,0.8333333333333334
null,Composition shuffle,null,0,225,test_2,Mouse156_20151124_21-53-46,43,43,1.0,3,28,41,41,0.6829268292682927,0.6829268292682927,0.6829268292682927
null,Composition shuffle,null,0,225,test_2,Mouse156_20151124_21-53-46,43,43,1.0,4,24,40,40,0.6,0.6,0.6
null,Markov baseline,null,0,225,test_2,Mouse156_20151124_21-53-46,43,43,1.0,1,36,43,43,0.8372093023255814,0.8372093023255814,0.8372093023255814
null,Markov baseline,null,0,225,test_2,Mouse156_20151124_21-53-46,43,43,1.0,2,28,42,42,0.6666666666666666,0.6666666666666666,0.6666666666666666
null,Markov baseline,null,0,225,test_2,Mouse156_20151124_21-53-46,43,43,1.0,3,24,41,41,0.5853658536585366,0.5853658536585366,0.5853658536585366
null,Markov baseline,null,0,225,test_2,Mouse156_20151124_21-53-46,43,43,1.0,4,14,40,40,0.35,0.35,0.35
null,Composition shuffle,null,0,225,test_2,Mouse158_20151129_21-12-54,49,49,1.0,1,49,49,49,1.0,1.0,1.0
null,Composition shuffle,null,0,225,test_2,Mouse158_20151129_21-12-54,49,49,1.0,2,46,48,48,0.9583333333333334,0.9583333333333334,0.9583333333333334
null,Composition shuffle,null,0,225,test_2,Mouse158_20151129_21-12-54,49,49,1.0,3,41,47,47,0.8723404255319149,0.8723404255319149,0.8723404255319149
null,Composition shuffle,null,0,225,test_2,Mouse158_20151129_21-12-54,49,49,1.0,4,34,46,46,0.7391304347826086,0.7391304347826086,0.7391304347826085
null,Markov baseline,null,0,225,test_2,Mouse158_20151129_21-12-54,49,49,1.0,1,41,49,49,0.8367346938775511,0.8367346938775511,0.8367346938775511
null,Markov baseline,null,0,225,test_2,Mouse158_20151129_21-12-54,49,49,1.0,2,32,48,48,0.6666666666666666,0.6666666666666666,0.6666666666666666
null,Markov baseline,null,0,225,test_2,Mouse158_20151129_21-12-54,49,49,1.0,3,24,47,47,0.5106382978723404,0.5106382978723404,0.5106382978723404
null,Markov baseline,null,0,225,test_2,Mouse158_20151129_21-12-54,49,49,1.0,4,17,46,46,0.3695652173913043,0.3695652173913043,0.36956521739130427
null,Composition shuffle,null,0,225,test_2,Mouse159_20151129_20-48-38,50,50,1.0,1,50,50,50,1.0,1.0,1.0
null,Composition shuffle,null,0,225,test_2,Mouse159_20151129_20-48-38,50,50,1.0,2,43,49,49,0.8775510204081632,0.8775510204081632,0.8775510204081631
null,Composition shuffle,null,0,225,test_2,Mouse159_20151129_20-48-38,50,50,1.0,3,31,48,48,0.6458333333333334,0.6458333333333334,0.6458333333333334
null,Composition shuffle,null,0,225,test_2,Mouse159_20151129_20-48-38,50,50,1.0,4,24,47,47,0.5106382978723404,0.5106382978723404,0.5106382978723404
null,Markov baseline,null,0,225,test_2,Mouse159_20151129_20-48-38,50,50,1.0,1,46,50,50,0.92,0.92,0.92
null,Markov baseline,null,0,225,test_2,Mouse159_20151129_20-48-38,50,50,1.0,2,41,49,49,0.8367346938775511,0.8367346938775511,0.8367346938775511
null,Markov baseline,null,0,225,test_2,Mouse159_20151129_20-48-38,50,50,1.0,3,29,48,48,0.6041666666666666,0.6041666666666666,0.6041666666666666
null,Markov baseline,null,0,225,test_2,Mouse159_20151129_20-48-38,50,50,1.0,4,21,47,47,0.44680851063829785,0.44680851063829785,0.44680851063829785
null,Composition shuffle,null,0,225,test_2,Mouse159_20151129_20-57-31,16,16,1.0,1,16,16,16,1.0,1.0,1.0
null,Composition shuffle,null,0,225,test_2,Mouse159_20151129_20-57-31,16,16,1.0,2,13,15,15,0.8666666666666667,0.8666666666666667,0.8666666666666667
null,Composition shuffle,null,0,225,test_2,Mouse159_20151129_20-57-31,16,16,1.0,3,11,14,14,0.7857142857142857,0.7857142857142857,0.7857142857142857
null,Composition shuffle,null,0,225,test_2,Mouse159_20151129_20-57-31,16,16,1.0,4,9,13,13,0.6923076923076923,0.6923076923076923,0.6923076923076923
null,Markov baseline,null,0,225,test_2,Mouse159_20151129_20-57-31,16,16,1.0,1,12,16,16,0.75,0.75,0.75
null,Markov baseline,null,0,225,test_2,Mouse159_20151129_20-57-31,16,16,1.0,2,8,15,15,0.5333333333333333,0.5333333333333333,0.5333333333333333
null,Markov baseline,null,0,225,test_2,Mouse159_20151129_20-57-31,16,16,1.0,3,4,14,14,0.2857142857142857,0.2857142857142857,0.2857142857142857
null,Markov baseline,null,0,225,test_2,Mouse159_20151129_20-57-31,16,16,1.0,4,1,13,13,0.07692307692307693,0.07692307692307693,0.07692307692307693
null,Composition shuffle,null,0,225,test_2,Mouse627_20181026_17-29-36_01994-09560,39,39,1.0,1,39,39,39,1.0,1.0,1.0
null,Composition shuffle,null,0,225,test_2,Mouse627_20181026_17-29-36_01994-09560,39,39,1.0,2,35,38,38,0.9210526315789473,0.9210526315789473,0.9210526315789473
null,Composition shuffle,null,0,225,test_2,Mouse627_20181026_17-29-36_01994-09560,39,39,1.0,3,32,37,37,0.8648648648648649,0.8648648648648649,0.8648648648648649
null,Composition shuffle,null,0,225,test_2,Mouse627_20181026_17-29-36_01994-09560,39,39,1.0,4,25,36,36,0.6944444444444444,0.6944444444444444,0.6944444444444444
null,Markov baseline,null,0,225,test_2,Mouse627_20181026_17-29-36_01994-09560,39,39,1.0,1,29,39,39,0.7435897435897436,0.7435897435897436,0.7435897435897437
null,Markov baseline,null,0,225,test_2,Mouse627_20181026_17-29-36_01994-09560,39,39,1.0,2,19,38,38,0.5,0.5,0.5
null,Markov baseline,null,0,225,test_2,Mouse627_20181026_17-29-36_01994-09560,39,39,1.0,3,12,37,37,0.32432432432432434,0.32432432432432434,0.32432432432432434
null,Markov baseline,null,0,225,test_2,Mouse627_20181026_17-29-36_01994-09560,39,39,1.0,4,7,36,36,0.19444444444444445,0.19444444444444445,0.19444444444444445
null,Composition shuffle,null,0,225,test_2,Mouse627_20181026_17-29-36_10191-15523,32,32,1.0,1,32,32,32,1.0,1.0,1.0
null,Composition shuffle,null,0,225,test_2,Mouse627_20181026_17-29-36_10191-15523,32,32,1.0,2,27,31,31,0.8709677419354839,0.8709677419354839,0.8709677419354839
null,Composition shuffle,null,0,225,test_2,Mouse627_20181026_17-29-36_10191-15523,32,32,1.0,3,25,30,30,0.8333333333333334,0.8333333333333334,0.8333333333333334
null,Composition shuffle,null,0,225,test_2,Mouse627_20181026_17-29-36_10191-15523,32,32,1.0,4,22,29,29,0.7586206896551724,0.7586206896551724,0.7586206896551724
null,Markov baseline,null,0,225,test_2,Mouse627_20181026_17-29-36_10191-15523,32,32,1.0,1,25,32,32,0.78125,0.78125,0.78125
null,Markov baseline,null,0,225,test_2,Mouse627_20181026_17-29-36_10191-15523,32,32,1.0,2,17,31,31,0.5483870967741935,0.5483870967741935,0.5483870967741935
null,Markov baseline,null,0,225,test_2,Mouse627_20181026_17-29-36_10191-15523,32,32,1.0,3,13,30,30,0.43333333333333335,0.43333333333333335,0.43333333333333335
null,Markov baseline,null,0,225,test_2,Mouse627_20181026_17-29-36_10191-15523,32,32,1.0,4,9,29,29,0.3103448275862069,0.3103448275862069,0.3103448275862069
null,Composition shuffle,null,0,225,test_2,Mouse627_20181026_17-29-36_16209-22286,32,32,1.0,1,32,32,32,1.0,1.0,1.0
null,Composition shuffle,null,0,225,test_2,Mouse627_20181026_17-29-36_16209-22286,32,32,1.0,2,26,31,31,0.8387096774193549,0.8387096774193549,0.8387096774193549
null,Composition shuffle,null,0,225,test_2,Mouse627_20181026_17-29-36_16209-22286,32,32,1.0,3,22,30,30,0.7333333333333333,0.7333333333333333,0.7333333333333333
null,Composition shuffle,null,0,225,test_2,Mouse627_20181026_17-29-36_16209-22286,32,32,1.0,4,20,29,29,0.6896551724137931,0.6896551724137931,0.6896551724137931
null,Markov baseline,null,0,225,test_2,Mouse627_20181026_17-29-36_16209-22286,32,32,1.0,1,20,32,32,0.625,0.625,0.625
null,Markov baseline,null,0,225,test_2,Mouse627_20181026_17-29-36_16209-22286,32,32,1.0,2,8,31,31,0.25806451612903225,0.25806451612903225,0.25806451612903225
null,Markov baseline,null,0,225,test_2,Mouse627_20181026_17-29-36_16209-22286,32,32,1.0,3,4,30,30,0.13333333333333333,0.13333333333333333,0.13333333333333333
null,Markov baseline,null,0,225,test_2,Mouse627_20181026_17-29-36_16209-22286,32,32,1.0,4,2,29,29,0.06896551724137931,0.06896551724137931,0.06896551724137931
null,Composition shuffle,null,0,225,test_2,Mouse630_20181025_18-44-29_01807-21458,76,76,1.0,1,76,76,76,1.0,1.0,1.0
null,Composition shuffle,null,0,225,test_2,Mouse630_20181025_18-44-29_01807-21458,76,76,1.0,2,46,75,75,0.6133333333333333,0.6133333333333333,0.6133333333333333
null,Composition shuffle,null,0,225,test_2,Mouse630_20181025_18-44-29_01807-21458,76,76,1.0,3,32,74,74,0.43243243243243246,0.43243243243243246,0.43243243243243246
null,Composition shuffle,null,0,225,test_2,Mouse630_20181025_18-44-29_01807-21458,76,76,1.0,4,24,73,73,0.3287671232876712,0.3287671232876712,0.3287671232876712
null,Markov baseline,null,0,225,test_2,Mouse630_20181025_18-44-29_01807-21458,76,76,1.0,1,54,76,76,0.7105263157894737,0.7105263157894737,0.7105263157894737
null,Markov baseline,null,0,225,test_2,Mouse630_20181025_18-44-29_01807-21458,76,76,1.0,2,32,75,75,0.4266666666666667,0.4266666666666667,0.42666666666666675
null,Markov baseline,null,0,225,test_2,Mouse630_20181025_18-44-29_01807-21458,76,76,1.0,3,24,74,74,0.32432432432432434,0.32432432432432434,0.32432432432432434
null,Markov baseline,null,0,225,test_2,Mouse630_20181025_18-44-29_01807-21458,76,76,1.0,4,22,73,73,0.3013698630136986,0.3013698630136986,0.3013698630136986
null,Composition shuffle,null,0,225,test_2,Mouse630_20181025_18-44-29_21460-30528,33,33,1.0,1,33,33,33,1.0,1.0,1.0
null,Composition shuffle,null,0,225,test_2,Mouse630_20181025_18-44-29_21460-30528,33,33,1.0,2,24,32,32,0.75,0.75,0.75
null,Composition shuffle,null,0,225,test_2,Mouse630_20181025_18-44-29_21460-30528,33,33,1.0,3,15,31,31,0.4838709677419355,0.4838709677419355,0.4838709677419355
null,Composition shuffle,null,0,225,test_2,Mouse630_20181025_18-44-29_21460-30528,33,33,1.0,4,11,30,30,0.36666666666666664,0.36666666666666664,0.36666666666666664
null,Markov baseline,null,0,225,test_2,Mouse630_20181025_18-44-29_21460-30528,33,33,1.0,1,25,33,33,0.7575757575757576,0.7575757575757576,0.7575757575757576
null,Markov baseline,null,0,225,test_2,Mouse630_20181025_18-44-29_21460-30528,33,33,1.0,2,16,32,32,0.5,0.5,0.5
null,Markov baseline,null,0,225,test_2,Mouse630_20181025_18-44-29_21460-30528,33,33,1.0,3,9,31,31,0.2903225806451613,0.2903225806451613,0.2903225806451613
null,Markov baseline,null,0,225,test_2,Mouse630_20181025_18-44-29_21460-30528,33,33,1.0,4,6,30,30,0.2,0.2,0.20000000000000004
null,Composition shuffle,null,0,225,test_2,Mouse835-female_20200325_18-28-49_10767-24391,49,49,1.0,1,49,49,49,1.0,1.0,1.0
null,Composition shuffle,null,0,225,test_2,Mouse835-female_20200325_18-28-49_10767-24391,49,49,1.0,2,48,48,48,1.0,1.0,1.0
null,Composition shuffle,null,0,225,test_2,Mouse835-female_20200325_18-28-49_10767-24391,49,49,1.0,3,44,47,47,0.9361702127659575,0.9361702127659575,0.9361702127659575
null,Composition shuffle,null,0,225,test_2,Mouse835-female_20200325_18-28-49_10767-24391,49,49,1.0,4,40,46,46,0.8695652173913043,0.8695652173913043,0.8695652173913043
null,Markov baseline,null,0,225,test_2,Mouse835-female_20200325_18-28-49_10767-24391,49,49,1.0,1,37,49,49,0.7551020408163265,0.7551020408163265,0.7551020408163265
null,Markov baseline,null,0,225,test_2,Mouse835-female_20200325_18-28-49_10767-24391,49,49,1.0,2,27,48,48,0.5625,0.5625,0.5625
null,Markov baseline,null,0,225,test_2,Mouse835-female_20200325_18-28-49_10767-24391,49,49,1.0,3,22,47,47,0.46808510638297873,0.46808510638297873,0.46808510638297873
null,Markov baseline,null,0,225,test_2,Mouse835-female_20200325_18-28-49_10767-24391,49,49,1.0,4,17,46,46,0.3695652173913043,0.3695652173913043,0.36956521739130427
