stream,head,capacity,seed,class,threshold,matched_bouts,median_tiou,mean_tiou,median_abs_start_offset_frames,median_abs_end_offset_frames,median_abs_mean_boundary_offset_frames,q75_abs_mean_boundary_offset_frames,median_duration_error_frames,median_abs_duration_error_frames,median_pred_duration_frames,median_gt_duration_frames
pose_relations_only,lstm,512,43,attack,0.25,205,0.5625,0.5807040324307632,12.0,10.0,14.0,27.5,13.0,21.0,63.0,58.0
pose_relations_only,lstm,512,43,attack,0.5,124,0.69375,0.7118477405654497,9.0,6.5,10.0,17.125,12.0,16.0,79.0,63.5
pose_relations_only,lstm,512,43,investigation,0.1,740,0.5732142857142857,0.5731387711209951,8.0,10.0,11.5,23.125,8.0,17.0,47.0,42.0
pose_relations_only,lstm,512,43,investigation,0.25,663,0.6153846153846154,0.6209921981722051,8.0,9.0,10.5,19.5,7.0,16.0,63.0,47.0
pose_relations_only,lstm,512,43,investigation,0.5,449,0.7439024390243902,0.7397509146564374,7.0,7.0,7.5,14.0,5.0,11.0,79.0,62.0
pose_relations_only,lstm,512,43,mount,0.1,164,0.7784237726098191,0.7155436508339224,8.0,14.0,14.0,21.5,-4.0,15.0,87.0,99.5
pose_relations_only,lstm,512,43,mount,0.25,155,0.7894736842105263,0.7478179914019659,8.0,14.0,13.5,20.5,-5.0,15.0,95.0,105.0
pose_relations_only,lstm,512,43,mount,0.5,140,0.8155387851045404,0.7859297464027217,7.5,13.0,12.5,18.5,-5.0,14.0,95.0,111.5
pose_relations_only,lstm,512,44,attack,0.1,223,0.5,0.5201165792389968,14.0,14.0,18.0,35.0,18.0,29.0,79.0,55.0
pose_relations_only,lstm,512,44,attack,0.25,199,0.5463917525773195,0.5634745208077214,13.0,13.0,16.5,30.75,17.0,27.0,63.0,59.0
pose_relations_only,lstm,512,44,attack,0.5,114,0.6961805555555556,0.7037285719879727,9.5,8.0,10.5,17.875,14.0,18.0,79.0,64.5
pose_relations_only,lstm,512,44,investigation,0.1,759,0.55,0.5514790344802782,8.0,11.0,12.0,23.5,10.0,19.0,63.0,39.0
pose_relations_only,lstm,512,44,investigation,0.25,669,0.6,0.6030472183463375,8.0,10.0,10.5,20.5,9.0,16.0,63.0,43.0
pose_relations_only,lstm,512,44,investigation,0.5,431,0.7272727272727273,0.7317148965095515,7.0,8.0,8.0,14.0,7.0,13.0,63.0,61.0
pose_relations_only,lstm,512,44,mount,0.1,158,0.7674630123696338,0.7155573868430517,8.0,17.0,14.0,21.375,-9.0,15.5,79.0,102.0
pose_relations_only,lstm,512,44,mount,0.25,152,0.7772384034519957,0.7422181476280986,8.0,15.5,13.5,20.5,-9.0,15.5,95.0,102.5
pose_relations_only,lstm,512,44,mount,0.5,135,0.8090909090909091,0.7856609461012305,7.0,15.0,12.5,17.25,-9.0,14.0,95.0,105.0
pose_relations_only,lstm,896,42,attack,0.1,228,0.5269097222222222,0.5308647626125295,16.5,14.5,18.0,36.0,25.0,32.0,79.0,55.0
pose_relations_only,lstm,896,42,attack,0.25,206,0.5625,0.569286181853191,16.0,14.0,16.5,34.0,24.5,29.5,79.0,58.5
pose_relations_only,lstm,896,42,attack,0.5,125,0.7,0.7071502105018962,12.0,10.0,12.5,21.0,19.0,23.0,95.0,70.0
pose_relations_only,lstm,896,42,investigation,0.1,695,0.5625,0.5606904991756603,9.0,11.0,12.5,24.5,5.0,18.0,63.0,47.0
pose_relations_only,lstm,896,42,investigation,0.25,619,0.6041666666666666,0.6123272019390921,9.0,10.0,11.0,20.25,5.0,16.0,63.0,50.0
pose_relations_only,lstm,896,42,investigation,0.5,406,0.7440442427680091,0.7391020712883591,7.0,8.0,8.5,15.5,4.0,12.0,71.0,65.0
pose_relations_only,lstm,896,42,mount,0.1,171,0.7974683544303798,0.7507934997299629,9.0,11.0,12.0,18.0,4.0,15.0,95.0,98.0
pose_relations_only,lstm,896,42,mount,0.25,168,0.7992740471869328,0.7629064849043136,9.0,10.5,12.0,17.125,4.0,15.0,95.0,98.5
pose_relations_only,lstm,896,42,mount,0.5,152,0.820870935396075,0.8011046327359302,9.0,10.0,11.0,16.0,3.5,14.0,95.0,102.5
pose_relations_only,lstm,896,43,attack,0.1,220,0.5374067164179104,0.5537288408523191,12.0,13.0,17.0,33.5,20.0,27.0,79.0,57.0
pose_relations_only,lstm,896,43,attack,0.25,202,0.5759320175438596,0.5882454375483949,12.0,12.0,16.5,30.875,18.5,26.0,79.0,62.5
pose_relations_only,lstm,896,43,attack,0.5,126,0.7042410714285714,0.7084905873222692,9.0,9.0,10.5,20.375,15.0,19.5,79.0,68.5
pose_relations_only,lstm,896,43,investigation,0.1,665,0.5902777777777778,0.5938177037480616,8.0,10.0,10.5,22.5,5.0,15.0,47.0,48.0
pose_relations_only,lstm,896,43,investigation,0.25,604,0.6339712918660287,0.6373656125309147,7.0,9.0,9.5,19.0,4.0,14.0,47.0,51.0
pose_relations_only,lstm,896,43,investigation,0.5,431,0.75,0.7438048349283556,6.0,7.0,7.0,12.5,3.0,11.0,63.0,61.0
pose_relations_only,lstm,896,43,mount,0.1,170,0.8193473193473193,0.7657259780044543,7.0,9.5,10.0,15.5,0.5,13.0,95.0,98.0
pose_relations_only,lstm,896,43,mount,0.25,167,0.8212290502793296,0.7776034688183958,7.0,9.0,10.0,15.25,0.0,13.0,95.0,99.0
pose_relations_only,lstm,896,43,mount,0.5,150,0.8370299857210852,0.8208582773777914,7.0,9.0,9.5,14.875,0.0,11.0,103.0,105.0
pose_relations_only,lstm,896,44,attack,0.1,220,0.4837962962962963,0.5057183523454275,14.0,12.5,18.5,34.5,13.5,28.0,63.0,54.0
pose_relations_only,lstm,896,44,attack,0.25,194,0.5208333333333334,0.5485096439356495,13.0,11.0,17.0,30.5,12.5,25.0,63.0,55.0
pose_relations_only,lstm,896,44,attack,0.5,108,0.6820855614973262,0.6969122293356308,9.0,7.0,10.5,19.25,10.0,15.0,79.0,59.5
pose_relations_only,lstm,896,44,investigation,0.1,790,0.5416666666666666,0.5402417795039136,10.0,11.0,12.5,25.5,14.0,20.0,63.0,38.0
pose_relations_only,lstm,896,44,investigation,0.25,684,0.6039701257861635,0.5991228166358581,9.0,10.0,11.0,21.625,11.0,17.5,63.0,43.5
pose_relations_only,lstm,896,44,investigation,0.5,445,0.71875,0.725726533617396,8.0,8.0,9.0,14.5,8.0,13.0,63.0,61.0
pose_relations_only,lstm,896,44,mount,0.1,170,0.7844220561152637,0.7311818675094279,9.0,11.0,12.25,19.0,1.5,14.0,95.0,98.0
pose_relations_only,lstm,896,44,mount,0.25,164,0.7905701754385965,0.7523321460009856,9.0,11.0,12.0,19.0,1.0,14.0,95.0,100.5
pose_relations_only,lstm,896,44,mount,0.5,144,0.8215734292492538,0.8021129798626982,8.0,11.0,11.5,17.0,0.5,12.5,103.0,111.5
visual_only,attention,256,42,attack,0.1,215,0.4861111111111111,0.5127333441756107,18.0,14.0,21.0,38.75,28.0,37.0,95.0,58.0
visual_only,attention,256,42,attack,0.25,186,0.5400543652062679,0.5633379863320079,17.0,13.0,19.5,33.875,24.0,33.5,95.0,62.0
visual_only,attention,256,42,attack,0.5,106,0.6852134146341464,0.6960035803249705,13.0,10.0,14.0,22.5,20.0,24.0,95.0,72.0
visual_only,attention,256,42,investigation,0.1,706,0.5,0.5230768553072468,10.0,13.0,14.0,28.0,15.0,23.0,63.0,40.0
visual_only,attention,256,42,investigation,0.25,620,0.5536595394736843,0.5755032084824303,10.0,12.0,13.0,25.5,14.0,21.0,63.0,46.5
visual_only,attention,256,42,investigation,0.5,360,0.709280303030303,0.7192812367592121,8.0,9.0,10.25,17.5,9.0,15.0,79.0,64.0
visual_only,attention,256,42,mount,0.1,168,0.7718285562632696,0.7255475250353525,11.5,11.0,12.0,21.0,9.0,20.0,95.0,98.0
visual_only,attention,256,42,mount,0.25,164,0.7777777777777778,0.7427804594320279,12.0,11.0,12.0,20.0,9.5,20.0,103.0,98.0
visual_only,attention,256,42,mount,0.5,144,0.7983630952380952,0.7931081144120795,11.0,10.0,11.5,18.5,9.0,17.0,111.0,100.5
visual_only,attention,256,43,attack,0.1,211,0.4821428571428571,0.5012390804790454,21.0,15.0,22.5,42.0,32.0,41.0,95.0,56.0
visual_only,attention,256,43,attack,0.25,182,0.5334821428571428,0.5523017894515985,18.0,14.0,21.0,38.5,28.0,37.0,95.0,61.0
visual_only,attention,256,43,attack,0.5,100,0.6852134146341464,0.695030456156807,13.0,10.0,13.75,22.125,19.5,23.5,95.0,70.5
visual_only,attention,256,43,investigation,0.1,730,0.5,0.5148077305674853,12.0,14.0,16.0,32.5,23.0,26.0,63.0,39.0
visual_only,attention,256,43,investigation,0.25,606,0.578125,0.5863143245456863,11.5,12.0,13.5,27.875,19.0,24.0,63.0,49.5
visual_only,attention,256,43,investigation,0.5,370,0.7137605042016807,0.7219055925856036,9.0,9.0,10.5,19.5,13.0,16.5,79.0,65.5
visual_only,attention,256,43,mount,0.1,151,0.7634408602150538,0.7014581181457993,8.0,16.0,13.5,23.25,-8.0,21.0,79.0,105.0
visual_only,attention,256,43,mount,0.25,142,0.7784237726098191,0.7439896490647019,8.0,15.0,13.0,20.0,-7.0,21.0,95.0,101.5
visual_only,attention,256,43,mount,0.5,126,0.810290404040404,0.7896773547385124,8.0,13.0,12.0,18.5,-6.5,18.0,111.0,104.0
visual_only,attention,256,44,attack,0.1,216,0.4785456187895212,0.49467317775617453,20.0,14.0,22.25,37.625,24.0,38.0,79.0,57.5
visual_only,attention,256,44,attack,0.25,185,0.5208333333333334,0.551253102611369,19.0,14.0,21.0,34.5,22.0,33.0,95.0,64.0
visual_only,attention,256,44,attack,0.5,102,0.6875,0.6899266809698869,11.5,9.5,14.0,22.5,17.0,23.0,95.0,66.0
visual_only,attention,256,44,investigation,0.1,719,0.5151515151515151,0.522636464775413,12.0,13.0,16.0,33.0,21.0,26.0,63.0,40.0
visual_only,attention,256,44,investigation,0.25,608,0.5833333333333334,0.5886425720369829,11.0,12.0,14.0,26.0,17.0,23.0,63.0,51.0
visual_only,attention,256,44,investigation,0.5,382,0.7083333333333334,0.7171663102124588,9.0,9.0,11.0,19.5,12.0,16.0,79.0,64.0
visual_only,attention,256,44,mount,0.1,157,0.7814814814814814,0.7216207494216801,9.0,14.0,13.0,22.5,-3.0,18.0,95.0,102.0
visual_only,attention,256,44,mount,0.25,146,0.7947115384615384,0.7627644783821899,9.0,13.0,12.25,19.5,-1.0,16.0,103.0,101.0
visual_only,attention,256,44,mount,0.5,134,0.8125,0.7977796589784907,8.0,13.0,11.5,18.375,-1.5,15.0,119.0,104.0
visual_only,attention,512,42,attack,0.1,213,0.45,0.477141829416963,22.0,19.0,26.5,47.5,34.0,41.0,111.0,57.0
visual_only,attention,512,42,attack,0.25,176,0.5149286987522281,0.5398399594909171,20.5,16.0,21.25,40.625,30.0,35.5,103.0,65.5
visual_only,attention,512,42,attack,0.5,94,0.6852134146341464,0.6880064729412096,14.0,10.0,15.0,25.5,21.5,26.0,95.0,77.0
visual_only,attention,512,42,investigation,0.1,696,0.5,0.5232764075112951,12.0,13.0,15.5,34.0,20.0,25.0,63.0,41.0
visual_only,attention,512,42,investigation,0.25,593,0.578125,0.5872131877335888,11.0,11.0,13.5,28.0,16.0,23.0,63.0,52.0
visual_only,attention,512,42,investigation,0.5,361,0.71875,0.7258722611639971,9.0,8.0,10.0,19.0,11.0,15.0,79.0,65.0
visual_only,attention,512,42,mount,0.1,144,0.7592029719689294,0.7011526448774036,8.0,14.0,14.5,25.5,-7.5,22.0,79.0,100.5
visual_only,attention,512,42,mount,0.25,138,0.7756813417190775,0.7313085795110223,8.0,14.0,13.5,22.875,-7.0,21.0,95.0,99.5
visual_only,attention,512,42,mount,0.5,122,0.8070254786672697,0.7788720770274011,8.0,13.0,12.0,21.5,-7.0,18.0,103.0,102.5
visual_only,attention,512,43,attack,0.1,224,0.5,0.5194071811804178,16.0,13.0,20.5,34.25,21.5,32.5,79.0,56.0
visual_only,attention,512,43,attack,0.25,198,0.5554878048780488,0.5643235988185439,15.0,12.0,18.0,32.0,21.0,29.0,79.0,59.0
visual_only,attention,512,43,attack,0.5,115,0.6829268292682927,0.6990256313634422,12.0,9.0,12.0,21.0,17.0,21.0,79.0,64.0
visual_only,attention,512,43,investigation,0.1,684,0.5307089660508754,0.537424519971792,10.0,12.0,13.75,29.625,12.0,23.0,63.0,44.0
visual_only,attention,512,43,investigation,0.25,603,0.5952380952380952,0.59150299433191,9.0,11.0,12.5,25.25,11.0,21.0,63.0,52.0
visual_only,attention,512,43,investigation,0.5,378,0.7142857142857143,0.7204754159408011,8.0,8.0,9.75,17.5,8.0,14.0,79.0,63.0
visual_only,attention,512,43,mount,0.1,157,0.7625,0.714218133154235,10.0,13.0,12.5,22.0,2.0,20.0,95.0,100.0
visual_only,attention,512,43,mount,0.25,150,0.7753623188405797,0.7415241928159867,10.0,12.5,12.0,19.875,2.0,19.0,103.0,98.5
visual_only,attention,512,43,mount,0.5,134,0.7988782051282051,0.7836157755811025,9.0,11.0,11.5,17.25,2.0,18.0,111.0,98.0
visual_only,attention,512,44,attack,0.1,216,0.4630208333333333,0.4910495014476004,20.5,14.0,21.0,38.625,23.5,35.5,79.0,56.5
visual_only,attention,512,44,attack,0.25,186,0.5,0.5449706258636074,19.0,14.0,19.5,35.5,22.5,31.0,79.0,63.5
visual_only,attention,512,44,attack,0.5,94,0.6983901515151515,0.7064247211657508,12.0,9.0,12.75,21.0,19.5,23.0,95.0,70.0
visual_only,attention,512,44,investigation,0.1,752,0.4884530930567123,0.5057410348485707,12.0,14.0,17.0,34.5,27.0,30.0,79.0,38.0
visual_only,attention,512,44,investigation,0.25,627,0.5520833333333334,0.5729863792924135,12.0,13.0,15.0,30.0,24.0,26.0,79.0,47.0
visual_only,attention,512,44,investigation,0.5,372,0.7112379807692308,0.714385338183894,9.0,9.0,11.5,20.125,16.0,19.0,79.0,64.5
visual_only,attention,512,44,mount,0.1,144,0.7422644770959378,0.6909557229147476,7.0,15.0,13.5,27.125,-12.5,24.0,79.0,102.5
visual_only,attention,512,44,mount,0.25,136,0.7556090815825862,0.7233665997840975,7.0,14.0,13.5,22.0,-10.0,22.5,79.0,98.5
visual_only,attention,512,44,mount,0.5,117,0.796875,0.7792784080805841,7.0,13.0,12.0,18.5,-8.0,21.0,95.0,100.0
visual_only,attention,896,42,attack,0.1,221,0.4886363636363636,0.5031588921141877,18.0,15.0,22.0,39.5,28.0,37.0,95.0,57.0
visual_only,attention,896,42,attack,0.25,187,0.546875,0.5616107993965073,17.0,14.0,18.5,33.75,24.0,33.0,95.0,61.0
visual_only,attention,896,42,attack,0.5,108,0.6931818181818181,0.6980868074776315,13.0,10.0,13.75,22.625,21.0,24.0,95.0,69.5
visual_only,attention,896,42,investigation,0.1,688,0.5110269114932477,0.5244049135052503,11.0,12.0,14.0,28.0,14.0,22.0,63.0,42.0
visual_only,attention,896,42,investigation,0.25,604,0.5625,0.5773538111275272,10.0,12.0,12.5,24.5,12.5,19.5,63.0,47.0
visual_only,attention,896,42,investigation,0.5,359,0.6956521739130435,0.7145927623849492,9.0,9.0,10.5,17.0,9.0,15.0,79.0,64.0
visual_only,attention,896,42,mount,0.1,170,0.7708333333333334,0.7280580936889623,11.0,11.0,12.0,21.0,11.0,20.0,111.0,97.0
visual_only,attention,896,42,mount,0.25,168,0.7718285562632696,0.7417384140471446,11.5,11.0,12.0,20.25,11.0,20.0,111.0,97.0
visual_only,attention,896,42,mount,0.5,147,0.7950310559006211,0.7953069022865387,11.0,10.0,11.0,18.75,10.0,16.0,111.0,101.0
visual_only,attention,896,43,attack,0.1,217,0.4609375,0.4912809810774026,21.0,16.0,24.0,46.0,30.0,41.0,95.0,57.0
visual_only,attention,896,43,attack,0.25,183,0.5151515151515151,0.5483195753783909,18.0,14.0,21.0,37.75,26.0,36.0,95.0,61.0
visual_only,attention,896,43,attack,0.5,96,0.6994318181818182,0.7104165931906908,13.0,9.0,13.75,23.125,18.5,24.0,95.0,77.0
visual_only,attention,896,43,investigation,0.1,709,0.5151515151515151,0.5257273809268147,10.0,13.0,14.5,32.0,16.0,23.0,63.0,41.0
visual_only,attention,896,43,investigation,0.25,611,0.5714285714285714,0.5870001208524839,10.0,12.0,12.5,25.25,14.0,20.0,63.0,51.0
visual_only,attention,896,43,investigation,0.5,376,0.7106691919191919,0.7189407794401295,8.0,9.0,10.0,18.5,11.0,15.0,79.0,64.0
visual_only,attention,896,43,mount,0.1,158,0.7720146048109966,0.7101541896095324,10.0,13.0,12.5,21.75,-0.5,20.0,95.0,100.5
visual_only,attention,896,43,mount,0.25,149,0.7878787878787878,0.7498693557383409,10.0,11.0,11.5,19.5,2.0,18.0,95.0,100.0
visual_only,attention,896,43,mount,0.5,135,0.8080808080808081,0.7871450527241901,10.0,11.0,10.5,18.5,2.0,18.0,111.0,102.0
visual_only,attention,896,44,attack,0.1,215,0.46875,0.48622761632228534,21.0,15.0,22.5,41.75,24.0,39.0,79.0,58.0
visual_only,attention,896,44,attack,0.25,182,0.5260416666666667,0.5470056101559692,19.0,14.0,21.0,35.5,22.5,32.5,79.0,64.0
visual_only,attention,896,44,attack,0.5,101,0.6808510638297872,0.687835380647885,12.0,10.0,14.5,22.5,19.0,24.0,95.0,66.0
visual_only,attention,896,44,investigation,0.1,750,0.48461174242424243,0.5019640376388316,13.0,14.0,17.0,33.0,24.0,27.0,63.0,38.0
visual_only,attention,896,44,investigation,0.25,624,0.5519037356321839,0.5694165491079989,12.0,12.0,15.0,29.125,21.0,25.0,71.0,46.5
visual_only,attention,896,44,investigation,0.5,367,0.7083333333333334,0.7125605677896257,10.0,9.0,11.5,20.75,14.0,16.0,79.0,64.0
visual_only,attention,896,44,mount,0.1,161,0.7777777777777778,0.7177988011341043,9.0,14.0,12.5,22.0,-1.0,18.0,95.0,101.0
visual_only,attention,896,44,mount,0.25,154,0.7873820168902136,0.7444909885966253,8.0,13.0,12.0,19.5,0.5,18.0,95.0,101.5
visual_only,attention,896,44,mount,0.5,134,0.8158705701078584,0.8003896692252325,8.0,11.5,11.0,17.25,0.5,15.0,111.0,104.0
visual_only,lstm,256,42,attack,0.1,216,0.49615384615384617,0.5164722568356913,14.0,15.0,22.0,40.125,23.0,37.5,79.0,56.0
visual_only,lstm,256,42,attack,0.25,190,0.5435512109716953,0.5614202689759579,13.0,14.0,18.5,35.375,19.5,32.0,79.0,58.0
visual_only,lstm,256,42,attack,0.5,109,0.7,0.7053434108000308,11.0,9.0,10.5,20.5,14.0,17.0,79.0,60.0
visual_only,lstm,256,42,investigation,0.1,729,0.5078125,0.5213114044081535,13.0,11.0,14.5,28.5,16.0,23.0,63.0,40.0
visual_only,lstm,256,42,investigation,0.25,625,0.5633802816901409,0.5827601856952276,12.0,9.0,13.0,24.5,14.0,21.0,63.0,47.0
visual_only,lstm,256,42,investigation,0.5,389,0.6949152542372882,0.7068469154293989,11.0,7.0,10.0,17.0,12.0,16.0,79.0,60.0
visual_only,lstm,256,42,mount,0.1,164,0.7834821428571428,0.7341196818458064,8.0,11.5,11.0,20.0,4.0,16.0,95.0,99.5
visual_only,lstm,256,42,mount,0.25,159,0.7916666666666666,0.7620652867030633,8.0,11.0,10.5,19.25,4.0,15.0,95.0,100.0
visual_only,lstm,256,42,mount,0.5,142,0.8125,0.8076769315512377,8.0,11.0,10.5,16.5,4.0,15.0,111.0,102.5
visual_only,lstm,256,43,attack,0.1,204,0.4612379807692307,0.48179560113504916,15.0,20.0,24.5,45.5,24.0,43.5,79.0,56.0
visual_only,lstm,256,43,attack,0.25,169,0.5267857142857143,0.546412129075503,13.0,17.0,22.0,36.0,21.0,33.0,79.0,61.0
visual_only,lstm,256,43,attack,0.5,95,0.675,0.6924445948991407,10.0,10.0,12.0,25.0,14.0,20.0,79.0,64.0
visual_only,lstm,256,43,investigation,0.1,750,0.5,0.5113241155967256,12.0,11.0,15.0,31.375,19.0,25.0,63.0,37.0
visual_only,lstm,256,43,investigation,0.25,636,0.5625,0.5758741914695285,12.0,10.0,13.25,25.5,16.0,22.0,63.0,44.0
visual_only,lstm,256,43,investigation,0.5,387,0.7014925373134329,0.7071156879562346,10.0,8.0,10.5,17.5,12.0,16.0,63.0,59.0
visual_only,lstm,256,43,mount,0.1,160,0.7897727272727273,0.7307800370977976,8.0,11.0,12.0,18.5,1.5,18.0,87.0,99.5
visual_only,lstm,256,43,mount,0.25,156,0.793426724137931,0.7550196478609487,8.0,11.0,11.75,17.5,2.0,18.0,95.0,98.5
visual_only,lstm,256,43,mount,0.5,136,0.8220165964172813,0.8090668323592912,8.0,10.5,10.5,15.125,2.0,16.0,95.0,102.0
visual_only,lstm,256,44,attack,0.1,216,0.5059523809523809,0.5129483528143179,13.5,15.0,19.75,39.5,19.0,32.5,79.0,55.0
visual_only,lstm,256,44,attack,0.25,189,0.5446428571428571,0.5602661669089806,12.0,13.0,17.5,32.0,17.0,27.0,79.0,57.0
visual_only,lstm,256,44,attack,0.5,111,0.6979166666666666,0.6976707047208139,9.0,9.0,10.5,20.75,13.0,19.0,79.0,58.0
visual_only,lstm,256,44,investigation,0.1,703,0.52,0.5249665488585313,10.0,12.0,14.0,27.25,12.0,22.0,63.0,41.0
visual_only,lstm,256,44,investigation,0.25,617,0.5833333333333334,0.5823970941000509,10.0,10.0,13.0,25.5,11.0,21.0,63.0,47.0
visual_only,lstm,256,44,investigation,0.5,376,0.7015625,0.71711717486596,8.0,8.0,9.5,18.0,8.0,15.0,63.0,61.0
visual_only,lstm,256,44,mount,0.1,166,0.7634168586789554,0.7209072446371887,9.0,13.0,12.75,21.75,2.0,18.0,79.0,98.0
visual_only,lstm,256,44,mount,0.25,164,0.7648222819593787,0.7290530367936308,9.0,12.5,12.5,20.625,2.0,17.0,95.0,97.0
visual_only,lstm,256,44,mount,0.5,141,0.8020833333333334,0.7883552718762104,8.0,11.0,11.5,18.5,2.0,15.0,95.0,99.0
visual_only,lstm,512,42,attack,0.1,203,0.463768115942029,0.49091526203329344,15.0,18.0,22.5,43.75,23.0,38.0,79.0,58.0
visual_only,lstm,512,42,attack,0.25,174,0.5399364406779661,0.5445722751415858,13.5,14.0,19.75,36.5,21.5,31.0,79.0,61.0
visual_only,lstm,512,42,attack,0.5,98,0.6698232323232323,0.6884133728861841,11.0,9.0,12.0,22.875,16.0,22.0,79.0,67.0
visual_only,lstm,512,42,investigation,0.1,703,0.5260416666666666,0.5315087046936181,11.0,11.0,14.0,28.5,13.0,22.0,63.0,41.0
visual_only,lstm,512,42,investigation,0.25,615,0.5789473684210527,0.585558335526167,10.0,10.0,12.5,25.75,11.0,20.0,63.0,48.0
visual_only,lstm,512,42,investigation,0.5,386,0.7023087686567164,0.7122676644253723,8.0,8.0,9.5,16.875,9.0,14.5,63.0,59.5
visual_only,lstm,512,42,mount,0.1,151,0.7708333333333334,0.7100469444550954,8.0,14.0,13.0,22.75,-5.0,20.0,79.0,102.0
visual_only,lstm,512,42,mount,0.25,144,0.7808689024390244,0.7426074918153033,8.0,13.0,12.25,22.0,-2.5,18.5,95.0,101.5
visual_only,lstm,512,42,mount,0.5,124,0.811761811023622,0.7995545466518083,7.0,12.5,11.25,17.5,0.0,17.5,111.0,110.5
visual_only,lstm,512,43,attack,0.1,219,0.5060240963855421,0.5172870649932486,12.0,14.0,18.0,34.0,9.0,28.0,63.0,55.0
visual_only,lstm,512,43,attack,0.25,192,0.5457589285714286,0.5656609458132539,10.0,13.0,15.5,29.125,9.5,25.5,63.0,56.0
visual_only,lstm,512,43,attack,0.5,116,0.6827330508474576,0.6914351346994948,8.0,9.0,10.25,19.0,8.5,18.5,63.0,56.5
visual_only,lstm,512,43,investigation,0.1,768,0.5199692780337941,0.5260202497408288,11.0,11.0,14.0,28.125,19.0,24.0,63.0,37.0
visual_only,lstm,512,43,investigation,0.25,650,0.5931712962962963,0.5931031323999504,10.0,9.0,12.0,24.875,16.0,20.5,63.0,43.5
visual_only,lstm,512,43,investigation,0.5,409,0.7142857142857143,0.7230377510330573,8.0,7.0,8.5,16.0,10.0,14.0,63.0,57.0
visual_only,lstm,512,43,mount,0.1,157,0.7708333333333334,0.7075007551512096,8.0,14.0,12.5,21.5,-3.0,18.0,95.0,101.0
visual_only,lstm,512,43,mount,0.25,149,0.7777777777777778,0.7410781019713245,8.0,12.0,12.0,20.0,-1.0,18.0,95.0,100.0
visual_only,lstm,512,43,mount,0.5,129,0.8080808080808081,0.797404567714086,7.0,11.0,11.0,17.5,1.0,16.0,95.0,102.0
visual_only,lstm,512,44,attack,0.1,208,0.4625400641025641,0.5060241618273869,15.0,14.0,18.75,39.125,15.5,29.5,63.0,55.0
visual_only,lstm,512,44,attack,0.25,179,0.5267857142857143,0.5589466114600872,13.0,12.0,15.5,33.0,13.0,25.0,63.0,58.0
visual_only,lstm,512,44,attack,0.5,99,0.7272727272727273,0.7129232604758138,9.0,8.0,8.5,16.0,8.0,15.0,79.0,58.0
visual_only,lstm,512,44,investigation,0.1,725,0.5128205128205128,0.5227194800816342,12.0,11.0,14.5,30.0,17.0,25.0,63.0,40.0
visual_only,lstm,512,44,investigation,0.25,620,0.5794736842105264,0.5850058196156545,11.0,10.0,13.0,26.0,14.5,22.0,63.0,47.5
visual_only,lstm,512,44,investigation,0.5,383,0.70625,0.7170167720408619,9.0,8.0,10.5,18.25,10.0,15.0,79.0,62.0
visual_only,lstm,512,44,mount,0.1,159,0.7634408602150538,0.703608991105045,9.0,15.0,13.5,22.0,-1.0,19.0,79.0,101.0
visual_only,lstm,512,44,mount,0.25,154,0.7772384034519957,0.7279896132894473,9.0,14.5,13.25,19.875,-1.0,19.0,95.0,100.5
visual_only,lstm,512,44,mount,0.5,131,0.8125,0.7888163306638033,8.0,13.0,11.5,18.5,1.0,15.0,111.0,103.0
visual_only,lstm,896,42,attack,0.1,213,0.4923076923076923,0.5133559541139474,15.0,15.0,21.0,40.5,26.0,36.0,79.0,56.0
visual_only,lstm,896,42,attack,0.25,191,0.5377358490566038,0.5514791264219211,14.0,14.0,18.5,36.0,24.0,32.0,79.0,58.0
visual_only,lstm,896,42,attack,0.5,107,0.7,0.6982832555567672,11.0,8.0,12.0,22.75,17.0,22.0,79.0,66.0
visual_only,lstm,896,42,investigation,0.1,713,0.5,0.5168838690503191,12.0,11.0,14.0,27.5,15.0,22.0,63.0,40.0
visual_only,lstm,896,42,investigation,0.25,605,0.5637181409295352,0.5823541613508285,11.0,10.0,12.5,24.0,12.0,19.0,63.0,47.0
visual_only,lstm,896,42,investigation,0.5,377,0.6923076923076923,0.7076308279655465,9.0,8.0,9.5,17.5,10.0,15.0,63.0,61.0
visual_only,lstm,896,42,mount,0.1,163,0.7804878048780488,0.7311920307419744,10.0,11.0,12.0,19.0,4.0,18.0,95.0,99.0
visual_only,lstm,896,42,mount,0.25,161,0.7820224719101123,0.7447212003366337,10.0,11.0,12.0,18.5,4.0,18.0,95.0,99.0
visual_only,lstm,896,42,mount,0.5,139,0.8125,0.8015218357632402,9.0,10.0,10.5,16.0,4.0,15.0,95.0,100.0
visual_only,lstm,896,43,attack,0.1,202,0.459280303030303,0.4723645541489206,17.0,20.0,26.5,47.5,29.0,46.5,95.0,56.5
visual_only,lstm,896,43,attack,0.25,164,0.518481182795699,0.5428218134956784,14.0,18.0,23.0,40.75,23.0,41.5,95.0,64.5
visual_only,lstm,896,43,attack,0.5,90,0.6708333333333334,0.6876646718926591,12.0,10.0,12.25,23.875,16.0,23.0,87.0,61.0
visual_only,lstm,896,43,investigation,0.1,752,0.5,0.5088992868158796,13.0,13.0,16.5,32.0,23.0,27.0,63.0,38.0
visual_only,lstm,896,43,investigation,0.25,634,0.5584795321637427,0.5739309941176323,12.0,11.0,14.5,29.5,21.0,25.0,63.0,44.0
