track,head,capacity,seed,model_name,class,gt_start_frame,gt_end_frame,gt_duration_frames,overlapping_pred_bouts,covered_gt_frames,gt_coverage_fraction,split,video_id
LSTM-896,lstm,896,42,yolo_sppf_full_lstm896_seed42,investigation,2296,2335,40,1,40,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,42,yolo_sppf_full_lstm896_seed42,investigation,2472,2646,175,1,175,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,42,yolo_sppf_full_lstm896_seed42,investigation,2879,2895,17,1,17,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,42,yolo_sppf_full_lstm896_seed42,mount,2896,3030,135,1,128,0.9481481481481482,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,42,yolo_sppf_full_lstm896_seed42,investigation,3031,3105,75,1,75,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,42,yolo_sppf_full_lstm896_seed42,investigation,3351,3472,122,1,121,0.9918032786885246,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,42,yolo_sppf_full_lstm896_seed42,investigation,3660,3680,21,1,20,0.9523809523809523,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,42,yolo_sppf_full_lstm896_seed42,investigation,3733,3774,42,1,42,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,42,yolo_sppf_full_lstm896_seed42,investigation,3796,3803,8,1,8,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,42,yolo_sppf_full_lstm896_seed42,investigation,4191,4224,34,1,34,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,42,yolo_sppf_full_lstm896_seed42,investigation,4614,4667,54,1,54,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,42,yolo_sppf_full_lstm896_seed42,mount,4668,4783,116,1,32,0.27586206896551724,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,42,yolo_sppf_full_lstm896_seed42,investigation,4889,4915,27,1,23,0.8518518518518519,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,42,yolo_sppf_full_lstm896_seed42,investigation,5351,5370,20,0,0,0.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,42,yolo_sppf_full_lstm896_seed42,investigation,5392,5475,84,1,80,0.9523809523809523,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,42,yolo_sppf_full_lstm896_seed42,investigation,5978,6552,575,1,575,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,42,yolo_sppf_full_lstm896_seed42,investigation,6619,6627,9,0,0,0.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,42,yolo_sppf_full_lstm896_seed42,investigation,6773,6877,105,1,105,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,42,yolo_sppf_full_lstm896_seed42,investigation,7161,7180,20,1,20,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,42,yolo_sppf_full_lstm896_seed42,investigation,7315,7330,16,0,0,0.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,42,yolo_sppf_full_lstm896_seed42,investigation,7347,7402,56,1,27,0.48214285714285715,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,42,yolo_sppf_full_lstm896_seed42,mount,7403,7558,156,1,144,0.9230769230769231,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,42,yolo_sppf_full_lstm896_seed42,investigation,7559,7564,6,1,6,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,42,yolo_sppf_full_lstm896_seed42,investigation,7600,7642,43,1,43,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,42,yolo_sppf_full_lstm896_seed42,mount,7643,7702,60,1,32,0.5333333333333333,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,42,yolo_sppf_full_lstm896_seed42,investigation,7703,7756,54,1,54,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,42,yolo_sppf_full_lstm896_seed42,investigation,7823,7830,8,1,8,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,42,yolo_sppf_full_lstm896_seed42,investigation,8034,8119,86,1,78,0.9069767441860465,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,42,yolo_sppf_full_lstm896_seed42,mount,8120,8789,670,1,664,0.991044776119403,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,42,yolo_sppf_full_lstm896_seed42,investigation,8791,8821,31,1,9,0.2903225806451613,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,42,yolo_sppf_full_lstm896_seed42,investigation,9415,9424,10,0,0,0.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,42,yolo_sppf_full_lstm896_seed42,investigation,10048,10069,22,0,0,0.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,42,yolo_sppf_full_lstm896_seed42,investigation,10231,10359,129,1,121,0.937984496124031,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,42,yolo_sppf_full_lstm896_seed42,investigation,10807,10876,70,1,70,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,42,yolo_sppf_full_lstm896_seed42,mount,10877,10933,57,0,0,0.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,42,yolo_sppf_full_lstm896_seed42,investigation,10934,11035,102,1,74,0.7254901960784313,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,42,yolo_sppf_full_lstm896_seed42,mount,11036,12054,1019,3,852,0.8361138370951914,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,42,yolo_sppf_full_lstm896_seed42,investigation,12056,12124,69,1,69,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,42,yolo_sppf_full_lstm896_seed42,investigation,12429,12583,155,1,147,0.9483870967741935,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,42,yolo_sppf_full_lstm896_seed42,mount,12585,12957,373,1,373,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,42,yolo_sppf_full_lstm896_seed42,investigation,12958,12985,28,0,0,0.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,43,yolo_sppf_full_lstm896_seed43,investigation,35,984,950,1,950,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,43,yolo_sppf_full_lstm896_seed43,investigation,1180,1194,15,1,15,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,43,yolo_sppf_full_lstm896_seed43,investigation,1430,1495,66,1,66,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,43,yolo_sppf_full_lstm896_seed43,investigation,1519,1531,13,1,13,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,43,yolo_sppf_full_lstm896_seed43,investigation,1549,1555,7,1,7,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,43,yolo_sppf_full_lstm896_seed43,investigation,1863,1911,49,1,40,0.8163265306122449,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,43,yolo_sppf_full_lstm896_seed43,investigation,1927,1934,8,1,8,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,43,yolo_sppf_full_lstm896_seed43,investigation,2050,2069,20,1,20,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,43,yolo_sppf_full_lstm896_seed43,investigation,2296,2335,40,1,40,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,43,yolo_sppf_full_lstm896_seed43,investigation,2472,2646,175,1,175,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,43,yolo_sppf_full_lstm896_seed43,investigation,2879,2895,17,1,17,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,43,yolo_sppf_full_lstm896_seed43,mount,2896,3030,135,1,128,0.9481481481481482,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,43,yolo_sppf_full_lstm896_seed43,investigation,3031,3105,75,1,75,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,43,yolo_sppf_full_lstm896_seed43,investigation,3351,3472,122,1,105,0.860655737704918,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,43,yolo_sppf_full_lstm896_seed43,investigation,3660,3680,21,0,0,0.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,43,yolo_sppf_full_lstm896_seed43,investigation,3733,3774,42,1,42,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,43,yolo_sppf_full_lstm896_seed43,investigation,3796,3803,8,1,8,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,43,yolo_sppf_full_lstm896_seed43,investigation,4191,4224,34,1,33,0.9705882352941176,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,43,yolo_sppf_full_lstm896_seed43,investigation,4614,4667,54,1,54,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,43,yolo_sppf_full_lstm896_seed43,mount,4668,4783,116,1,48,0.41379310344827586,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,43,yolo_sppf_full_lstm896_seed43,investigation,4889,4915,27,1,23,0.8518518518518519,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,43,yolo_sppf_full_lstm896_seed43,investigation,5351,5370,20,0,0,0.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,43,yolo_sppf_full_lstm896_seed43,investigation,5392,5475,84,1,80,0.9523809523809523,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,43,yolo_sppf_full_lstm896_seed43,investigation,5978,6552,575,1,575,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,43,yolo_sppf_full_lstm896_seed43,investigation,6619,6627,9,0,0,0.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,43,yolo_sppf_full_lstm896_seed43,investigation,6773,6877,105,1,105,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,43,yolo_sppf_full_lstm896_seed43,investigation,7161,7180,20,1,20,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,43,yolo_sppf_full_lstm896_seed43,investigation,7315,7330,16,0,0,0.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,43,yolo_sppf_full_lstm896_seed43,investigation,7347,7402,56,1,27,0.48214285714285715,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,43,yolo_sppf_full_lstm896_seed43,mount,7403,7558,156,1,128,0.8205128205128205,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,43,yolo_sppf_full_lstm896_seed43,investigation,7559,7564,6,1,6,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,43,yolo_sppf_full_lstm896_seed43,investigation,7600,7642,43,1,43,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,43,yolo_sppf_full_lstm896_seed43,mount,7643,7702,60,1,32,0.5333333333333333,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,43,yolo_sppf_full_lstm896_seed43,investigation,7703,7756,54,1,54,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,43,yolo_sppf_full_lstm896_seed43,investigation,7823,7830,8,1,8,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,43,yolo_sppf_full_lstm896_seed43,investigation,8034,8119,86,1,86,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,43,yolo_sppf_full_lstm896_seed43,mount,8120,8789,670,1,656,0.9791044776119403,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,43,yolo_sppf_full_lstm896_seed43,investigation,8791,8821,31,1,9,0.2903225806451613,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,43,yolo_sppf_full_lstm896_seed43,investigation,9415,9424,10,0,0,0.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,43,yolo_sppf_full_lstm896_seed43,investigation,10048,10069,22,0,0,0.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,43,yolo_sppf_full_lstm896_seed43,investigation,10231,10359,129,1,121,0.937984496124031,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,43,yolo_sppf_full_lstm896_seed43,investigation,10807,10876,70,1,70,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,43,yolo_sppf_full_lstm896_seed43,mount,10877,10933,57,0,0,0.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,43,yolo_sppf_full_lstm896_seed43,investigation,10934,11035,102,1,74,0.7254901960784313,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,43,yolo_sppf_full_lstm896_seed43,mount,11036,12054,1019,5,724,0.7105004906771345,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,43,yolo_sppf_full_lstm896_seed43,investigation,12056,12124,69,1,69,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,43,yolo_sppf_full_lstm896_seed43,investigation,12429,12583,155,1,155,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,43,yolo_sppf_full_lstm896_seed43,mount,12585,12957,373,2,350,0.938337801608579,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,43,yolo_sppf_full_lstm896_seed43,investigation,12958,12985,28,0,0,0.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,44,yolo_sppf_full_lstm896_seed44,investigation,35,984,950,2,934,0.9831578947368421,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,44,yolo_sppf_full_lstm896_seed44,investigation,1180,1194,15,1,15,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,44,yolo_sppf_full_lstm896_seed44,investigation,1430,1495,66,1,66,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,44,yolo_sppf_full_lstm896_seed44,investigation,1519,1531,13,1,13,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,44,yolo_sppf_full_lstm896_seed44,investigation,1549,1555,7,1,7,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,44,yolo_sppf_full_lstm896_seed44,investigation,1863,1911,49,1,49,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,44,yolo_sppf_full_lstm896_seed44,investigation,1927,1934,8,1,8,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,44,yolo_sppf_full_lstm896_seed44,investigation,2050,2069,20,1,20,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,44,yolo_sppf_full_lstm896_seed44,investigation,2296,2335,40,1,40,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,44,yolo_sppf_full_lstm896_seed44,investigation,2472,2646,175,1,175,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,44,yolo_sppf_full_lstm896_seed44,investigation,2879,2895,17,1,17,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,44,yolo_sppf_full_lstm896_seed44,mount,2896,3030,135,1,64,0.4740740740740741,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,44,yolo_sppf_full_lstm896_seed44,investigation,3031,3105,75,1,75,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,44,yolo_sppf_full_lstm896_seed44,investigation,3351,3472,122,1,122,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,44,yolo_sppf_full_lstm896_seed44,investigation,3660,3680,21,1,20,0.9523809523809523,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,44,yolo_sppf_full_lstm896_seed44,investigation,3733,3774,42,1,42,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,44,yolo_sppf_full_lstm896_seed44,investigation,3796,3803,8,1,8,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,44,yolo_sppf_full_lstm896_seed44,investigation,4191,4224,34,1,34,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,44,yolo_sppf_full_lstm896_seed44,investigation,4614,4667,54,1,54,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,44,yolo_sppf_full_lstm896_seed44,mount,4668,4783,116,1,48,0.41379310344827586,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,44,yolo_sppf_full_lstm896_seed44,investigation,4889,4915,27,1,23,0.8518518518518519,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,44,yolo_sppf_full_lstm896_seed44,investigation,5351,5370,20,0,0,0.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,44,yolo_sppf_full_lstm896_seed44,investigation,5392,5475,84,1,80,0.9523809523809523,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,44,yolo_sppf_full_lstm896_seed44,investigation,5978,6552,575,1,575,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,44,yolo_sppf_full_lstm896_seed44,investigation,6619,6627,9,0,0,0.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,44,yolo_sppf_full_lstm896_seed44,investigation,6773,6877,105,1,105,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,44,yolo_sppf_full_lstm896_seed44,investigation,7161,7180,20,1,20,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,44,yolo_sppf_full_lstm896_seed44,investigation,7315,7330,16,1,13,0.8125,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,44,yolo_sppf_full_lstm896_seed44,investigation,7347,7402,56,1,56,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,44,yolo_sppf_full_lstm896_seed44,mount,7403,7558,156,1,112,0.717948717948718,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,44,yolo_sppf_full_lstm896_seed44,investigation,7559,7564,6,1,6,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,44,yolo_sppf_full_lstm896_seed44,investigation,7600,7642,43,1,43,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,44,yolo_sppf_full_lstm896_seed44,mount,7643,7702,60,1,32,0.5333333333333333,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,44,yolo_sppf_full_lstm896_seed44,investigation,7703,7756,54,1,54,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,44,yolo_sppf_full_lstm896_seed44,investigation,7823,7830,8,1,8,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,44,yolo_sppf_full_lstm896_seed44,investigation,8034,8119,86,1,86,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,44,yolo_sppf_full_lstm896_seed44,mount,8120,8789,670,1,656,0.9791044776119403,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,44,yolo_sppf_full_lstm896_seed44,investigation,8791,8821,31,1,9,0.2903225806451613,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,44,yolo_sppf_full_lstm896_seed44,investigation,9415,9424,10,0,0,0.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,44,yolo_sppf_full_lstm896_seed44,investigation,10048,10069,22,1,16,0.7272727272727273,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,44,yolo_sppf_full_lstm896_seed44,investigation,10231,10359,129,1,129,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,44,yolo_sppf_full_lstm896_seed44,investigation,10807,10876,70,1,70,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,44,yolo_sppf_full_lstm896_seed44,mount,10877,10933,57,0,0,0.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,44,yolo_sppf_full_lstm896_seed44,investigation,10934,11035,102,1,90,0.8823529411764706,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,44,yolo_sppf_full_lstm896_seed44,mount,11036,12054,1019,4,772,0.7576054955839058,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,44,yolo_sppf_full_lstm896_seed44,investigation,12056,12124,69,1,69,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,44,yolo_sppf_full_lstm896_seed44,investigation,12429,12583,155,1,155,1.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,44,yolo_sppf_full_lstm896_seed44,mount,12585,12957,373,1,366,0.9812332439678284,test_2,Mouse835-female_20200325_18-28-49_10767-24391
LSTM-896,lstm,896,44,yolo_sppf_full_lstm896_seed44,investigation,12958,12985,28,0,0,0.0,test_2,Mouse835-female_20200325_18-28-49_10767-24391
Attention-256,attention,256,42,yolo_sppf_full_attention256_seed42,investigation,90,326,237,1,237,1.0,test_2,Mouse836-female_20200322_19-33-17_00957-13323
Attention-256,attention,256,42,yolo_sppf_full_attention256_seed42,investigation,373,987,615,1,615,1.0,test_2,Mouse836-female_20200322_19-33-17_00957-13323
Attention-256,attention,256,42,yolo_sppf_full_attention256_seed42,investigation,990,2323,1334,1,1334,1.0,test_2,Mouse836-female_20200322_19-33-17_00957-13323
Attention-256,attention,256,42,yolo_sppf_full_attention256_seed42,investigation,2376,2399,24,1,24,1.0,test_2,Mouse836-female_20200322_19-33-17_00957-13323
Attention-256,attention,256,42,yolo_sppf_full_attention256_seed42,investigation,2444,2454,11,1,11,1.0,test_2,Mouse836-female_20200322_19-33-17_00957-13323
Attention-256,attention,256,42,yolo_sppf_full_attention256_seed42,investigation,2515,2534,20,1,20,1.0,test_2,Mouse836-female_20200322_19-33-17_00957-13323
Attention-256,attention,256,42,yolo_sppf_full_attention256_seed42,investigation,2595,2754,160,1,160,1.0,test_2,Mouse836-female_20200322_19-33-17_00957-13323
Attention-256,attention,256,42,yolo_sppf_full_attention256_seed42,investigation,2785,3293,509,1,509,1.0,test_2,Mouse836-female_20200322_19-33-17_00957-13323
Attention-256,attention,256,42,yolo_sppf_full_attention256_seed42,investigation,3306,3626,321,1,321,1.0,test_2,Mouse836-female_20200322_19-33-17_00957-13323
Attention-256,attention,256,42,yolo_sppf_full_attention256_seed42,investigation,3659,4111,453,1,448,0.9889624724061811,test_2,Mouse836-female_20200322_19-33-17_00957-13323
Attention-256,attention,256,42,yolo_sppf_full_attention256_seed42,investigation,4289,4898,610,1,592,0.9704918032786886,test_2,Mouse836-female_20200322_19-33-17_00957-13323
Attention-256,attention,256,42,yolo_sppf_full_attention256_seed42,investigation,4937,5345,409,1,409,1.0,test_2,Mouse836-female_20200322_19-33-17_00957-13323
Attention-256,attention,256,42,yolo_sppf_full_attention256_seed42,investigation,5396,5438,43,1,43,1.0,test_2,Mouse836-female_20200322_19-33-17_00957-13323
Attention-256,attention,256,42,yolo_sppf_full_attention256_seed42,investigation,5534,5539,6,1,6,1.0,test_2,Mouse836-female_20200322_19-33-17_00957-13323
Attention-256,attention,256,42,yolo_sppf_full_attention256_seed42,investigation,5552,6005,454,1,454,1.0,test_2,Mouse836-female_20200322_19-33-17_00957-13323
Attention-256,attention,256,42,yolo_sppf_full_attention256_seed42,investigation,6133,6161,29,1,29,1.0,test_2,Mouse836-female_20200322_19-33-17_00957-13323
Attention-256,attention,256,42,yolo_sppf_full_attention256_seed42,mount,6163,6173,11,0,0,0.0,test_2,Mouse836-female_20200322_19-33-17_00957-13323
Attention-256,attention,256,42,yolo_sppf_full_attention256_seed42,investigation,6174,6194,21,1,21,1.0,test_2,Mouse836-female_20200322_19-33-17_00957-13323
Attention-256,attention,256,42,yolo_sppf_full_attention256_seed42,mount,6196,6212,17,0,0,0.0,test_2,Mouse836-female_20200322_19-33-17_00957-13323
Attention-256,attention,256,42,yolo_sppf_full_attention256_seed42,investigation,6213,6229,17,1,17,1.0,test_2,Mouse836-female_20200322_19-33-17_00957-13323
Attention-256,attention,256,42,yolo_sppf_full_attention256_seed42,investigation,6363,6386,24,1,24,1.0,test_2,Mouse836-female_20200322_19-33-17_00957-13323
Attention-256,attention,256,42,yolo_sppf_full_attention256_seed42,investigation,6510,6545,36,1,34,0.9444444444444444,test_2,Mouse836-female_20200322_19-33-17_00957-13323
Attention-256,attention,256,42,yolo_sppf_full_attention256_seed42,mount,6547,6565,19,0,0,0.0,test_2,Mouse836-female_20200322_19-33-17_00957-13323
Attention-256,attention,256,42,yolo_sppf_full_attention256_seed42,investigation,6566,6694,129,1,122,0.9457364341085271,test_2,Mouse836-female_20200322_19-33-17_00957-13323
Attention-256,attention,256,42,yolo_sppf_full_attention256_seed42,investigation,6800,7051,252,1,252,1.0,test_2,Mouse836-female_20200322_19-33-17_00957-13323
Attention-256,attention,256,42,yolo_sppf_full_attention256_seed42,investigation,7122,7151,30,1,30,1.0,test_2,Mouse836-female_20200322_19-33-17_00957-13323
Attention-256,attention,256,42,yolo_sppf_full_attention256_seed42,investigation,7347,7403,57,1,45,0.7894736842105263,test_2,Mouse836-female_20200322_19-33-17_00957-13323
Attention-256,attention,256,42,yolo_sppf_full_attention256_seed42,investigation,8229,8470,242,1,242,1.0,test_2,Mouse836-female_20200322_19-33-17_00957-13323
Attention-256,attention,256,42,yolo_sppf_full_attention256_seed42,investigation,8496,8582,87,1,87,1.0,test_2,Mouse836-female_20200322_19-33-17_00957-13323
