model_name,head,capacity,seed,track,split,video_id,gt_sequence_length,pred_sequence_length,sequence_length_ratio_pred_over_gt,levenshtein_distance,normalized_edit_similarity,n,ngram_tp,pred_ngram_total,gt_ngram_total,ngram_precision,ngram_recall,ngram_f1
yolo_sppf_full_lstm512_seed43,lstm,512,43,LSTM-512,test_2,Mouse627_20181026_17-29-36_10191-15523,32,20,0.625,13,0.59375,4,13,17,29,0.7647058823529411,0.4482758620689655,0.5652173913043479
yolo_sppf_full_lstm512_seed44,lstm,512,44,LSTM-512,test_2,Mouse627_20181026_17-29-36_10191-15523,32,29,0.90625,6,0.8125,1,27,29,32,0.9310344827586207,0.84375,0.8852459016393444
yolo_sppf_full_lstm512_seed44,lstm,512,44,LSTM-512,test_2,Mouse627_20181026_17-29-36_10191-15523,32,29,0.90625,6,0.8125,2,25,28,31,0.8928571428571429,0.8064516129032258,0.8474576271186439
yolo_sppf_full_lstm512_seed44,lstm,512,44,LSTM-512,test_2,Mouse627_20181026_17-29-36_10191-15523,32,29,0.90625,6,0.8125,3,23,27,30,0.8518518518518519,0.7666666666666667,0.8070175438596491
yolo_sppf_full_lstm512_seed44,lstm,512,44,LSTM-512,test_2,Mouse627_20181026_17-29-36_10191-15523,32,29,0.90625,6,0.8125,4,19,26,29,0.7307692307692307,0.6551724137931034,0.6909090909090909
yolo_sppf_full_lstm896_seed42,lstm,896,42,LSTM-896,test_2,Mouse627_20181026_17-29-36_10191-15523,32,29,0.90625,8,0.75,1,25,29,32,0.8620689655172413,0.78125,0.8196721311475409
yolo_sppf_full_lstm896_seed42,lstm,896,42,LSTM-896,test_2,Mouse627_20181026_17-29-36_10191-15523,32,29,0.90625,8,0.75,2,21,28,31,0.75,0.6774193548387096,0.7118644067796611
yolo_sppf_full_lstm896_seed42,lstm,896,42,LSTM-896,test_2,Mouse627_20181026_17-29-36_10191-15523,32,29,0.90625,8,0.75,3,16,27,30,0.5925925925925926,0.5333333333333333,0.5614035087719299
yolo_sppf_full_lstm896_seed42,lstm,896,42,LSTM-896,test_2,Mouse627_20181026_17-29-36_10191-15523,32,29,0.90625,8,0.75,4,11,26,29,0.4230769230769231,0.3793103448275862,0.4
yolo_sppf_full_lstm896_seed43,lstm,896,43,LSTM-896,test_2,Mouse627_20181026_17-29-36_10191-15523,32,23,0.71875,10,0.6875,1,22,23,32,0.9565217391304348,0.6875,0.8
yolo_sppf_full_lstm896_seed43,lstm,896,43,LSTM-896,test_2,Mouse627_20181026_17-29-36_10191-15523,32,23,0.71875,10,0.6875,2,21,22,31,0.9545454545454546,0.6774193548387096,0.7924528301886793
yolo_sppf_full_lstm896_seed43,lstm,896,43,LSTM-896,test_2,Mouse627_20181026_17-29-36_10191-15523,32,23,0.71875,10,0.6875,3,20,21,30,0.9523809523809523,0.6666666666666666,0.7843137254901961
yolo_sppf_full_lstm896_seed43,lstm,896,43,LSTM-896,test_2,Mouse627_20181026_17-29-36_10191-15523,32,23,0.71875,10,0.6875,4,18,20,29,0.9,0.6206896551724138,0.7346938775510204
yolo_sppf_full_lstm896_seed44,lstm,896,44,LSTM-896,test_2,Mouse627_20181026_17-29-36_10191-15523,32,26,0.8125,8,0.75,1,24,26,32,0.9230769230769231,0.75,0.8275862068965517
yolo_sppf_full_lstm896_seed44,lstm,896,44,LSTM-896,test_2,Mouse627_20181026_17-29-36_10191-15523,32,26,0.8125,8,0.75,2,22,25,31,0.88,0.7096774193548387,0.7857142857142856
yolo_sppf_full_lstm896_seed44,lstm,896,44,LSTM-896,test_2,Mouse627_20181026_17-29-36_10191-15523,32,26,0.8125,8,0.75,3,20,24,30,0.8333333333333334,0.6666666666666666,0.7407407407407408
yolo_sppf_full_lstm896_seed44,lstm,896,44,LSTM-896,test_2,Mouse627_20181026_17-29-36_10191-15523,32,26,0.8125,8,0.75,4,18,23,29,0.782608695652174,0.6206896551724138,0.6923076923076923
yolo_sppf_full_attention256_seed42,attention,256,42,Attention-256,test_2,Mouse627_20181026_17-29-36_16209-22286,32,31,0.96875,8,0.75,1,30,31,32,0.967741935483871,0.9375,0.9523809523809523
yolo_sppf_full_attention256_seed42,attention,256,42,Attention-256,test_2,Mouse627_20181026_17-29-36_16209-22286,32,31,0.96875,8,0.75,2,27,30,31,0.9,0.8709677419354839,0.8852459016393444
yolo_sppf_full_attention256_seed42,attention,256,42,Attention-256,test_2,Mouse627_20181026_17-29-36_16209-22286,32,31,0.96875,8,0.75,3,19,29,30,0.6551724137931034,0.6333333333333333,0.6440677966101694
yolo_sppf_full_attention256_seed42,attention,256,42,Attention-256,test_2,Mouse627_20181026_17-29-36_16209-22286,32,31,0.96875,8,0.75,4,14,28,29,0.5,0.4827586206896552,0.49122807017543857
yolo_sppf_full_attention256_seed43,attention,256,43,Attention-256,test_2,Mouse627_20181026_17-29-36_16209-22286,32,34,1.0625,8,0.7647058823529411,1,31,34,32,0.9117647058823529,0.96875,0.9393939393939394
yolo_sppf_full_attention256_seed43,attention,256,43,Attention-256,test_2,Mouse627_20181026_17-29-36_16209-22286,32,34,1.0625,8,0.7647058823529411,2,29,33,31,0.8787878787878788,0.9354838709677419,0.90625
yolo_sppf_full_attention256_seed43,attention,256,43,Attention-256,test_2,Mouse627_20181026_17-29-36_16209-22286,32,34,1.0625,8,0.7647058823529411,3,22,32,30,0.6875,0.7333333333333333,0.7096774193548386
yolo_sppf_full_attention256_seed43,attention,256,43,Attention-256,test_2,Mouse627_20181026_17-29-36_16209-22286,32,34,1.0625,8,0.7647058823529411,4,18,31,29,0.5806451612903226,0.6206896551724138,0.6000000000000001
yolo_sppf_full_attention256_seed44,attention,256,44,Attention-256,test_2,Mouse627_20181026_17-29-36_16209-22286,32,33,1.03125,9,0.7272727272727273,1,30,33,32,0.9090909090909091,0.9375,0.923076923076923
yolo_sppf_full_attention256_seed44,attention,256,44,Attention-256,test_2,Mouse627_20181026_17-29-36_16209-22286,32,33,1.03125,9,0.7272727272727273,2,27,32,31,0.84375,0.8709677419354839,0.8571428571428571
yolo_sppf_full_attention256_seed44,attention,256,44,Attention-256,test_2,Mouse627_20181026_17-29-36_16209-22286,32,33,1.03125,9,0.7272727272727273,3,19,31,30,0.6129032258064516,0.6333333333333333,0.6229508196721313
yolo_sppf_full_attention256_seed44,attention,256,44,Attention-256,test_2,Mouse627_20181026_17-29-36_16209-22286,32,33,1.03125,9,0.7272727272727273,4,14,30,29,0.4666666666666667,0.4827586206896552,0.47457627118644075
yolo_sppf_full_attention512_seed42,attention,512,42,Attention-512,test_2,Mouse627_20181026_17-29-36_16209-22286,32,36,1.125,10,0.7222222222222222,1,31,36,32,0.8611111111111112,0.96875,0.911764705882353
yolo_sppf_full_attention512_seed42,attention,512,42,Attention-512,test_2,Mouse627_20181026_17-29-36_16209-22286,32,36,1.125,10,0.7222222222222222,2,26,35,31,0.7428571428571429,0.8387096774193549,0.787878787878788
yolo_sppf_full_attention512_seed42,attention,512,42,Attention-512,test_2,Mouse627_20181026_17-29-36_16209-22286,32,36,1.125,10,0.7222222222222222,3,18,34,30,0.5294117647058824,0.6,0.5625
yolo_sppf_full_attention512_seed42,attention,512,42,Attention-512,test_2,Mouse627_20181026_17-29-36_16209-22286,32,36,1.125,10,0.7222222222222222,4,15,33,29,0.45454545454545453,0.5172413793103449,0.4838709677419355
yolo_sppf_full_attention512_seed43,attention,512,43,Attention-512,test_2,Mouse627_20181026_17-29-36_16209-22286,32,36,1.125,10,0.7222222222222222,1,31,36,32,0.8611111111111112,0.96875,0.911764705882353
yolo_sppf_full_attention512_seed43,attention,512,43,Attention-512,test_2,Mouse627_20181026_17-29-36_16209-22286,32,36,1.125,10,0.7222222222222222,2,28,35,31,0.8,0.9032258064516129,0.8484848484848486
yolo_sppf_full_attention512_seed43,attention,512,43,Attention-512,test_2,Mouse627_20181026_17-29-36_16209-22286,32,36,1.125,10,0.7222222222222222,3,20,34,30,0.5882352941176471,0.6666666666666666,0.625
yolo_sppf_full_attention512_seed43,attention,512,43,Attention-512,test_2,Mouse627_20181026_17-29-36_16209-22286,32,36,1.125,10,0.7222222222222222,4,16,33,29,0.48484848484848486,0.5517241379310345,0.5161290322580646
yolo_sppf_full_attention512_seed44,attention,512,44,Attention-512,test_2,Mouse627_20181026_17-29-36_16209-22286,32,35,1.09375,9,0.7428571428571429,1,31,35,32,0.8857142857142857,0.96875,0.9253731343283582
yolo_sppf_full_attention512_seed44,attention,512,44,Attention-512,test_2,Mouse627_20181026_17-29-36_16209-22286,32,35,1.09375,9,0.7428571428571429,2,29,34,31,0.8529411764705882,0.9354838709677419,0.8923076923076922
yolo_sppf_full_attention512_seed44,attention,512,44,Attention-512,test_2,Mouse627_20181026_17-29-36_16209-22286,32,35,1.09375,9,0.7428571428571429,3,21,33,30,0.6363636363636364,0.7,0.6666666666666666
yolo_sppf_full_attention512_seed44,attention,512,44,Attention-512,test_2,Mouse627_20181026_17-29-36_16209-22286,32,35,1.09375,9,0.7428571428571429,4,16,32,29,0.5,0.5517241379310345,0.5245901639344263
yolo_sppf_full_attention896_seed42,attention,896,42,Attention-896,test_2,Mouse627_20181026_17-29-36_16209-22286,32,26,0.8125,6,0.8125,1,26,26,32,1.0,0.8125,0.896551724137931
yolo_sppf_full_attention896_seed42,attention,896,42,Attention-896,test_2,Mouse627_20181026_17-29-36_16209-22286,32,26,0.8125,6,0.8125,2,25,25,31,1.0,0.8064516129032258,0.8928571428571428
yolo_sppf_full_attention896_seed42,attention,896,42,Attention-896,test_2,Mouse627_20181026_17-29-36_16209-22286,32,26,0.8125,6,0.8125,3,24,24,30,1.0,0.8,0.888888888888889
yolo_sppf_full_attention896_seed42,attention,896,42,Attention-896,test_2,Mouse627_20181026_17-29-36_16209-22286,32,26,0.8125,6,0.8125,4,22,23,29,0.9565217391304348,0.7586206896551724,0.8461538461538461
yolo_sppf_full_attention896_seed43,attention,896,43,Attention-896,test_2,Mouse627_20181026_17-29-36_16209-22286,32,34,1.0625,8,0.7647058823529411,1,31,34,32,0.9117647058823529,0.96875,0.9393939393939394
yolo_sppf_full_attention896_seed43,attention,896,43,Attention-896,test_2,Mouse627_20181026_17-29-36_16209-22286,32,34,1.0625,8,0.7647058823529411,2,29,33,31,0.8787878787878788,0.9354838709677419,0.90625
yolo_sppf_full_attention896_seed43,attention,896,43,Attention-896,test_2,Mouse627_20181026_17-29-36_16209-22286,32,34,1.0625,8,0.7647058823529411,3,21,32,30,0.65625,0.7,0.6774193548387096
yolo_sppf_full_attention896_seed43,attention,896,43,Attention-896,test_2,Mouse627_20181026_17-29-36_16209-22286,32,34,1.0625,8,0.7647058823529411,4,16,31,29,0.5161290322580645,0.5517241379310345,0.5333333333333333
yolo_sppf_full_attention896_seed44,attention,896,44,Attention-896,test_2,Mouse627_20181026_17-29-36_16209-22286,32,35,1.09375,7,0.8,1,31,35,32,0.8857142857142857,0.96875,0.9253731343283582
yolo_sppf_full_attention896_seed44,attention,896,44,Attention-896,test_2,Mouse627_20181026_17-29-36_16209-22286,32,35,1.09375,7,0.8,2,30,34,31,0.8823529411764706,0.967741935483871,0.923076923076923
yolo_sppf_full_attention896_seed44,attention,896,44,Attention-896,test_2,Mouse627_20181026_17-29-36_16209-22286,32,35,1.09375,7,0.8,3,23,33,30,0.696969696969697,0.7666666666666667,0.7301587301587302
yolo_sppf_full_attention896_seed44,attention,896,44,Attention-896,test_2,Mouse627_20181026_17-29-36_16209-22286,32,35,1.09375,7,0.8,4,17,32,29,0.53125,0.5862068965517241,0.5573770491803278
yolo_sppf_full_lstm256_seed42,lstm,256,42,LSTM-256,test_2,Mouse627_20181026_17-29-36_16209-22286,32,30,0.9375,8,0.75,1,28,30,32,0.9333333333333333,0.875,0.9032258064516129
yolo_sppf_full_lstm256_seed42,lstm,256,42,LSTM-256,test_2,Mouse627_20181026_17-29-36_16209-22286,32,30,0.9375,8,0.75,2,26,29,31,0.896551724137931,0.8387096774193549,0.8666666666666666
yolo_sppf_full_lstm256_seed42,lstm,256,42,LSTM-256,test_2,Mouse627_20181026_17-29-36_16209-22286,32,30,0.9375,8,0.75,3,20,28,30,0.7142857142857143,0.6666666666666666,0.689655172413793
yolo_sppf_full_lstm256_seed42,lstm,256,42,LSTM-256,test_2,Mouse627_20181026_17-29-36_16209-22286,32,30,0.9375,8,0.75,4,17,27,29,0.6296296296296297,0.5862068965517241,0.6071428571428571
yolo_sppf_full_lstm256_seed43,lstm,256,43,LSTM-256,test_2,Mouse627_20181026_17-29-36_16209-22286,32,31,0.96875,7,0.78125,1,30,31,32,0.967741935483871,0.9375,0.9523809523809523
yolo_sppf_full_lstm256_seed43,lstm,256,43,LSTM-256,test_2,Mouse627_20181026_17-29-36_16209-22286,32,31,0.96875,7,0.78125,2,28,30,31,0.9333333333333333,0.9032258064516129,0.9180327868852459
yolo_sppf_full_lstm256_seed43,lstm,256,43,LSTM-256,test_2,Mouse627_20181026_17-29-36_16209-22286,32,31,0.96875,7,0.78125,3,25,29,30,0.8620689655172413,0.8333333333333334,0.847457627118644
yolo_sppf_full_lstm256_seed43,lstm,256,43,LSTM-256,test_2,Mouse627_20181026_17-29-36_16209-22286,32,31,0.96875,7,0.78125,4,24,28,29,0.8571428571428571,0.8275862068965517,0.8421052631578947
yolo_sppf_full_lstm256_seed44,lstm,256,44,LSTM-256,test_2,Mouse627_20181026_17-29-36_16209-22286,32,33,1.03125,9,0.7272727272727273,1,30,33,32,0.9090909090909091,0.9375,0.923076923076923
yolo_sppf_full_lstm256_seed44,lstm,256,44,LSTM-256,test_2,Mouse627_20181026_17-29-36_16209-22286,32,33,1.03125,9,0.7272727272727273,2,27,32,31,0.84375,0.8709677419354839,0.8571428571428571
yolo_sppf_full_lstm256_seed44,lstm,256,44,LSTM-256,test_2,Mouse627_20181026_17-29-36_16209-22286,32,33,1.03125,9,0.7272727272727273,3,19,31,30,0.6129032258064516,0.6333333333333333,0.6229508196721313
yolo_sppf_full_lstm256_seed44,lstm,256,44,LSTM-256,test_2,Mouse627_20181026_17-29-36_16209-22286,32,33,1.03125,9,0.7272727272727273,4,14,30,29,0.4666666666666667,0.4827586206896552,0.47457627118644075
yolo_sppf_full_lstm512_seed42,lstm,512,42,LSTM-512,test_2,Mouse627_20181026_17-29-36_16209-22286,32,35,1.09375,9,0.7428571428571429,1,31,35,32,0.8857142857142857,0.96875,0.9253731343283582
yolo_sppf_full_lstm512_seed42,lstm,512,42,LSTM-512,test_2,Mouse627_20181026_17-29-36_16209-22286,32,35,1.09375,9,0.7428571428571429,2,29,34,31,0.8529411764705882,0.9354838709677419,0.8923076923076922
yolo_sppf_full_lstm512_seed42,lstm,512,42,LSTM-512,test_2,Mouse627_20181026_17-29-36_16209-22286,32,35,1.09375,9,0.7428571428571429,3,21,33,30,0.6363636363636364,0.7,0.6666666666666666
yolo_sppf_full_lstm512_seed42,lstm,512,42,LSTM-512,test_2,Mouse627_20181026_17-29-36_16209-22286,32,35,1.09375,9,0.7428571428571429,4,16,32,29,0.5,0.5517241379310345,0.5245901639344263
yolo_sppf_full_lstm512_seed43,lstm,512,43,LSTM-512,test_2,Mouse627_20181026_17-29-36_16209-22286,32,28,0.875,5,0.84375,1,28,28,32,1.0,0.875,0.9333333333333333
yolo_sppf_full_lstm512_seed43,lstm,512,43,LSTM-512,test_2,Mouse627_20181026_17-29-36_16209-22286,32,28,0.875,5,0.84375,2,27,27,31,1.0,0.8709677419354839,0.9310344827586207
yolo_sppf_full_lstm512_seed43,lstm,512,43,LSTM-512,test_2,Mouse627_20181026_17-29-36_16209-22286,32,28,0.875,5,0.84375,3,26,26,30,1.0,0.8666666666666667,0.9285714285714286
yolo_sppf_full_lstm512_seed43,lstm,512,43,LSTM-512,test_2,Mouse627_20181026_17-29-36_16209-22286,32,28,0.875,5,0.84375,4,24,25,29,0.96,0.8275862068965517,0.888888888888889
yolo_sppf_full_lstm512_seed44,lstm,512,44,LSTM-512,test_2,Mouse627_20181026_17-29-36_16209-22286,32,36,1.125,8,0.7777777777777778,1,31,36,32,0.8611111111111112,0.96875,0.911764705882353
yolo_sppf_full_lstm512_seed44,lstm,512,44,LSTM-512,test_2,Mouse627_20181026_17-29-36_16209-22286,32,36,1.125,8,0.7777777777777778,2,29,35,31,0.8285714285714286,0.9354838709677419,0.8787878787878788
yolo_sppf_full_lstm512_seed44,lstm,512,44,LSTM-512,test_2,Mouse627_20181026_17-29-36_16209-22286,32,36,1.125,8,0.7777777777777778,3,22,34,30,0.6470588235294118,0.7333333333333333,0.6875
yolo_sppf_full_lstm512_seed44,lstm,512,44,LSTM-512,test_2,Mouse627_20181026_17-29-36_16209-22286,32,36,1.125,8,0.7777777777777778,4,17,33,29,0.5151515151515151,0.5862068965517241,0.5483870967741935
yolo_sppf_full_lstm896_seed42,lstm,896,42,LSTM-896,test_2,Mouse627_20181026_17-29-36_16209-22286,32,34,1.0625,8,0.7647058823529411,1,31,34,32,0.9117647058823529,0.96875,0.9393939393939394
yolo_sppf_full_lstm896_seed42,lstm,896,42,LSTM-896,test_2,Mouse627_20181026_17-29-36_16209-22286,32,34,1.0625,8,0.7647058823529411,2,30,33,31,0.9090909090909091,0.967741935483871,0.9374999999999999
yolo_sppf_full_lstm896_seed42,lstm,896,42,LSTM-896,test_2,Mouse627_20181026_17-29-36_16209-22286,32,34,1.0625,8,0.7647058823529411,3,22,32,30,0.6875,0.7333333333333333,0.7096774193548386
yolo_sppf_full_lstm896_seed42,lstm,896,42,LSTM-896,test_2,Mouse627_20181026_17-29-36_16209-22286,32,34,1.0625,8,0.7647058823529411,4,16,31,29,0.5161290322580645,0.5517241379310345,0.5333333333333333
yolo_sppf_full_lstm896_seed43,lstm,896,43,LSTM-896,test_2,Mouse627_20181026_17-29-36_16209-22286,32,35,1.09375,7,0.8,1,31,35,32,0.8857142857142857,0.96875,0.9253731343283582
yolo_sppf_full_lstm896_seed43,lstm,896,43,LSTM-896,test_2,Mouse627_20181026_17-29-36_16209-22286,32,35,1.09375,7,0.8,2,30,34,31,0.8823529411764706,0.967741935483871,0.923076923076923
yolo_sppf_full_lstm896_seed43,lstm,896,43,LSTM-896,test_2,Mouse627_20181026_17-29-36_16209-22286,32,35,1.09375,7,0.8,3,23,33,30,0.696969696969697,0.7666666666666667,0.7301587301587302
yolo_sppf_full_lstm896_seed43,lstm,896,43,LSTM-896,test_2,Mouse627_20181026_17-29-36_16209-22286,32,35,1.09375,7,0.8,4,17,32,29,0.53125,0.5862068965517241,0.5573770491803278
yolo_sppf_full_lstm896_seed44,lstm,896,44,LSTM-896,test_2,Mouse627_20181026_17-29-36_16209-22286,32,35,1.09375,9,0.7428571428571429,1,31,35,32,0.8857142857142857,0.96875,0.9253731343283582
yolo_sppf_full_lstm896_seed44,lstm,896,44,LSTM-896,test_2,Mouse627_20181026_17-29-36_16209-22286,32,35,1.09375,9,0.7428571428571429,2,29,34,31,0.8529411764705882,0.9354838709677419,0.8923076923076922
yolo_sppf_full_lstm896_seed44,lstm,896,44,LSTM-896,test_2,Mouse627_20181026_17-29-36_16209-22286,32,35,1.09375,9,0.7428571428571429,3,21,33,30,0.6363636363636364,0.7,0.6666666666666666
yolo_sppf_full_lstm896_seed44,lstm,896,44,LSTM-896,test_2,Mouse627_20181026_17-29-36_16209-22286,32,35,1.09375,9,0.7428571428571429,4,16,32,29,0.5,0.5517241379310345,0.5245901639344263
yolo_sppf_full_attention256_seed42,attention,256,42,Attention-256,test_2,Mouse630_20181025_18-44-29_01807-21458,76,79,1.0394736842105263,14,0.8227848101265822,1,76,79,76,0.9620253164556962,1.0,0.9806451612903226
yolo_sppf_full_attention256_seed42,attention,256,42,Attention-256,test_2,Mouse630_20181025_18-44-29_01807-21458,76,79,1.0394736842105263,14,0.8227848101265822,2,75,78,75,0.9615384615384616,1.0,0.9803921568627451
yolo_sppf_full_attention256_seed42,attention,256,42,Attention-256,test_2,Mouse630_20181025_18-44-29_01807-21458,76,79,1.0394736842105263,14,0.8227848101265822,3,66,77,74,0.8571428571428571,0.8918918918918919,0.8741721854304636
yolo_sppf_full_attention256_seed42,attention,256,42,Attention-256,test_2,Mouse630_20181025_18-44-29_01807-21458,76,79,1.0394736842105263,14,0.8227848101265822,4,59,76,73,0.7763157894736842,0.8082191780821918,0.7919463087248322
yolo_sppf_full_attention256_seed43,attention,256,43,Attention-256,test_2,Mouse630_20181025_18-44-29_01807-21458,76,83,1.0921052631578947,12,0.8554216867469879,1,76,83,76,0.9156626506024096,1.0,0.9559748427672956
yolo_sppf_full_attention256_seed43,attention,256,43,Attention-256,test_2,Mouse630_20181025_18-44-29_01807-21458,76,83,1.0921052631578947,12,0.8554216867469879,2,75,82,75,0.9146341463414634,1.0,0.9554140127388536
yolo_sppf_full_attention256_seed43,attention,256,43,Attention-256,test_2,Mouse630_20181025_18-44-29_01807-21458,76,83,1.0921052631578947,12,0.8554216867469879,3,70,81,74,0.8641975308641975,0.9459459459459459,0.903225806451613
yolo_sppf_full_attention256_seed43,attention,256,43,Attention-256,test_2,Mouse630_20181025_18-44-29_01807-21458,76,83,1.0921052631578947,12,0.8554216867469879,4,63,80,73,0.7875,0.863013698630137,0.8235294117647058
yolo_sppf_full_attention256_seed44,attention,256,44,Attention-256,test_2,Mouse630_20181025_18-44-29_01807-21458,76,78,1.0263157894736843,11,0.858974358974359,1,76,78,76,0.9743589743589743,1.0,0.9870129870129869
yolo_sppf_full_attention256_seed44,attention,256,44,Attention-256,test_2,Mouse630_20181025_18-44-29_01807-21458,76,78,1.0263157894736843,11,0.858974358974359,2,75,77,75,0.974025974025974,1.0,0.9868421052631579
yolo_sppf_full_attention256_seed44,attention,256,44,Attention-256,test_2,Mouse630_20181025_18-44-29_01807-21458,76,78,1.0263157894736843,11,0.858974358974359,3,67,76,74,0.881578947368421,0.9054054054054054,0.8933333333333332
yolo_sppf_full_attention256_seed44,attention,256,44,Attention-256,test_2,Mouse630_20181025_18-44-29_01807-21458,76,78,1.0263157894736843,11,0.858974358974359,4,60,75,73,0.8,0.821917808219178,0.8108108108108107
yolo_sppf_full_attention512_seed42,attention,512,42,Attention-512,test_2,Mouse630_20181025_18-44-29_01807-21458,76,83,1.0921052631578947,14,0.8313253012048193,1,76,83,76,0.9156626506024096,1.0,0.9559748427672956
yolo_sppf_full_attention512_seed42,attention,512,42,Attention-512,test_2,Mouse630_20181025_18-44-29_01807-21458,76,83,1.0921052631578947,14,0.8313253012048193,2,70,82,75,0.8536585365853658,0.9333333333333333,0.8917197452229298
yolo_sppf_full_attention512_seed42,attention,512,42,Attention-512,test_2,Mouse630_20181025_18-44-29_01807-21458,76,83,1.0921052631578947,14,0.8313253012048193,3,60,81,74,0.7407407407407407,0.8108108108108109,0.7741935483870969
yolo_sppf_full_attention512_seed42,attention,512,42,Attention-512,test_2,Mouse630_20181025_18-44-29_01807-21458,76,83,1.0921052631578947,14,0.8313253012048193,4,54,80,73,0.675,0.7397260273972602,0.7058823529411764
yolo_sppf_full_attention512_seed43,attention,512,43,Attention-512,test_2,Mouse630_20181025_18-44-29_01807-21458,76,84,1.105263157894737,10,0.8809523809523809,1,76,84,76,0.9047619047619048,1.0,0.9500000000000001
yolo_sppf_full_attention512_seed43,attention,512,43,Attention-512,test_2,Mouse630_20181025_18-44-29_01807-21458,76,84,1.105263157894737,10,0.8809523809523809,2,75,83,75,0.9036144578313253,1.0,0.9493670886075949
yolo_sppf_full_attention512_seed43,attention,512,43,Attention-512,test_2,Mouse630_20181025_18-44-29_01807-21458,76,84,1.105263157894737,10,0.8809523809523809,3,67,82,74,0.8170731707317073,0.9054054054054054,0.8589743589743589
yolo_sppf_full_attention512_seed43,attention,512,43,Attention-512,test_2,Mouse630_20181025_18-44-29_01807-21458,76,84,1.105263157894737,10,0.8809523809523809,4,59,81,73,0.7283950617283951,0.8082191780821918,0.7662337662337663
yolo_sppf_full_attention512_seed44,attention,512,44,Attention-512,test_2,Mouse630_20181025_18-44-29_01807-21458,76,76,1.0,11,0.8552631578947368,1,75,76,76,0.9868421052631579,0.9868421052631579,0.9868421052631579
yolo_sppf_full_attention512_seed44,attention,512,44,Attention-512,test_2,Mouse630_20181025_18-44-29_01807-21458,76,76,1.0,11,0.8552631578947368,2,72,75,75,0.96,0.96,0.96
yolo_sppf_full_attention512_seed44,attention,512,44,Attention-512,test_2,Mouse630_20181025_18-44-29_01807-21458,76,76,1.0,11,0.8552631578947368,3,63,74,74,0.8513513513513513,0.8513513513513513,0.8513513513513514
yolo_sppf_full_attention512_seed44,attention,512,44,Attention-512,test_2,Mouse630_20181025_18-44-29_01807-21458,76,76,1.0,11,0.8552631578947368,4,57,73,73,0.7808219178082192,0.7808219178082192,0.7808219178082192
yolo_sppf_full_attention896_seed42,attention,896,42,Attention-896,test_2,Mouse630_20181025_18-44-29_01807-21458,76,78,1.0263157894736843,11,0.858974358974359,1,76,78,76,0.9743589743589743,1.0,0.9870129870129869
yolo_sppf_full_attention896_seed42,attention,896,42,Attention-896,test_2,Mouse630_20181025_18-44-29_01807-21458,76,78,1.0263157894736843,11,0.858974358974359,2,72,77,75,0.935064935064935,0.96,0.9473684210526316
yolo_sppf_full_attention896_seed42,attention,896,42,Attention-896,test_2,Mouse630_20181025_18-44-29_01807-21458,76,78,1.0263157894736843,11,0.858974358974359,3,68,76,74,0.8947368421052632,0.918918918918919,0.9066666666666667
yolo_sppf_full_attention896_seed42,attention,896,42,Attention-896,test_2,Mouse630_20181025_18-44-29_01807-21458,76,78,1.0263157894736843,11,0.858974358974359,4,65,75,73,0.8666666666666667,0.8904109589041096,0.8783783783783784
yolo_sppf_full_attention896_seed43,attention,896,43,Attention-896,test_2,Mouse630_20181025_18-44-29_01807-21458,76,86,1.131578947368421,14,0.8372093023255813,1,76,86,76,0.8837209302325582,1.0,0.9382716049382717
yolo_sppf_full_attention896_seed43,attention,896,43,Attention-896,test_2,Mouse630_20181025_18-44-29_01807-21458,76,86,1.131578947368421,14,0.8372093023255813,2,75,85,75,0.8823529411764706,1.0,0.9375
yolo_sppf_full_attention896_seed43,attention,896,43,Attention-896,test_2,Mouse630_20181025_18-44-29_01807-21458,76,86,1.131578947368421,14,0.8372093023255813,3,69,84,74,0.8214285714285714,0.9324324324324325,0.8734177215189872
yolo_sppf_full_attention896_seed43,attention,896,43,Attention-896,test_2,Mouse630_20181025_18-44-29_01807-21458,76,86,1.131578947368421,14,0.8372093023255813,4,64,83,73,0.7710843373493976,0.8767123287671232,0.8205128205128205
yolo_sppf_full_attention896_seed44,attention,896,44,Attention-896,test_2,Mouse630_20181025_18-44-29_01807-21458,76,83,1.0921052631578947,11,0.8674698795180723,1,76,83,76,0.9156626506024096,1.0,0.9559748427672956
yolo_sppf_full_attention896_seed44,attention,896,44,Attention-896,test_2,Mouse630_20181025_18-44-29_01807-21458,76,83,1.0921052631578947,11,0.8674698795180723,2,75,82,75,0.9146341463414634,1.0,0.9554140127388536
yolo_sppf_full_attention896_seed44,attention,896,44,Attention-896,test_2,Mouse630_20181025_18-44-29_01807-21458,76,83,1.0921052631578947,11,0.8674698795180723,3,68,81,74,0.8395061728395061,0.918918918918919,0.8774193548387097
yolo_sppf_full_attention896_seed44,attention,896,44,Attention-896,test_2,Mouse630_20181025_18-44-29_01807-21458,76,83,1.0921052631578947,11,0.8674698795180723,4,63,80,73,0.7875,0.863013698630137,0.8235294117647058
yolo_sppf_full_lstm256_seed42,lstm,256,42,LSTM-256,test_2,Mouse630_20181025_18-44-29_01807-21458,76,83,1.0921052631578947,10,0.8795180722891567,1,76,83,76,0.9156626506024096,1.0,0.9559748427672956
yolo_sppf_full_lstm256_seed42,lstm,256,42,LSTM-256,test_2,Mouse630_20181025_18-44-29_01807-21458,76,83,1.0921052631578947,10,0.8795180722891567,2,75,82,75,0.9146341463414634,1.0,0.9554140127388536
