stream,head,capacity,seed,prediction_type,class,evaluated_videos,mean_gt_frames,mean_pred_frames,mean_frame_precision,mean_frame_recall,mean_frame_f1,mean_bout_f1_iou10,mean_bout_f1_iou25,mean_bout_f1_iou50,sum_gt_frames,sum_pred_frames
animal_visual_only,lstm,512,42,raw_windows,mount,28,1259.9642857142858,946.8571428571429,0.4778365601644472,0.3508784596332081,0.3789894550885565,0.40151330867608653,0.3888095043282605,0.28419584948577264,35279,26512
animal_visual_only,lstm,512,42,raw_windows,other,28,7760.785714285715,6492.571428571428,0.9679845376783823,0.8061260022106783,0.8770723343647882,0.0,0.0,0.0,217302,181792
animal_visual_only,lstm,512,42,smoothed_frames,attack,28,681.0,992.0,0.34283697992129986,0.3554250827624933,0.3340057384564445,0.3213590164013943,0.27728210923400504,0.1903820461261354,19068,27776
animal_visual_only,lstm,512,42,smoothed_frames,investigation,28,2739.964285714286,4012.5714285714284,0.5242615599426519,0.7908626694228503,0.6217814013042126,0.5951325038264751,0.48616561348507226,0.29089526533067106,76719,112352
animal_visual_only,lstm,512,42,smoothed_frames,mount,28,1259.9642857142858,946.8571428571429,0.4778365601644472,0.3508784596332081,0.3789894550885565,0.40151330867608653,0.3888095043282605,0.28419584948577264,35279,26512
animal_visual_only,lstm,512,42,smoothed_frames,other,28,7760.785714285715,6490.285714285715,0.9682324356873918,0.8060106590157557,0.8771010852684676,0.0,0.0,0.0,217302,181728
animal_visual_only,lstm,512,43,raw_windows,attack,28,681.0,433.14285714285717,0.42283979769734187,0.19487313342403895,0.252095733285293,0.2922530217367174,0.2264084754962084,0.1247268227373041,19068,12128
animal_visual_only,lstm,512,43,raw_windows,investigation,28,2739.964285714286,3273.1428571428573,0.5969740985830347,0.7177957811403802,0.6451593393965254,0.5893817102337942,0.5160745446353611,0.32881861016258646,76719,91648
animal_visual_only,lstm,512,43,raw_windows,mount,28,1259.9642857142858,1115.4285714285713,0.4369162057254602,0.40194646474158047,0.3933319187953009,0.41790231332521266,0.39056390309859257,0.32722855384308186,35279,31232
animal_visual_only,lstm,512,43,raw_windows,other,28,7760.785714285715,7620.0,0.9203016635546541,0.899513927687366,0.9077522143640805,0.0,0.0,0.0,217302,213360
animal_visual_only,lstm,512,43,smoothed_frames,attack,28,681.0,435.42857142857144,0.42206055831472833,0.19490437951827716,0.25198184999887363,0.29193065126709755,0.2259224149627157,0.12452817845387242,19068,12192
animal_visual_only,lstm,512,43,smoothed_frames,investigation,28,2739.964285714286,3273.1428571428573,0.5969740985830347,0.7177957811403802,0.6451593393965254,0.5893817102337942,0.5160745446353611,0.32881861016258646,76719,91648
animal_visual_only,lstm,512,43,smoothed_frames,mount,28,1259.9642857142858,1115.4285714285713,0.4369162057254602,0.40194646474158047,0.3933319187953009,0.41790231332521266,0.39056390309859257,0.32722855384308186,35279,31232
animal_visual_only,lstm,512,43,smoothed_frames,other,28,7760.785714285715,7617.714285714285,0.9204895120724931,0.8993985844924436,0.907783885999404,0.0,0.0,0.0,217302,213296
animal_visual_only,lstm,512,44,raw_windows,attack,28,681.0,940.5714285714286,0.3569134740444139,0.356155082150085,0.33223225023985564,0.32519645972143435,0.29746150569280333,0.16856810695157876,19068,26336
animal_visual_only,lstm,512,44,raw_windows,investigation,28,2739.964285714286,4278.285714285715,0.4927401555027159,0.7898225220812287,0.5975341152440501,0.5790290854800969,0.47086641063762785,0.2525902727786335,76719,119792
animal_visual_only,lstm,512,44,raw_windows,mount,28,1259.9642857142858,1349.142857142857,0.43296506896241815,0.46933206109588316,0.43510695096797625,0.44052855677215785,0.41051143141809815,0.3577045510936944,35279,37776
animal_visual_only,lstm,512,44,raw_windows,other,28,7760.785714285715,5873.714285714285,0.9803734308179343,0.7470137520924774,0.8441490839731582,0.0,0.0,0.0,217302,164464
animal_visual_only,lstm,512,44,smoothed_frames,attack,28,681.0,942.8571428571429,0.3566175487770701,0.3561863282443232,0.33211909142635065,0.3249368401640425,0.29698542496814345,0.16842015531788587,19068,26400
animal_visual_only,lstm,512,44,smoothed_frames,investigation,28,2739.964285714286,4278.285714285715,0.4927401555027159,0.7898225220812287,0.5975341152440501,0.5790290854800969,0.47086641063762785,0.2525902727786335,76719,119792
animal_visual_only,lstm,512,44,smoothed_frames,mount,28,1259.9642857142858,1349.142857142857,0.43296506896241815,0.46933206109588316,0.43510695096797625,0.44052855677215785,0.41051143141809815,0.3577045510936944,35279,37776
animal_visual_only,lstm,512,44,smoothed_frames,other,28,7760.785714285715,5871.428571428572,0.9806723361473894,0.7468984088975551,0.8441728024199283,0.0,0.0,0.0,217302,164400
animal_visual_only,lstm,896,42,raw_windows,attack,28,681.0,866.2857142857143,0.3710175551505241,0.31258302786263303,0.31509019832838453,0.3311521222228206,0.2705602342366387,0.170475650002917,19068,24256
animal_visual_only,lstm,896,42,raw_windows,investigation,28,2739.964285714286,3368.5714285714284,0.5589007261736235,0.694054396305231,0.6134654840322993,0.5786581547438433,0.4813662484951407,0.2740012333611784,76719,94320
animal_visual_only,lstm,896,42,raw_windows,mount,28,1259.9642857142858,1493.7142857142858,0.40420279297379164,0.5356698384361378,0.4370687792926625,0.4338006092435025,0.4255239652525728,0.3745708006741636,35279,41824
animal_visual_only,lstm,896,42,raw_windows,other,28,7760.785714285715,6713.142857142857,0.9549643105303575,0.8307889282737272,0.8865337257470342,0.0,0.0,0.0,217302,187968
animal_visual_only,lstm,896,42,smoothed_frames,attack,28,681.0,868.5714285714286,0.3706909929613501,0.31261427395687125,0.3149807383639582,0.33081838151867576,0.27002221997742215,0.17019123336039543,19068,24320
animal_visual_only,lstm,896,42,smoothed_frames,investigation,28,2739.964285714286,3368.5714285714284,0.5589007261736235,0.694054396305231,0.6134654840322993,0.5786581547438433,0.4813662484951407,0.2740012333611784,76719,94320
animal_visual_only,lstm,896,42,smoothed_frames,mount,28,1259.9642857142858,1493.7142857142858,0.40420279297379164,0.5356698384361378,0.4370687792926625,0.4338006092435025,0.4255239652525728,0.3745708006741636,35279,41824
animal_visual_only,lstm,896,42,smoothed_frames,other,28,7760.785714285715,6710.857142857143,0.9552145577652114,0.8306735850788047,0.8865636622981041,0.0,0.0,0.0,217302,187904
animal_visual_only,lstm,896,43,raw_windows,attack,28,681.0,561.7142857142857,0.38057594884368023,0.20589883033419465,0.24694452366337866,0.29150510320782397,0.21096406522763728,0.12191354480445853,19068,15728
animal_visual_only,lstm,896,43,raw_windows,investigation,28,2739.964285714286,4476.0,0.49372322795634577,0.8220203884126785,0.6065519039036883,0.5945204982940427,0.46994161360757253,0.2715480534634469,76719,125328
animal_visual_only,lstm,896,43,raw_windows,mount,28,1259.9642857142858,1237.142857142857,0.43547964907252956,0.43668345908723005,0.4142926860567642,0.43091980324540646,0.40419353279992426,0.3341741387657518,35279,34640
animal_visual_only,lstm,896,43,raw_windows,other,28,7760.785714285715,6166.857142857143,0.9688875196677437,0.7792534298316128,0.8605226495170893,0.0,0.0,0.0,217302,172672
animal_visual_only,lstm,896,43,smoothed_frames,attack,28,681.0,564.0,0.379994655779066,0.2059300764284329,0.24682927911332792,0.29119605334557175,0.21041016864374426,0.12157498649144838,19068,15792
animal_visual_only,lstm,896,43,smoothed_frames,investigation,28,2739.964285714286,4476.0,0.49372322795634577,0.8220203884126785,0.6065519039036883,0.5945204982940427,0.46994161360757253,0.2715480534634469,76719,125328
animal_visual_only,lstm,896,43,smoothed_frames,mount,28,1259.9642857142858,1237.142857142857,0.43547964907252956,0.43668345908723005,0.4142926860567642,0.43091980324540646,0.40419353279992426,0.3341741387657518,35279,34640
animal_visual_only,lstm,896,43,smoothed_frames,other,28,7760.785714285715,6164.571428571428,0.9691685610055056,0.7791380866366904,0.8605503216075966,0.0,0.0,0.0,217302,172608
animal_visual_only,lstm,896,44,raw_windows,attack,28,681.0,917.1428571428571,0.36227285335801707,0.3471471097652425,0.33270195872653385,0.32524974680630925,0.29052487824322576,0.1778402656274606,19068,25680
animal_visual_only,lstm,896,44,raw_windows,investigation,28,2739.964285714286,3882.8571428571427,0.5176392049700838,0.7589665327747196,0.6074840655041899,0.5888662241238816,0.4881562600033585,0.2767428265707057,76719,108720
animal_visual_only,lstm,896,44,raw_windows,mount,28,1259.9642857142858,1476.0,0.4099215806649587,0.47883874776459756,0.4238310998491835,0.41679291823128256,0.38416195735242065,0.3455789059613346,35279,41328
animal_visual_only,lstm,896,44,raw_windows,other,28,7760.785714285715,6165.714285714285,0.9767042190850506,0.7767101875721787,0.8625178215141316,0.0,0.0,0.0,217302,172640
animal_visual_only,lstm,896,44,smoothed_frames,attack,28,681.0,919.4285714285714,0.36195645925842745,0.3471783558594807,0.3325845188197305,0.32500215531854476,0.2900736071005183,0.1776002349083796,19068,25744
animal_visual_only,lstm,896,44,smoothed_frames,investigation,28,2739.964285714286,3882.8571428571427,0.5176392049700838,0.7589665327747196,0.6074840655041899,0.5888662241238816,0.4881562600033585,0.2767428265707057,76719,108720
animal_visual_only,lstm,896,44,smoothed_frames,mount,28,1259.9642857142858,1476.0,0.4099215806649587,0.47883874776459756,0.4238310998491835,0.41679291823128256,0.38416195735242065,0.3455789059613346,35279,41328
animal_visual_only,lstm,896,44,smoothed_frames,other,28,7760.785714285715,6163.428571428572,0.9769841351296984,0.7765948443772562,0.8625439503103711,0.0,0.0,0.0,217302,172576
full,attention,256,42,raw_windows,attack,28,681.0,877.1428571428571,0.38487747097690367,0.4291491045119721,0.39899597937748205,0.40216417236689345,0.3810241848450478,0.28293456234662834,19068,24560
full,attention,256,42,raw_windows,investigation,28,2739.964285714286,3030.8571428571427,0.6741770319657976,0.776076692088232,0.7120332453746211,0.6382883956735521,0.5787787630835937,0.42324315083635333,76719,84864
full,attention,256,42,raw_windows,mount,28,1259.9642857142858,1334.857142857143,0.5019318726752784,0.5227411931047089,0.49541856057606776,0.5201578254292583,0.5066490877392998,0.449657510728469,35279,37376
full,attention,256,42,raw_windows,other,28,7760.785714285715,7198.857142857143,0.9689337896470341,0.8840108588093974,0.9231544478160292,0.0,0.0,0.0,217302,201568
full,attention,256,42,smoothed_frames,attack,28,681.0,879.4285714285714,0.38455858671430826,0.4291803506062103,0.3988534239437818,0.40159696927079214,0.3801827090718547,0.28231541176161906,19068,24624
full,attention,256,42,smoothed_frames,investigation,28,2739.964285714286,3030.8571428571427,0.6741770319657976,0.776076692088232,0.7120332453746211,0.6382883956735521,0.5787787630835937,0.42324315083635333,76719,84864
full,attention,256,42,smoothed_frames,mount,28,1259.9642857142858,1334.857142857143,0.5019318726752784,0.5227411931047089,0.49541856057606776,0.5201578254292583,0.5066490877392998,0.449657510728469,35279,37376
full,attention,256,42,smoothed_frames,other,28,7760.785714285715,7196.571428571428,0.9691555563581399,0.8838955156144749,0.923188735258065,0.0,0.0,0.0,217302,201504
full,attention,256,43,raw_windows,attack,28,681.0,807.4285714285714,0.3965877186560149,0.4142292982727485,0.3989972311455792,0.39440742800741263,0.38552187378572395,0.2893044594829107,19068,22608
full,attention,256,43,raw_windows,investigation,28,2739.964285714286,2990.8571428571427,0.6951750131666073,0.7744930081265883,0.7210572849114808,0.6231740188999348,0.5702068478979144,0.42730075017107233,76719,83744
full,attention,256,43,raw_windows,mount,28,1259.9642857142858,1214.2857142857142,0.4898087298662589,0.47273680291325115,0.46696346242740855,0.4721942023568941,0.45526298542567717,0.397594056202195,35279,34000
full,attention,256,43,raw_windows,other,28,7760.785714285715,7429.142857142857,0.9586404636311983,0.904545868054686,0.9296694794818222,0.0,0.0,0.0,217302,208016
full,attention,256,43,smoothed_frames,attack,28,681.0,809.7142857142857,0.3962256763720603,0.4142605443669867,0.3988529630844574,0.3939457799335489,0.3847872710015209,0.28884443807597393,19068,22672
full,attention,256,43,smoothed_frames,investigation,28,2739.964285714286,2990.8571428571427,0.6951750131666073,0.7744930081265883,0.7210572849114808,0.6231740188999348,0.5702068478979144,0.42730075017107233,76719,83744
full,attention,256,43,smoothed_frames,mount,28,1259.9642857142858,1214.2857142857142,0.4898087298662589,0.47273680291325115,0.46696346242740855,0.4721942023568941,0.45526298542567717,0.397594056202195,35279,34000
full,attention,256,43,smoothed_frames,other,28,7760.785714285715,7426.857142857143,0.958852422056647,0.9044305248597635,0.929704622059073,0.0,0.0,0.0,217302,207952
full,attention,256,44,raw_windows,attack,28,681.0,856.0,0.3832874762731417,0.41341197451463146,0.3900376339223131,0.390393663260221,0.37239228118847345,0.2829858663008853,19068,23968
full,attention,256,44,raw_windows,investigation,28,2739.964285714286,3293.1428571428573,0.6328084745097122,0.8026217746304051,0.7004572813821707,0.6321789025301866,0.5670540961592097,0.38150516690035197,76719,92208
full,attention,256,44,raw_windows,mount,28,1259.9642857142858,1329.142857142857,0.5019241767945346,0.5152889610868551,0.49113637384550574,0.5119503959941748,0.5037871306880524,0.4535129936627632,35279,37216
full,attention,256,44,raw_windows,other,28,7760.785714285715,6963.428571428572,0.9750156394625972,0.8604743051716318,0.9124119376274812,0.0,0.0,0.0,217302,194976
full,attention,256,44,smoothed_frames,attack,28,681.0,858.2857142857143,0.38294882563215765,0.4134432206088697,0.38989762327839494,0.38994385129760534,0.37167194034537293,0.2825380230090934,19068,24032
full,attention,256,44,smoothed_frames,investigation,28,2739.964285714286,3293.1428571428573,0.6328084745097122,0.8026217746304051,0.7004572813821707,0.6321789025301866,0.5670540961592097,0.38150516690035197,76719,92208
full,attention,256,44,smoothed_frames,mount,28,1259.9642857142858,1329.142857142857,0.5019241767945346,0.5152889610868551,0.49113637384550574,0.5119503959941748,0.5037871306880524,0.4535129936627632,35279,37216
full,attention,256,44,smoothed_frames,other,28,7760.785714285715,6961.142857142857,0.9752502334813313,0.8603589619767094,0.9124443049355925,0.0,0.0,0.0,217302,194912
full,attention,512,42,raw_windows,attack,28,681.0,1075.4285714285713,0.3506170192201978,0.46279581865492325,0.3944221559002482,0.3764240888881815,0.35999345828628165,0.2522360955755346,19068,30112
full,attention,512,42,raw_windows,investigation,28,2739.964285714286,2966.8571428571427,0.6644052466139995,0.7355641186856406,0.6836297366749943,0.6196527473388481,0.5497464297706339,0.3855046779602845,76719,83072
full,attention,512,42,raw_windows,mount,28,1259.9642857142858,1256.5714285714287,0.48109090301877006,0.4826853630656313,0.4683472134460095,0.4823336956043557,0.46444654074241093,0.4075651979549666,35279,35184
full,attention,512,42,raw_windows,other,28,7760.785714285715,7142.857142857143,0.9704295219662796,0.8797276711733583,0.9214526490572235,0.0,0.0,0.0,217302,200000
full,attention,512,42,smoothed_frames,attack,28,681.0,1077.7142857142858,0.35035511833184685,0.46282706474916147,0.3942867267199546,0.3756437767633316,0.35921314616143174,0.25163585547949624,19068,30176
full,attention,512,42,smoothed_frames,investigation,28,2739.964285714286,2966.8571428571427,0.6644052466139995,0.7355641186856406,0.6836297366749943,0.6196527473388481,0.5497464297706339,0.3855046779602845,76719,83072
full,attention,512,42,smoothed_frames,mount,28,1259.9642857142858,1256.5714285714287,0.48109090301877006,0.4826853630656313,0.4683472134460095,0.4823336956043557,0.46444654074241093,0.4075651979549666,35279,35184
full,attention,512,42,smoothed_frames,other,28,7760.785714285715,7140.571428571428,0.9706538484813835,0.8796123279784357,0.9214868436552069,0.0,0.0,0.0,217302,199936
full,attention,512,43,raw_windows,attack,28,681.0,916.5714285714286,0.38295508684439117,0.43496324617037496,0.4018084517587663,0.40085793505360073,0.38624690715620325,0.2868174567708804,19068,25664
full,attention,512,43,raw_windows,investigation,28,2739.964285714286,3273.714285714286,0.6429064387219755,0.8051213567442249,0.705098695696087,0.6390139472495607,0.5776644007177424,0.40337518149008605,76719,91664
full,attention,512,43,raw_windows,mount,28,1259.9642857142858,1229.7142857142858,0.4850556448907713,0.46969571943774097,0.46135948553996053,0.4682671893680675,0.44778053316712557,0.3968133154297215,35279,34432
full,attention,512,43,raw_windows,other,28,7760.785714285715,7021.714285714285,0.9732801649491561,0.868086019026052,0.9161202072859674,0.0,0.0,0.0,217302,196608
full,attention,512,43,smoothed_frames,attack,28,681.0,918.8571428571429,0.3826540994395275,0.4349944922646132,0.4016683963950287,0.4003195411353953,0.3853780228328806,0.2862375339442962,19068,25728
full,attention,512,43,smoothed_frames,investigation,28,2739.964285714286,3273.714285714286,0.6429064387219755,0.8051213567442249,0.705098695696087,0.6390139472495607,0.5776644007177424,0.40337518149008605,76719,91664
full,attention,512,43,smoothed_frames,mount,28,1259.9642857142858,1229.7142857142858,0.4850556448907713,0.46969571943774097,0.46135948553996053,0.4682671893680675,0.44778053316712557,0.3968133154297215,35279,34432
full,attention,512,43,smoothed_frames,other,28,7760.785714285715,7019.428571428572,0.9735141369244287,0.8679706758311295,0.9161546022319829,0.0,0.0,0.0,217302,196544
full,attention,512,44,raw_windows,attack,28,681.0,982.2857142857143,0.3678136320450056,0.44555415882464317,0.3970858380817364,0.39525125792980603,0.3771662395857204,0.2833709581064282,19068,27504
full,attention,512,44,raw_windows,investigation,28,2739.964285714286,3158.8571428571427,0.6467884322975347,0.7788921404136138,0.6959115613787317,0.6293921853082158,0.5670080645551624,0.38634078268005007,76719,88448
full,attention,512,44,raw_windows,mount,28,1259.9642857142858,1296.0,0.47360529549080993,0.49056395046880663,0.4679615565557616,0.4808397074244718,0.46958520562375144,0.42025789894350357,35279,36288
full,attention,512,44,raw_windows,other,28,7760.785714285715,7004.571428571428,0.9744032889708544,0.8654433436099548,0.9150967759084969,0.0,0.0,0.0,217302,196128
full,attention,512,44,smoothed_frames,attack,28,681.0,984.5714285714286,0.3675409067062404,0.44558540491888143,0.39695002002616475,0.3946891616129423,0.37631247235996446,0.2826740415129249,19068,27568
full,attention,512,44,smoothed_frames,investigation,28,2739.964285714286,3158.8571428571427,0.6467884322975347,0.7788921404136138,0.6959115613787317,0.6293921853082158,0.5670080645551624,0.38634078268005007,76719,88448
full,attention,512,44,smoothed_frames,mount,28,1259.9642857142858,1296.0,0.47360529549080993,0.49056395046880663,0.4679615565557616,0.4808397074244718,0.46958520562375144,0.42025789894350357,35279,36288
full,attention,512,44,smoothed_frames,other,28,7760.785714285715,7002.285714285715,0.9746374547125864,0.8653280004150323,0.9151292659319746,0.0,0.0,0.0,217302,196064
full,attention,896,42,raw_windows,attack,28,681.0,958.2857142857143,0.36127225875469327,0.44936192262427516,0.3958419123825761,0.38572118298219266,0.3697389087023888,0.2707606756532643,19068,26832
full,attention,896,42,raw_windows,investigation,28,2739.964285714286,2829.1428571428573,0.6866181083736873,0.7226960528637986,0.692592446652552,0.626555554168151,0.5590941846295163,0.3989863504220392,76719,79216
full,attention,896,42,raw_windows,mount,28,1259.9642857142858,1427.4285714285713,0.44988847580585,0.5700079882423023,0.48849096908526807,0.512593260033804,0.5042792056671181,0.4489398183250978,35279,39968
full,attention,896,42,raw_windows,other,28,7760.785714285715,7226.857142857143,0.9678868990686917,0.886813554446486,0.924276800723027,0.0,0.0,0.0,217302,202352
full,attention,896,42,smoothed_frames,attack,28,681.0,960.5714285714286,0.3609889185832907,0.44939316871851337,0.39570346260251565,0.38519217910692644,0.3688639724004899,0.2701248223931126,19068,26896
full,attention,896,42,smoothed_frames,investigation,28,2739.964285714286,2829.1428571428573,0.6866181083736873,0.7226960528637986,0.692592446652552,0.626555554168151,0.5590941846295163,0.3989863504220392,76719,79216
full,attention,896,42,smoothed_frames,mount,28,1259.9642857142858,1427.4285714285713,0.44988847580585,0.5700079882423023,0.48849096908526807,0.512593260033804,0.5042792056671181,0.4489398183250978,35279,39968
full,attention,896,42,smoothed_frames,other,28,7760.785714285715,7224.571428571428,0.9681051090032564,0.8866982112515636,0.9243112522724601,0.0,0.0,0.0,217302,202288
full,attention,896,43,raw_windows,attack,28,681.0,886.8571428571429,0.3877655068801049,0.4319887826107222,0.4032412340167707,0.4046192404023542,0.39276515133463613,0.3017257096844646,19068,24832
full,attention,896,43,raw_windows,investigation,28,2739.964285714286,3446.8571428571427,0.6290776903913446,0.8286416248675154,0.7064942833803044,0.6476305126737022,0.574537490495942,0.39767160427878023,76719,96512
full,attention,896,43,raw_windows,mount,28,1259.9642857142858,1205.142857142857,0.48920720269173656,0.4711042665715021,0.46673573634398885,0.4658566564916961,0.447741438376478,0.385192254141708,35279,33744
full,attention,896,43,raw_windows,other,28,7760.785714285715,6902.857142857143,0.9776781593890694,0.8580002994450568,0.9122728748262624,0.0,0.0,0.0,217302,193280
full,attention,896,43,smoothed_frames,attack,28,681.0,889.1428571428571,0.38746363274789203,0.4320200287049604,0.4030999124120118,0.4040581545620805,0.3918652897748761,0.30115690655946137,19068,24896
full,attention,896,43,smoothed_frames,investigation,28,2739.964285714286,3446.8571428571427,0.6290776903913446,0.8286416248675154,0.7064942833803044,0.6476305126737022,0.574537490495942,0.39767160427878023,76719,96512
full,attention,896,43,smoothed_frames,mount,28,1259.9642857142858,1205.142857142857,0.48920720269173656,0.4711042665715021,0.46673573634398885,0.4658566564916961,0.447741438376478,0.385192254141708,35279,33744
full,attention,896,43,smoothed_frames,other,28,7760.785714285715,6900.571428571428,0.9779146914019874,0.8578849562501344,0.9123068732632785,0.0,0.0,0.0,217302,193216
full,attention,896,44,raw_windows,attack,28,681.0,955.4285714285714,0.3729402330098009,0.4451577057354143,0.40072992963823023,0.39938699230524743,0.3818962144449108,0.2791288327344255,19068,26752
full,attention,896,44,raw_windows,investigation,28,2739.964285714286,3373.714285714286,0.6237497388188663,0.8119511482017551,0.6945463232347168,0.6380009657346276,0.5713593771964954,0.38790163038933834,76719,94464
full,attention,896,44,raw_windows,mount,28,1259.9642857142858,1220.5714285714287,0.4890347858304244,0.47315459195924625,0.46796213980809137,0.4665578907436602,0.4511899253756949,0.39267340871791395,35279,34176
full,attention,896,44,raw_windows,other,28,7760.785714285715,6892.0,0.9784635633754358,0.852948514262705,0.9095679293440657,0.0,0.0,0.0,217302,192976
full,attention,896,44,smoothed_frames,attack,28,681.0,957.7142857142857,0.37265676851416274,0.4451889518296525,0.4005922665327684,0.3986362415544967,0.38114546369416,0.27859258219817495,19068,26816
full,attention,896,44,smoothed_frames,investigation,28,2739.964285714286,3373.714285714286,0.6237497388188663,0.8119511482017551,0.6945463232347168,0.6380009657346276,0.5713593771964954,0.38790163038933834,76719,94464
full,attention,896,44,smoothed_frames,mount,28,1259.9642857142858,1220.5714285714287,0.4890347858304244,0.47315459195924625,0.46796213980809137,0.4665578907436602,0.4511899253756949,0.39267340871791395,35279,34176
full,attention,896,44,smoothed_frames,other,28,7760.785714285715,6889.714285714285,0.9787005702170228,0.8528331710677826,0.9096009517935417,0.0,0.0,0.0,217302,192912
full,lstm,256,42,raw_windows,attack,28,681.0,832.0,0.3939069105950738,0.40498440322327955,0.3928656798437969,0.39034994481020796,0.3737174794235723,0.28333572076956615,19068,23296
full,lstm,256,42,raw_windows,investigation,28,2739.964285714286,2969.714285714286,0.6810364725205983,0.7527739691360981,0.7043368925717085,0.6116427133342349,0.559971752122549,0.4147984311409848,76719,83152
full,lstm,256,42,raw_windows,mount,28,1259.9642857142858,1325.142857142857,0.4994985233998232,0.5473493688781709,0.49757323781631735,0.5031782657396705,0.4911991829188027,0.4578994173892487,35279,37104
full,lstm,256,42,raw_windows,other,28,7760.785714285715,7314.857142857143,0.9630354590505913,0.8896345016238455,0.9231313237888544,0.0,0.0,0.0,217302,204816
full,lstm,256,42,smoothed_frames,attack,28,681.0,834.2857142857143,0.3935511301127898,0.40501564931751777,0.39272399247768813,0.38986341304904887,0.37299462338621797,0.2828648488119798,19068,23360
full,lstm,256,42,smoothed_frames,investigation,28,2739.964285714286,2969.714285714286,0.6810364725205983,0.7527739691360981,0.7043368925717085,0.6116427133342349,0.559971752122549,0.4147984311409848,76719,83152
full,lstm,256,42,smoothed_frames,mount,28,1259.9642857142858,1325.142857142857,0.4994985233998232,0.5473493688781709,0.49757323781631735,0.5031782657396705,0.4911991829188027,0.4578994173892487,35279,37104
full,lstm,256,42,smoothed_frames,other,28,7760.785714285715,7312.571428571428,0.963253431842857,0.889519158428923,0.9231649222640254,0.0,0.0,0.0,217302,204752
full,lstm,256,43,raw_windows,attack,28,681.0,705.1428571428571,0.41464959028684506,0.3730944715876497,0.3820538698931106,0.399171224126857,0.38884294287190974,0.293773463495412,19068,19744
full,lstm,256,43,raw_windows,investigation,28,2739.964285714286,2997.714285714286,0.6824495557739125,0.7672725448076719,0.7148408679533679,0.6239223137730716,0.5661406213571787,0.4145421429894535,76719,83936
full,lstm,256,43,raw_windows,mount,28,1259.9642857142858,1268.5714285714287,0.48191466498524554,0.5026351777900572,0.46777623007420516,0.4851414477910065,0.4738078739574326,0.4262189747613906,35279,35520
full,lstm,256,43,raw_windows,other,28,7760.785714285715,7470.285714285715,0.9550366986619686,0.9055684851733143,0.9285032106089973,0.0,0.0,0.0,217302,209168
full,lstm,256,43,smoothed_frames,attack,28,681.0,707.4285714285714,0.41423170022997435,0.3731257176818879,0.3819103558382527,0.39865504064196877,0.38805055695202456,0.29325095564169573,19068,19808
full,lstm,256,43,smoothed_frames,investigation,28,2739.964285714286,2997.714285714286,0.6824495557739125,0.7672725448076719,0.7148408679533679,0.6239223137730716,0.5661406213571787,0.4145421429894535,76719,83936
full,lstm,256,43,smoothed_frames,mount,28,1259.9642857142858,1268.5714285714287,0.48191466498524554,0.5026351777900572,0.46777623007420516,0.4851414477910065,0.4738078739574326,0.4262189747613906,35279,35520
full,lstm,256,43,smoothed_frames,other,28,7760.785714285715,7468.0,0.9552478466710588,0.9054531419783919,0.9285381038512658,0.0,0.0,0.0,217302,209104
full,lstm,256,44,raw_windows,attack,28,681.0,762.8571428571429,0.39694341992098636,0.3791348761206419,0.38057930896495035,0.3841387250922617,0.3620749502279309,0.26573960892046283,19068,21360
full,lstm,256,44,raw_windows,investigation,28,2739.964285714286,3178.8571428571427,0.6543431946341621,0.7896089729377994,0.7089015495191281,0.634860222546277,0.5711113089018205,0.4171800752040657,76719,89008
full,lstm,256,44,raw_windows,mount,28,1259.9642857142858,1296.5714285714287,0.5111826747898253,0.5345496938983393,0.4957012529047957,0.5186689098955783,0.49105033282047955,0.4540446056533411,35279,36304
full,lstm,256,44,raw_windows,other,28,7760.785714285715,7203.428571428572,0.9663129028927574,0.8821597030908592,0.9208091234227833,0.0,0.0,0.0,217302,201696
full,lstm,256,44,smoothed_frames,attack,28,681.0,765.1428571428571,0.3965256525037243,0.3791661222148801,0.38043712196776835,0.3834017636410145,0.36145136746149104,0.26528609418123383,19068,21424
full,lstm,256,44,smoothed_frames,investigation,28,2739.964285714286,3178.8571428571427,0.6543431946341621,0.7896089729377994,0.7089015495191281,0.634860222546277,0.5711113089018205,0.4171800752040657,76719,89008
full,lstm,256,44,smoothed_frames,mount,28,1259.9642857142858,1296.5714285714287,0.5111826747898253,0.5345496938983393,0.4957012529047957,0.5186689098955783,0.49105033282047955,0.4540446056533411,35279,36304
full,lstm,256,44,smoothed_frames,other,28,7760.785714285715,7201.142857142857,0.9665349234482423,0.8820443598959368,0.9208430223525921,0.0,0.0,0.0,217302,201632
full,lstm,512,42,raw_windows,attack,28,681.0,863.4285714285714,0.38758896751075994,0.4189913465891772,0.3960154152057253,0.4024738834173802,0.38994938334939455,0.2920694222526228,19068,24176
full,lstm,512,42,raw_windows,investigation,28,2739.964285714286,3280.0,0.6356232793649375,0.7954007640542443,0.6970023698773405,0.6368244447149845,0.5608329716185978,0.37415866031261674,76719,91840
full,lstm,512,42,raw_windows,mount,28,1259.9642857142858,1219.4285714285713,0.47951295001645855,0.45656520436283154,0.451897267055,0.4657914897183459,0.45147790475258703,0.37453943332807166,35279,34144
full,lstm,512,42,raw_windows,other,28,7760.785714285715,7078.857142857143,0.9706733316058856,0.8686876354535124,0.9153649609581642,0.0,0.0,0.0,217302,198208
