split,video_id,prediction_type,class,gt_frames,pred_frames,frame_precision,frame_recall,frame_f1,bout_tp_iou10,bout_fp_iou10,bout_fn_iou10,bout_precision_iou10,bout_recall_iou10,bout_f1_iou10,bout_tp_iou25,bout_fp_iou25,bout_fn_iou25,bout_precision_iou25,bout_recall_iou25,bout_f1_iou25,bout_tp_iou50,bout_fp_iou50,bout_fn_iou50,bout_precision_iou50,bout_recall_iou50,bout_f1_iou50,cm_attack,cm_investigation,cm_mount,cm_other,stream,head,capacity,seed,model_name,eval_dir,train_dir
test_2,Mouse155_20151129_22-41-43,raw_windows,other,2711,2144,0.9160447761194028,0.7244559203246035,0.8090628218331618,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,3,744,0,1964,visual_only,attention,256,42,yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_visual_only_attention256_seed42
test_2,Mouse155_20151129_22-41-43,smoothed_frames,attack,301,304,0.8618421052631579,0.8704318936877077,0.8661157024793389,2,1,0,0.6666666666666666,1.0,0.8,2,1,0,0.6666666666666666,1.0,0.8,2,1,0,0.6666666666666666,1.0,0.8,262,39,0,0,visual_only,attention,256,42,yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_visual_only_attention256_seed42
test_2,Mouse155_20151129_22-41-43,smoothed_frames,investigation,1778,2192,0.6386861313868614,0.7874015748031497,0.7052896725440807,14,4,16,0.7777777777777778,0.4666666666666667,0.5833333333333334,11,7,19,0.6111111111111112,0.3666666666666666,0.4583333333333332,4,14,26,0.2222222222222222,0.1333333333333333,0.1666666666666666,39,1400,159,180,visual_only,attention,256,42,yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_visual_only_attention256_seed42
test_2,Mouse155_20151129_22-41-43,smoothed_frames,mount,26,176,0.096590909090909,0.6538461538461539,0.1683168316831683,1,2,0,0.3333333333333333,1.0,0.5,1,2,0,0.3333333333333333,1.0,0.5,0,3,1,0.0,0.0,0.0,0,9,17,0,visual_only,attention,256,42,yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_visual_only_attention256_seed42
test_2,Mouse155_20151129_22-41-43,smoothed_frames,other,2711,2144,0.9160447761194028,0.7244559203246035,0.8090628218331618,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,3,744,0,1964,visual_only,attention,256,42,yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_visual_only_attention256_seed42
test_2,Mouse156_20151012_20-16-37,raw_windows,attack,2094,3072,0.6126302083333334,0.8987583572110793,0.7286101432442896,21,12,9,0.6363636363636364,0.7,0.6666666666666666,19,14,11,0.5757575757575758,0.6333333333333333,0.6031746031746033,12,21,18,0.3636363636363636,0.4,0.380952380952381,1882,109,101,2,visual_only,attention,256,42,yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_visual_only_attention256_seed42
test_2,Mouse156_20151012_20-16-37,raw_windows,investigation,2536,2304,0.5729166666666666,0.5205047318611987,0.5454545454545454,33,14,57,0.7021276595744681,0.3666666666666666,0.4817518248175182,26,21,64,0.5531914893617021,0.2888888888888888,0.3795620437956204,12,35,78,0.2553191489361702,0.1333333333333333,0.1751824817518247,581,1320,453,182,visual_only,attention,256,42,yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_visual_only_attention256_seed42
test_2,Mouse156_20151012_20-16-37,raw_windows,mount,93,688,0.1206395348837209,0.8924731182795699,0.2125480153649167,3,12,0,0.2,1.0,0.3333333333333333,2,13,1,0.1333333333333333,0.6666666666666666,0.2222222222222222,1,14,2,0.0666666666666666,0.3333333333333333,0.1111111111111111,0,4,83,6,visual_only,attention,256,42,yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_visual_only_attention256_seed42
test_2,Mouse156_20151012_20-16-37,raw_windows,other,5549,4208,0.9548479087452472,0.7240944314290864,0.8236138157220457,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,609,871,51,4018,visual_only,attention,256,42,yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_visual_only_attention256_seed42
test_2,Mouse156_20151012_20-16-37,smoothed_frames,attack,2094,3072,0.6126302083333334,0.8987583572110793,0.7286101432442896,21,12,9,0.6363636363636364,0.7,0.6666666666666666,19,14,11,0.5757575757575758,0.6333333333333333,0.6031746031746033,12,21,18,0.3636363636363636,0.4,0.380952380952381,1882,109,101,2,visual_only,attention,256,42,yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_visual_only_attention256_seed42
test_2,Mouse156_20151012_20-16-37,smoothed_frames,investigation,2536,2304,0.5729166666666666,0.5205047318611987,0.5454545454545454,33,14,57,0.7021276595744681,0.3666666666666666,0.4817518248175182,26,21,64,0.5531914893617021,0.2888888888888888,0.3795620437956204,12,35,78,0.2553191489361702,0.1333333333333333,0.1751824817518247,581,1320,453,182,visual_only,attention,256,42,yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_visual_only_attention256_seed42
test_2,Mouse156_20151012_20-16-37,smoothed_frames,mount,93,688,0.1206395348837209,0.8924731182795699,0.2125480153649167,3,12,0,0.2,1.0,0.3333333333333333,2,13,1,0.1333333333333333,0.6666666666666666,0.2222222222222222,1,14,2,0.0666666666666666,0.3333333333333333,0.1111111111111111,0,4,83,6,visual_only,attention,256,42,yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_visual_only_attention256_seed42
test_2,Mouse156_20151012_20-16-37,smoothed_frames,other,5549,4208,0.9548479087452472,0.7240944314290864,0.8236138157220457,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,609,871,51,4018,visual_only,attention,256,42,yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_visual_only_attention256_seed42
test_2,Mouse156_20151124_21-53-46,raw_windows,attack,402,256,0.7890625,0.5024875621890548,0.6139817629179332,6,0,8,1.0,0.4285714285714285,0.6,6,0,8,1.0,0.4285714285714285,0.6,3,3,11,0.5,0.2142857142857142,0.3,202,45,153,2,visual_only,attention,256,42,yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_visual_only_attention256_seed42
test_2,Mouse156_20151124_21-53-46,raw_windows,investigation,368,560,0.2232142857142857,0.3396739130434782,0.2693965517241379,6,6,23,0.5,0.2068965517241379,0.2926829268292683,5,7,24,0.4166666666666667,0.1724137931034483,0.2439024390243903,2,10,27,0.1666666666666666,0.0689655172413793,0.0975609756097561,49,125,81,113,visual_only,attention,256,42,yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_visual_only_attention256_seed42
test_2,Mouse156_20151124_21-53-46,raw_windows,mount,0,240,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0,0,0,0,visual_only,attention,256,42,yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_visual_only_attention256_seed42
test_2,Mouse156_20151124_21-53-46,raw_windows,other,4878,4592,0.9749564459930312,0.9177941779417794,0.9455121436114045,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,5,390,6,4477,visual_only,attention,256,42,yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_visual_only_attention256_seed42
test_2,Mouse156_20151124_21-53-46,smoothed_frames,attack,402,256,0.7890625,0.5024875621890548,0.6139817629179332,6,0,8,1.0,0.4285714285714285,0.6,6,0,8,1.0,0.4285714285714285,0.6,3,3,11,0.5,0.2142857142857142,0.3,202,45,153,2,visual_only,attention,256,42,yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_visual_only_attention256_seed42
test_2,Mouse156_20151124_21-53-46,smoothed_frames,investigation,368,560,0.2232142857142857,0.3396739130434782,0.2693965517241379,6,6,23,0.5,0.2068965517241379,0.2926829268292683,5,7,24,0.4166666666666667,0.1724137931034483,0.2439024390243903,2,10,27,0.1666666666666666,0.0689655172413793,0.0975609756097561,49,125,81,113,visual_only,attention,256,42,yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_visual_only_attention256_seed42
test_2,Mouse156_20151124_21-53-46,smoothed_frames,mount,0,240,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0,0,0,0,visual_only,attention,256,42,yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_visual_only_attention256_seed42
test_2,Mouse156_20151124_21-53-46,smoothed_frames,other,4878,4592,0.9749564459930312,0.9177941779417794,0.9455121436114045,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,5,390,6,4477,visual_only,attention,256,42,yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_visual_only_attention256_seed42
test_2,Mouse158_20151129_21-12-54,raw_windows,attack,732,592,0.8412162162162162,0.680327868852459,0.7522658610271903,7,4,2,0.6363636363636364,0.7777777777777778,0.7000000000000001,6,5,3,0.5454545454545454,0.6666666666666666,0.6,6,5,3,0.5454545454545454,0.6666666666666666,0.6,498,167,54,13,visual_only,attention,256,42,yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_visual_only_attention256_seed42
test_2,Mouse158_20151129_21-12-54,raw_windows,investigation,759,1120,0.4946428571428571,0.7299077733860343,0.5896753592336349,13,4,27,0.7647058823529411,0.325,0.456140350877193,9,8,31,0.5294117647058824,0.225,0.3157894736842105,4,13,36,0.2352941176470588,0.1,0.1403508771929824,33,554,24,148,visual_only,attention,256,42,yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_visual_only_attention256_seed42
test_2,Mouse158_20151129_21-12-54,raw_windows,mount,0,80,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0,0,0,0,visual_only,attention,256,42,yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_visual_only_attention256_seed42
test_2,Mouse158_20151129_21-12-54,raw_windows,other,8509,8208,0.9803849902534112,0.9457045481255142,0.962732547705928,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,61,399,2,8047,visual_only,attention,256,42,yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_visual_only_attention256_seed42
test_2,Mouse158_20151129_21-12-54,smoothed_frames,attack,732,592,0.8412162162162162,0.680327868852459,0.7522658610271903,7,4,2,0.6363636363636364,0.7777777777777778,0.7000000000000001,6,5,3,0.5454545454545454,0.6666666666666666,0.6,6,5,3,0.5454545454545454,0.6666666666666666,0.6,498,167,54,13,visual_only,attention,256,42,yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_visual_only_attention256_seed42
test_2,Mouse158_20151129_21-12-54,smoothed_frames,investigation,759,1120,0.4946428571428571,0.7299077733860343,0.5896753592336349,13,4,27,0.7647058823529411,0.325,0.456140350877193,9,8,31,0.5294117647058824,0.225,0.3157894736842105,4,13,36,0.2352941176470588,0.1,0.1403508771929824,33,554,24,148,visual_only,attention,256,42,yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_visual_only_attention256_seed42
test_2,Mouse158_20151129_21-12-54,smoothed_frames,mount,0,80,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0,0,0,0,visual_only,attention,256,42,yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_visual_only_attention256_seed42
test_2,Mouse158_20151129_21-12-54,smoothed_frames,other,8509,8208,0.9803849902534112,0.9457045481255142,0.962732547705928,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,61,399,2,8047,visual_only,attention,256,42,yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_visual_only_attention256_seed42
test_2,Mouse159_20151129_20-48-38,raw_windows,attack,709,832,0.6586538461538461,0.7729196050775741,0.7112264763140819,8,2,4,0.8,0.6666666666666666,0.7272727272727272,8,2,4,0.8,0.6666666666666666,0.7272727272727272,4,6,8,0.4,0.3333333333333333,0.3636363636363636,548,81,80,0,visual_only,attention,256,42,yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_visual_only_attention256_seed42
test_2,Mouse159_20151129_20-48-38,raw_windows,investigation,1174,1216,0.6217105263157895,0.6439522998296422,0.6326359832635983,16,4,21,0.8,0.4324324324324324,0.5614035087719298,14,6,23,0.7,0.3783783783783784,0.4912280701754387,4,16,33,0.2,0.1081081081081081,0.1403508771929824,174,756,155,89,visual_only,attention,256,42,yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_visual_only_attention256_seed42
test_2,Mouse159_20151129_20-48-38,raw_windows,mount,29,288,0.1006944444444444,1.0,0.1829652996845426,1,5,0,0.1666666666666666,1.0,0.2857142857142857,1,5,0,0.1666666666666666,1.0,0.2857142857142857,0,6,1,0.0,0.0,0.0,0,0,29,0,visual_only,attention,256,42,yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_visual_only_attention256_seed42
test_2,Mouse159_20151129_20-48-38,raw_windows,other,5496,5072,0.9824526813880128,0.9066593886462884,0.9430355791067374,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,110,379,24,4983,visual_only,attention,256,42,yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_visual_only_attention256_seed42
test_2,Mouse159_20151129_20-48-38,smoothed_frames,attack,709,832,0.6586538461538461,0.7729196050775741,0.7112264763140819,8,2,4,0.8,0.6666666666666666,0.7272727272727272,8,2,4,0.8,0.6666666666666666,0.7272727272727272,4,6,8,0.4,0.3333333333333333,0.3636363636363636,548,81,80,0,visual_only,attention,256,42,yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_visual_only_attention256_seed42
test_2,Mouse159_20151129_20-48-38,smoothed_frames,investigation,1174,1216,0.6217105263157895,0.6439522998296422,0.6326359832635983,16,4,21,0.8,0.4324324324324324,0.5614035087719298,14,6,23,0.7,0.3783783783783784,0.4912280701754387,4,16,33,0.2,0.1081081081081081,0.1403508771929824,174,756,155,89,visual_only,attention,256,42,yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_visual_only_attention256_seed42
test_2,Mouse159_20151129_20-48-38,smoothed_frames,mount,29,288,0.1006944444444444,1.0,0.1829652996845426,1,5,0,0.1666666666666666,1.0,0.2857142857142857,1,5,0,0.1666666666666666,1.0,0.2857142857142857,0,6,1,0.0,0.0,0.0,0,0,29,0,visual_only,attention,256,42,yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_visual_only_attention256_seed42
test_2,Mouse159_20151129_20-48-38,smoothed_frames,other,5496,5072,0.9824526813880128,0.9066593886462884,0.9430355791067374,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,110,379,24,4983,visual_only,attention,256,42,yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_visual_only_attention256_seed42
test_2,Mouse159_20151129_20-57-31,raw_windows,attack,383,352,0.8693181818181818,0.7989556135770235,0.8326530612244897,3,1,0,0.75,1.0,0.8571428571428571,3,1,0,0.75,1.0,0.8571428571428571,2,2,1,0.5,0.6666666666666666,0.5714285714285715,306,77,0,0,visual_only,attention,256,42,yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_visual_only_attention256_seed42
test_2,Mouse159_20151129_20-57-31,raw_windows,investigation,205,288,0.4097222222222222,0.5756097560975609,0.4787018255578093,4,4,9,0.5,0.3076923076923077,0.380952380952381,4,4,9,0.5,0.3076923076923077,0.380952380952381,2,6,11,0.25,0.1538461538461538,0.1904761904761905,21,118,0,66,visual_only,attention,256,42,yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_visual_only_attention256_seed42
test_2,Mouse159_20151129_20-57-31,raw_windows,mount,0,16,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,0,0,0,visual_only,attention,256,42,yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_visual_only_attention256_seed42
test_2,Mouse159_20151129_20-57-31,raw_windows,other,3556,3488,0.9810779816513762,0.9623172103487064,0.9716070414537196,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,25,93,16,3422,visual_only,attention,256,42,yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_visual_only_attention256_seed42
test_2,Mouse159_20151129_20-57-31,smoothed_frames,attack,383,352,0.8693181818181818,0.7989556135770235,0.8326530612244897,3,1,0,0.75,1.0,0.8571428571428571,3,1,0,0.75,1.0,0.8571428571428571,2,2,1,0.5,0.6666666666666666,0.5714285714285715,306,77,0,0,visual_only,attention,256,42,yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_visual_only_attention256_seed42
test_2,Mouse159_20151129_20-57-31,smoothed_frames,investigation,205,288,0.4097222222222222,0.5756097560975609,0.4787018255578093,4,4,9,0.5,0.3076923076923077,0.380952380952381,4,4,9,0.5,0.3076923076923077,0.380952380952381,2,6,11,0.25,0.1538461538461538,0.1904761904761905,21,118,0,66,visual_only,attention,256,42,yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_visual_only_attention256_seed42
test_2,Mouse159_20151129_20-57-31,smoothed_frames,mount,0,16,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,0,0,0,visual_only,attention,256,42,yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_visual_only_attention256_seed42
test_2,Mouse159_20151129_20-57-31,smoothed_frames,other,3556,3488,0.9810779816513762,0.9623172103487064,0.9716070414537196,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,25,93,16,3422,visual_only,attention,256,42,yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_visual_only_attention256_seed42
test_2,Mouse627_20181026_17-29-36_01994-09560,raw_windows,attack,0,16,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,0,0,0,visual_only,attention,256,42,yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_visual_only_attention256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_visual_only_attention256_seed42
