epoch,train_loss,train_acc,val_loss,val_acc,val_macroF1,elapsed_s,lr_head,lr_backbone,cpu_pct,ram_gb_used,gpu_util_pct,vram_gb_used,gpu_temp_c,gpu_power_w,precision_attack,recall_attack,f1_attack,precision_investigation,recall_investigation,f1_investigation,precision_mount,recall_mount,f1_mount,precision_other,recall_other,f1_other,stream,head,capacity,seed,model_name,eval_dir,train_dir
8,0.4439996667001922,0.8414813363378074,0.5029470966463643,0.8337136620696498,0.7560545586606022,153.29172158241272,2.5e-05,2.5e-05,50.8,9.18,9.0,1.03,39.0,14.5,0.4498933901918976,0.6413373860182371,0.5288220551378446,0.8358124646959142,0.8688588764924643,0.8520153550863724,0.9451097804391216,0.6678420310296191,0.7826446280991735,0.851076736427055,0.8706174371703382,0.8607361963190185,pose_relations_only,lstm,256,42,yolo_sppf_pose_relations_only_lstm256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_pose_relations_only_lstm256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_pose_relations_only_lstm256_seed42
9,0.4262217030448833,0.8412364063877731,0.5742184373485442,0.8056354797102887,0.7365758597908759,153.0885887145996,2.5e-05,2.5e-05,50.9,9.18,9.0,1.03,39.0,15.4,0.404096834264432,0.6595744680851063,0.5011547344110855,0.8575737987502693,0.7790174202387943,0.8164102564102564,0.951219512195122,0.6875881523272215,0.7981989357347524,0.760577915376677,0.9146757679180888,0.8305395126074093,pose_relations_only,lstm,256,42,yolo_sppf_pose_relations_only_lstm256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_pose_relations_only_lstm256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_pose_relations_only_lstm256_seed42
10,0.4269344591678684,0.8475066131086509,0.4617237140938255,0.8349042563746404,0.7649704709346268,153.20765805244446,2.5e-05,2.5e-05,50.9,9.18,9.0,1.03,38.0,15.2,0.3828125,0.7446808510638298,0.5056759545923633,0.865833674723474,0.8273634762184381,0.8461615453908519,0.8998410174880763,0.7983074753173484,0.8460388639760837,0.8520763867838739,0.8721687868445548,0.8620055197792087,pose_relations_only,lstm,256,42,yolo_sppf_pose_relations_only_lstm256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_pose_relations_only_lstm256_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_pose_relations_only_lstm256_seed42
1,0.7839989219631615,0.6908004310767121,0.5001732118213401,0.836094850679631,0.7580295407408654,144.86852860450745,5e-05,5e-05,50.8,9.14,8.0,1.03,38.0,14.9,0.495575221238938,0.5106382978723404,0.5029940119760479,0.8499804151978065,0.8494813074965747,0.8497307880567794,0.8736263736263736,0.7849083215796897,0.8268945022288261,0.8351190476190476,0.8706174371703382,0.8524988607018078,pose_relations_only,lstm,256,43,yolo_sppf_pose_relations_only_lstm256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_pose_relations_only_lstm256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_pose_relations_only_lstm256_seed43
2,0.543375895554229,0.7998922308219849,0.5247432295096269,0.8147633693818831,0.7480065051058248,152.95507216453552,5e-05,5e-05,50.7,9.18,8.0,1.03,38.0,15.6,0.4569377990430622,0.5805471124620061,0.5113788487282463,0.8573253833049403,0.7880211391661773,0.8212136664966854,0.8756927949326999,0.7799717912552891,0.825065274151436,0.7803889789303079,0.8963698417623333,0.8343682310469314,pose_relations_only,lstm,256,43,yolo_sppf_pose_relations_only_lstm256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_pose_relations_only_lstm256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_pose_relations_only_lstm256_seed43
3,0.5229832693338862,0.8124326442637406,0.5572335805666323,0.8130766941164798,0.7378587863530067,152.69592905044556,5e-05,5e-05,50.8,9.16,8.0,1.03,39.0,14.8,0.6023166023166023,0.4741641337386018,0.5306122448979592,0.8193050193050193,0.8306909375611665,0.8249586937506074,0.9282786885245902,0.6389280677009873,0.7568922305764412,0.7884825327510917,0.8963698417623333,0.838971976187019,pose_relations_only,lstm,256,43,yolo_sppf_pose_relations_only_lstm256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_pose_relations_only_lstm256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_pose_relations_only_lstm256_seed43
4,0.5014122706402946,0.817821103164495,0.5424310862108888,0.8226014485564044,0.7492956517533418,153.05597114562988,5e-05,5e-05,50.8,9.17,8.0,1.03,39.0,14.8,0.6096654275092936,0.4984802431610942,0.548494983277592,0.8237759573252048,0.8463495791740067,0.8349102143270902,0.9198019801980198,0.655148095909732,0.7652388797364085,0.8093494790199943,0.8917157927396835,0.8485385296722763,pose_relations_only,lstm,256,43,yolo_sppf_pose_relations_only_lstm256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_pose_relations_only_lstm256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_pose_relations_only_lstm256_seed43
5,0.4903278884749427,0.8231605760752425,0.4908528208958044,0.8337136620696498,0.7578632968432018,152.9273064136505,5e-05,5e-05,50.8,9.17,8.0,1.03,39.0,15.5,0.4298850574712644,0.5683890577507599,0.4895287958115183,0.8688389358630646,0.8246232139361911,0.8461538461538463,0.9093117408906882,0.7919605077574048,0.8465887674330945,0.8089887640449438,0.8935774123487434,0.8491817779743476,pose_relations_only,lstm,256,43,yolo_sppf_pose_relations_only_lstm256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_pose_relations_only_lstm256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_pose_relations_only_lstm256_seed43
6,0.4750581797924721,0.8314392083864015,0.5939225032142113,0.8066276416311142,0.7226766419214583,153.202645778656,5e-05,5e-05,50.9,9.17,8.0,1.03,39.0,14.8,0.5027624309392266,0.5531914893617021,0.5267727930535456,0.810109806891329,0.8375415932667841,0.8235973438552594,0.953259532595326,0.5465444287729196,0.6947557149260422,0.7990060739922694,0.8979211914365498,0.8455807158509862,pose_relations_only,lstm,256,43,yolo_sppf_pose_relations_only_lstm256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_pose_relations_only_lstm256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_pose_relations_only_lstm256_seed43
7,0.4691885480698093,0.8328108161065935,0.4884685695814412,0.827959122928862,0.7621205497172825,153.19668316841123,5e-05,5e-05,50.8,9.17,8.0,1.03,39.0,14.9,0.5575757575757576,0.5592705167173252,0.5584218512898331,0.8426877470355731,0.8346055979643766,0.838627200314682,0.9225159525979946,0.7136812411847673,0.8047713717693836,0.803173719376392,0.89512876202296,0.8466617754952311,pose_relations_only,lstm,256,43,yolo_sppf_pose_relations_only_lstm256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_pose_relations_only_lstm256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_pose_relations_only_lstm256_seed43
8,0.4576530774302056,0.8356520035269913,0.45968225958151,0.8380791745212819,0.780316951347282,153.0298457145691,5e-05,5e-05,50.8,9.17,8.0,1.03,39.0,16.0,0.5426997245179064,0.5987841945288754,0.5693641618497111,0.8751309448983867,0.817576825210413,0.8453754300748836,0.9057632398753894,0.8201692524682651,0.8608438193930421,0.7952992620934681,0.9028855103940427,0.8456843940714908,pose_relations_only,lstm,256,43,yolo_sppf_pose_relations_only_lstm256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_pose_relations_only_lstm256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_pose_relations_only_lstm256_seed43
9,0.4435402917118048,0.8406485745076908,0.4909629098043614,0.8267685286238714,0.7665550676318709,152.97835040092468,5e-05,5e-05,50.8,9.18,8.0,1.03,38.0,15.9,0.4727668845315904,0.6595744680851063,0.5507614213197969,0.8670752324598479,0.8030925817185359,0.8338583477288893,0.9169463087248322,0.7708039492242595,0.8375478927203065,0.79004329004329,0.905988209742476,0.844052608758491,pose_relations_only,lstm,256,43,yolo_sppf_pose_relations_only_lstm256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_pose_relations_only_lstm256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_pose_relations_only_lstm256_seed43
10,0.4408887205689235,0.8375624571372587,0.5079456719368445,0.8275622581605317,0.7606367097131413,153.07549214363098,5e-05,5e-05,50.8,9.17,8.0,1.03,38.0,15.5,0.5281501340482574,0.5987841945288754,0.5612535612535612,0.8421466483192451,0.8385202583675866,0.8403295409964691,0.9373795761078998,0.6861777150916785,0.7923452768729643,0.8061993856464674,0.8957493018926466,0.8486184597295708,pose_relations_only,lstm,256,43,yolo_sppf_pose_relations_only_lstm256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_pose_relations_only_lstm256_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_pose_relations_only_lstm256_seed43
1,0.7666368373205482,0.7078965415891055,0.6291776123120346,0.7528524655223733,0.7050767673655,143.92200446128845,5e-05,5e-05,50.8,9.16,8.0,1.03,38.0,15.1,0.410752688172043,0.5805471124620061,0.4811083123425693,0.8485844287158746,0.6570757486788021,0.7406508549365692,0.925217391304348,0.7503526093088858,0.8286604361370717,0.6601597160603372,0.9233633260937016,0.7698874660457897,pose_relations_only,lstm,256,44,yolo_sppf_pose_relations_only_lstm256_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_pose_relations_only_lstm256_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_pose_relations_only_lstm256_seed44
2,0.5481459814879962,0.8059175075928284,0.481910235997999,0.8399642821708503,0.7601555290775079,152.31547212600708,5e-05,5e-05,50.7,9.17,8.0,1.03,38.0,15.1,0.4861111111111111,0.5319148936170213,0.5079825834542815,0.8245392121431153,0.8931297709923665,0.8574650004697923,0.9209833187006146,0.7397743300423131,0.8204927649589362,0.8795141168745896,0.8312131554452373,0.8546817674270218,pose_relations_only,lstm,256,44,yolo_sppf_pose_relations_only_lstm256_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_pose_relations_only_lstm256_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_pose_relations_only_lstm256_seed44
3,0.5269976936304084,0.8114039384735966,0.5066694098665186,0.8314316896517512,0.7535471618512736,152.86265897750854,5e-05,5e-05,51.0,9.2,8.0,1.03,39.0,14.6,0.4865591397849462,0.5501519756838906,0.5164051355206847,0.827109783420463,0.8670972793110198,0.846631629240325,0.9221501390176088,0.7016925246826516,0.7969563476171406,0.847799511002445,0.8606887992553521,0.8541955350269438,pose_relations_only,lstm,256,44,yolo_sppf_pose_relations_only_lstm256_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_pose_relations_only_lstm256_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_pose_relations_only_lstm256_seed44
4,0.5079466396633266,0.821250122464975,0.7170946672436825,0.7391606310149816,0.6796380652368967,152.7026183605194,5e-05,5e-05,50.8,9.19,8.0,1.03,39.0,15.4,0.5992647058823529,0.4954407294832826,0.5424292845257903,0.7800522648083623,0.7011156782149148,0.7384805690135037,0.9435695538057742,0.5070521861777151,0.6596330275229358,0.6705591735908376,0.9264660254421346,0.7780093798853569,pose_relations_only,lstm,256,44,yolo_sppf_pose_relations_only_lstm256_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_pose_relations_only_lstm256_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_pose_relations_only_lstm256_seed44
5,0.4942507173422268,0.824385225825414,0.5000261248170679,0.8255779343188808,0.7392696315574554,152.47458386421204,5e-05,5e-05,50.8,9.17,8.0,1.03,39.0,15.6,0.3249299719887955,0.7051671732522796,0.4448705656759347,0.8348188886781718,0.8616167547465258,0.8480061645155076,0.9337068160597572,0.7052186177715092,0.8035355564483729,0.8894405825885469,0.8336953149239839,0.8606662395900064,pose_relations_only,lstm,256,44,yolo_sppf_pose_relations_only_lstm256_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_pose_relations_only_lstm256_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_pose_relations_only_lstm256_seed44
6,0.4796678402218792,0.8260017634956403,0.5055446620457732,0.8233951780930648,0.7602795371963764,149.2724049091339,5e-05,5e-05,50.9,9.17,8.0,1.03,39.0,14.9,0.4937655860349127,0.601823708206687,0.5424657534246575,0.8565208376529131,0.8085731062830299,0.8318566250503423,0.9242819843342036,0.7489421720733427,0.8274250097389948,0.7846735024284943,0.9022649705243562,0.839370760571511,pose_relations_only,lstm,256,44,yolo_sppf_pose_relations_only_lstm256_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_pose_relations_only_lstm256_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_pose_relations_only_lstm256_seed44
7,0.4691749081033103,0.8307044185362986,0.5039549719752922,0.8334160134934021,0.7622391211367702,153.00020909309387,5e-05,5e-05,50.8,9.17,8.0,1.03,38.0,14.3,0.5338983050847458,0.574468085106383,0.5534407027818448,0.8371870819797439,0.8575063613231552,0.8472249081415586,0.929724596391263,0.6904090267983075,0.792391744233104,0.8290200639720849,0.8845795842382873,0.8558991293905733,pose_relations_only,lstm,256,44,yolo_sppf_pose_relations_only_lstm256_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_pose_relations_only_lstm256_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_pose_relations_only_lstm256_seed44
8,0.4474795668657437,0.8410404624277457,0.5360119733116812,0.824684988590138,0.7418984423678323,152.92664289474487,5e-05,5e-05,50.9,9.17,8.0,1.03,38.0,14.8,0.5427728613569321,0.5592705167173252,0.5508982035928144,0.8087971274685817,0.8817772558230573,0.8437119580485063,0.9505882352941176,0.5698166431593794,0.712522045855379,0.8478915662650602,0.873409866583928,0.8604615619746294,pose_relations_only,lstm,256,44,yolo_sppf_pose_relations_only_lstm256_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_pose_relations_only_lstm256_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_pose_relations_only_lstm256_seed44
9,0.4298052597136987,0.8467228372685413,0.5237915437193661,0.8161523960710388,0.7435189094440822,152.91175627708435,2.5e-05,2.5e-05,50.8,9.17,8.0,1.03,38.0,15.0,0.3688394276629571,0.7051671732522796,0.4843423799582463,0.8665526090675791,0.7931101976903504,0.8282064384261625,0.925,0.7306064880112835,0.8163908589440505,0.7952928297755884,0.9016444306546696,0.8451359604478698,pose_relations_only,lstm,256,44,yolo_sppf_pose_relations_only_lstm256_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_pose_relations_only_lstm256_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_pose_relations_only_lstm256_seed44
10,0.4282743558316815,0.84471441167826,0.5493978365409439,0.8135727750768925,0.7502451598763857,152.96910095214844,2.5e-05,2.5e-05,50.8,9.17,8.0,1.03,38.0,14.5,0.4826789838337182,0.6352583586626139,0.5485564304461943,0.8504166666666667,0.7989821882951654,0.823897466949238,0.9419167473378508,0.6861777150916785,0.7939616483068136,0.7699973773931288,0.910952528699969,0.8345650938032974,pose_relations_only,lstm,256,44,yolo_sppf_pose_relations_only_lstm256_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_pose_relations_only_lstm256_seed44,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_pose_relations_only_lstm256_seed44
1,0.6900382226093622,0.7404722249436662,0.5907585458149985,0.8206171247147535,0.7296865869620106,155.4934196472168,5e-05,5e-05,50.7,9.15,13.0,1.09,39.0,17.0,0.6594594594594595,0.3708206686930091,0.4747081712062257,0.815499533146592,0.8547660990409082,0.8346712538226299,0.944041450777202,0.6424541607898449,0.7645824590851867,0.8033016228315613,0.8907849829351536,0.8447844637340003,pose_relations_only,lstm,512,42,yolo_sppf_pose_relations_only_lstm512_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_pose_relations_only_lstm512_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_pose_relations_only_lstm512_seed42
2,0.5172426934269342,0.8149309297540903,0.5010374590309175,0.8376823097529517,0.7635211046399503,157.80610513687134,5e-05,5e-05,50.6,9.19,14.0,1.09,39.0,16.8,0.4835164835164835,0.5349544072948328,0.5079365079365079,0.8560606060606061,0.8404775885691916,0.8481975308641976,0.9138638228055784,0.7856135401974612,0.844899507015548,0.821551724137931,0.8870617437170338,0.8530508727435477,pose_relations_only,lstm,512,42,yolo_sppf_pose_relations_only_lstm512_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_pose_relations_only_lstm512_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_pose_relations_only_lstm512_seed42
3,0.505412754255309,0.8207602625649064,0.741497944181578,0.7648576247643616,0.6567915323394184,158.581134557724,5e-05,5e-05,50.8,9.18,14.0,1.09,40.0,14.2,0.6424870466321243,0.3768996960486322,0.475095785440613,0.7602144573858384,0.8048541788999805,0.781897699182354,0.956217162872154,0.385049365303244,0.5490196078431373,0.7493599590373784,0.9081600992863792,0.8211530368915696,pose_relations_only,lstm,512,42,yolo_sppf_pose_relations_only_lstm512_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_pose_relations_only_lstm512_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_pose_relations_only_lstm512_seed42
4,0.4937146124035867,0.8221808562751053,0.7145384800476244,0.7515626550253002,0.6925363704008349,158.7871778011322,5e-05,5e-05,50.8,9.17,14.0,1.09,40.0,14.8,0.4958217270194986,0.541033434650456,0.5174418604651162,0.8058797127468582,0.7028772753963594,0.7508625196027182,0.9643705463182898,0.5726375176304654,0.71858407079646,0.6770691994572592,0.9289481849208812,0.7832570307390452,pose_relations_only,lstm,512,42,yolo_sppf_pose_relations_only_lstm512_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_pose_relations_only_lstm512_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_pose_relations_only_lstm512_seed42
5,0.464035600257401,0.8327128441265798,0.4759564071450205,0.8343089592221451,0.7480478196583271,158.35991668701172,5e-05,5e-05,50.8,9.17,14.0,1.09,40.0,17.5,0.3180555555555555,0.6960486322188449,0.4366062917063869,0.8528331077161091,0.8631826189078098,0.857976653696498,0.919627749576988,0.7665726375176305,0.8361538461538462,0.8925482368596142,0.8324542351846106,0.8614544870765773,pose_relations_only,lstm,512,42,yolo_sppf_pose_relations_only_lstm512_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_pose_relations_only_lstm512_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_pose_relations_only_lstm512_seed42
6,0.4548710063275031,0.8366317233271284,0.4639659047110139,0.8417501736283362,0.7743737525754805,159.25375485420227,5e-05,5e-05,50.7,9.16,14.0,1.09,40.0,16.6,0.4213483146067415,0.6838905775075987,0.5214368482039397,0.8759305210918115,0.8291250733998825,0.8518853695324284,0.9072642967542504,0.8279266572637518,0.8657817109144543,0.8342606149341142,0.8839590443686007,0.8583910816510997,pose_relations_only,lstm,512,42,yolo_sppf_pose_relations_only_lstm512_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_pose_relations_only_lstm512_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_pose_relations_only_lstm512_seed42
7,0.4355848170992069,0.8402077005976291,0.5389647541780187,0.8191288818335152,0.750859426270198,159.0696737766266,5e-05,5e-05,50.7,9.16,14.0,1.09,40.0,15.7,0.4210526315789473,0.6565349544072948,0.5130641330166271,0.8661584074544685,0.8005480524564494,0.8320618451836029,0.9457720588235294,0.7256699576868829,0.8212290502793296,0.777689030883919,0.9062984796773192,0.8370826766012323,pose_relations_only,lstm,512,42,yolo_sppf_pose_relations_only_lstm512_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_pose_relations_only_lstm512_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_pose_relations_only_lstm512_seed42
8,0.427394152362028,0.845057313608308,0.6949743711796131,0.7503720607203096,0.6882568997298477,158.8506588935852,5e-05,5e-05,50.7,9.16,14.0,1.09,40.0,17.1,0.3430232558139535,0.7173252279635258,0.464110127826942,0.8465867384389528,0.6772362497553337,0.7525010874293172,0.9624724061810156,0.614950634696756,0.7504302925989673,0.6809913597089586,0.9292584548557244,0.7859860910641647,pose_relations_only,lstm,512,42,yolo_sppf_pose_relations_only_lstm512_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_pose_relations_only_lstm512_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_pose_relations_only_lstm512_seed42
9,0.4094733936671272,0.8475555990986577,0.559311333308754,0.7932334556999703,0.7431137499600187,158.27938795089722,5e-05,5e-05,50.8,9.16,14.0,1.09,40.0,17.1,0.4444444444444444,0.6808510638297872,0.5378151260504203,0.8754414881092536,0.727735368956743,0.7947840957674219,0.9503610108303248,0.7425952045133991,0.833729216152019,0.7109004739336493,0.930809804529941,0.8061265618702136,pose_relations_only,lstm,512,42,yolo_sppf_pose_relations_only_lstm512_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_pose_relations_only_lstm512_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_pose_relations_only_lstm512_seed42
10,0.4100863711943494,0.850935632409131,0.4401547982917345,0.8432384165095743,0.7758122067253606,159.5997133255005,5e-05,5e-05,50.8,9.17,14.0,1.09,40.0,17.1,0.3896499238964992,0.7781155015197568,0.5192697768762676,0.8686868686868687,0.8416519866901546,0.8549557610100408,0.9093041438623924,0.8201692524682651,0.8624397478680015,0.8706545568430942,0.8625504188644121,0.8665835411471322,pose_relations_only,lstm,512,42,yolo_sppf_pose_relations_only_lstm512_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_pose_relations_only_lstm512_seed42,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_pose_relations_only_lstm512_seed42
1,0.7051224140829894,0.7301361810522191,0.4904271398582274,0.8272646095842842,0.756530662937664,156.4702959060669,5e-05,5e-05,50.8,9.14,14.0,1.09,40.0,16.3,0.4861111111111111,0.5319148936170213,0.5079825834542815,0.8714559795352803,0.8001565864161284,0.8342857142857143,0.825494205862304,0.8540197461212976,0.8395147313691508,0.8042684639146307,0.8886130933912504,0.8443396226415094,pose_relations_only,lstm,512,43,yolo_sppf_pose_relations_only_lstm512_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_pose_relations_only_lstm512_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_pose_relations_only_lstm512_seed43
2,0.5301366653234981,0.8089546389732537,0.4849717329119494,0.8286536362734398,0.7588015843179527,158.4006748199463,5e-05,5e-05,50.6,9.17,14.0,1.09,40.0,17.7,0.4116504854368932,0.6443768996960486,0.5023696682464455,0.8627287853577371,0.8119005676257585,0.8365433094685892,0.8836671802773498,0.808885754583921,0.8446244477172313,0.8227299016772701,0.8827179646292275,0.851668911839545,pose_relations_only,lstm,512,43,yolo_sppf_pose_relations_only_lstm512_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_pose_relations_only_lstm512_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_pose_relations_only_lstm512_seed43
3,0.5039506589637655,0.8192906828647007,0.4792839487654246,0.8439329298541522,0.7656878180245861,158.5626368522644,5e-05,5e-05,50.8,9.17,14.0,1.09,40.0,14.5,0.6296296296296297,0.4650455927051671,0.5349650349650349,0.8276112624886467,0.891759639851243,0.8584887883926889,0.9221719457013576,0.7186177715091678,0.8077685295283392,0.861128332300062,0.8619298789947254,0.861528919212281,pose_relations_only,lstm,512,43,yolo_sppf_pose_relations_only_lstm512_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_pose_relations_only_lstm512_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_pose_relations_only_lstm512_seed43
4,0.4830785485533384,0.8237973939453316,0.5278543410334914,0.8334160134934021,0.7604720556138356,159.46243286132812,5e-05,5e-05,51.9,9.43,2.0,1.24,42.0,41.1,0.5951557093425606,0.5227963525835866,0.5566343042071197,0.8229109020475927,0.8731650029359953,0.8472934472934472,0.9230769230769232,0.6770098730606487,0.7811228641171684,0.8431961550015019,0.8709277071051815,0.8568376068376068,pose_relations_only,lstm,512,43,yolo_sppf_pose_relations_only_lstm512_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_eval\yolo_sppf_pose_relations_only_lstm512_seed43,<RUN_ROOT>\outputs\controlled_comparison_runs\run_20260528_205727\neural_training\yolo_sppf_pose_relations_only_lstm512_seed43
