source,run,window,track,seed,prediction_type,movie_id,gt_sequence_length,pred_sequence_length,sequence_length_ratio_pred_over_gt,n,ngram_tp,pred_ngram_total,gt_ngram_total,ngram_precision,ngram_recall,ngram_f1
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,0,raw,10,193,240,1.2435233160621761,3,159,238,191,0.6680672268907563,0.8324607329842932,0.7412587412587412
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,0,raw,10,193,240,1.2435233160621761,4,140,237,190,0.5907172995780591,0.7368421052631579,0.6557377049180328
null,GT composition shuffle,null,GT composition shuffle,1,raw,6,699,699,1.0,1,699,699,699,1.0,1.0,1.0
null,GT composition shuffle,null,GT composition shuffle,1,raw,6,699,699,1.0,2,668,698,698,0.9570200573065902,0.9570200573065902,0.9570200573065902
null,GT composition shuffle,null,GT composition shuffle,1,raw,6,699,699,1.0,3,584,697,697,0.8378766140602583,0.8378766140602583,0.8378766140602583
null,GT composition shuffle,null,GT composition shuffle,1,raw,6,699,699,1.0,4,506,696,696,0.7270114942528736,0.7270114942528736,0.7270114942528737
null,GT Markov baseline,null,GT Markov baseline,1,raw,6,699,699,1.0,1,685,699,699,0.9799713876967096,0.9799713876967096,0.9799713876967096
null,GT Markov baseline,null,GT Markov baseline,1,raw,6,699,699,1.0,2,674,698,698,0.9656160458452722,0.9656160458452722,0.9656160458452722
null,GT Markov baseline,null,GT Markov baseline,1,raw,6,699,699,1.0,3,612,697,697,0.8780487804878049,0.8780487804878049,0.8780487804878049
null,GT Markov baseline,null,GT Markov baseline,1,raw,6,699,699,1.0,4,538,696,696,0.7729885057471264,0.7729885057471264,0.7729885057471265
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,1,raw,6,699,213,0.30472103004291845,1,213,213,699,1.0,0.30472103004291845,0.46710526315789475
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,1,raw,6,699,213,0.30472103004291845,2,202,212,698,0.9528301886792453,0.28939828080229224,0.44395604395604393
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,1,raw,6,699,213,0.30472103004291845,3,184,211,697,0.8720379146919431,0.26398852223816355,0.4052863436123348
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,1,raw,6,699,213,0.30472103004291845,4,163,210,696,0.7761904761904762,0.23419540229885058,0.35982339955849896
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,1,raw,6,699,213,0.30472103004291845,1,213,213,699,1.0,0.30472103004291845,0.46710526315789475
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,1,raw,6,699,213,0.30472103004291845,2,211,212,698,0.9952830188679245,0.3022922636103152,0.46373626373626375
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,1,raw,6,699,213,0.30472103004291845,3,200,211,697,0.9478672985781991,0.28694404591104733,0.44052863436123346
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,1,raw,6,699,213,0.30472103004291845,4,185,210,696,0.8809523809523809,0.26580459770114945,0.40838852097130246
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,1,raw,6,699,402,0.575107296137339,1,394,402,699,0.9800995024875622,0.5636623748211731,0.7157129881925521
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,1,raw,6,699,402,0.575107296137339,2,364,401,698,0.9077306733167082,0.5214899713467048,0.6624203821656051
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,1,raw,6,699,402,0.575107296137339,3,318,400,697,0.795,0.4562410329985653,0.5797629899726527
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,1,raw,6,699,402,0.575107296137339,4,268,399,696,0.6716791979949874,0.3850574712643678,0.4894977168949772
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,1,raw,6,699,402,0.575107296137339,1,390,402,699,0.9701492537313433,0.5579399141630901,0.7084468664850135
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,1,raw,6,699,402,0.575107296137339,2,386,401,698,0.9625935162094763,0.5530085959885387,0.7024567788898999
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,1,raw,6,699,402,0.575107296137339,3,352,400,697,0.88,0.5050215208034433,0.6417502278942571
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,1,raw,6,699,402,0.575107296137339,4,314,399,696,0.7869674185463659,0.4511494252873563,0.5735159817351598
null,GT composition shuffle,null,GT composition shuffle,1,raw,7,424,424,1.0,1,424,424,424,1.0,1.0,1.0
null,GT composition shuffle,null,GT composition shuffle,1,raw,7,424,424,1.0,2,391,423,423,0.9243498817966903,0.9243498817966903,0.9243498817966903
null,GT composition shuffle,null,GT composition shuffle,1,raw,7,424,424,1.0,3,355,422,422,0.8412322274881516,0.8412322274881516,0.8412322274881517
null,GT composition shuffle,null,GT composition shuffle,1,raw,7,424,424,1.0,4,336,421,421,0.7980997624703088,0.7980997624703088,0.7980997624703088
null,GT Markov baseline,null,GT Markov baseline,1,raw,7,424,424,1.0,1,376,424,424,0.8867924528301887,0.8867924528301887,0.8867924528301887
null,GT Markov baseline,null,GT Markov baseline,1,raw,7,424,424,1.0,2,321,423,423,0.7588652482269503,0.7588652482269503,0.7588652482269503
null,GT Markov baseline,null,GT Markov baseline,1,raw,7,424,424,1.0,3,298,422,422,0.7061611374407583,0.7061611374407583,0.7061611374407583
null,GT Markov baseline,null,GT Markov baseline,1,raw,7,424,424,1.0,4,274,421,421,0.6508313539192399,0.6508313539192399,0.6508313539192399
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,1,raw,7,424,182,0.42924528301886794,1,174,182,424,0.9560439560439561,0.41037735849056606,0.5742574257425743
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,1,raw,7,424,182,0.42924528301886794,2,164,181,423,0.9060773480662984,0.3877068557919622,0.543046357615894
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,1,raw,7,424,182,0.42924528301886794,3,153,180,422,0.85,0.36255924170616116,0.5083056478405317
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,1,raw,7,424,182,0.42924528301886794,4,146,179,421,0.8156424581005587,0.34679334916864607,0.48666666666666675
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,1,raw,7,424,182,0.42924528301886794,1,177,182,424,0.9725274725274725,0.41745283018867924,0.5841584158415841
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,1,raw,7,424,182,0.42924528301886794,2,170,181,423,0.9392265193370166,0.40189125295508277,0.5629139072847683
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,1,raw,7,424,182,0.42924528301886794,3,162,180,422,0.9,0.38388625592417064,0.5382059800664452
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,1,raw,7,424,182,0.42924528301886794,4,153,179,421,0.8547486033519553,0.36342042755344417,0.5099999999999999
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,1,raw,7,424,348,0.8207547169811321,1,316,348,424,0.9080459770114943,0.7452830188679245,0.8186528497409327
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,1,raw,7,424,348,0.8207547169811321,2,289,347,423,0.8328530259365994,0.6832151300236406,0.7506493506493506
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,1,raw,7,424,348,0.8207547169811321,3,262,346,422,0.7572254335260116,0.6208530805687204,0.6822916666666666
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,1,raw,7,424,348,0.8207547169811321,4,234,345,421,0.6782608695652174,0.5558194774346793,0.6109660574412532
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,1,raw,7,424,348,0.8207547169811321,1,314,348,424,0.9022988505747126,0.7405660377358491,0.8134715025906736
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,1,raw,7,424,348,0.8207547169811321,2,301,347,423,0.8674351585014409,0.7115839243498818,0.7818181818181817
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,1,raw,7,424,348,0.8207547169811321,3,286,346,422,0.8265895953757225,0.6777251184834123,0.7447916666666666
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,1,raw,7,424,348,0.8207547169811321,4,269,345,421,0.7797101449275362,0.6389548693586699,0.7023498694516971
null,GT composition shuffle,null,GT composition shuffle,1,raw,8,626,626,1.0,1,626,626,626,1.0,1.0,1.0
null,GT composition shuffle,null,GT composition shuffle,1,raw,8,626,626,1.0,2,533,625,625,0.8528,0.8528,0.8528
null,GT composition shuffle,null,GT composition shuffle,1,raw,8,626,626,1.0,3,444,624,624,0.7115384615384616,0.7115384615384616,0.7115384615384616
null,GT composition shuffle,null,GT composition shuffle,1,raw,8,626,626,1.0,4,370,623,623,0.593900481540931,0.593900481540931,0.593900481540931
null,GT Markov baseline,null,GT Markov baseline,1,raw,8,626,626,1.0,1,568,626,626,0.9073482428115016,0.9073482428115016,0.9073482428115016
null,GT Markov baseline,null,GT Markov baseline,1,raw,8,626,626,1.0,2,536,625,625,0.8576,0.8576,0.8576
null,GT Markov baseline,null,GT Markov baseline,1,raw,8,626,626,1.0,3,508,624,624,0.8141025641025641,0.8141025641025641,0.8141025641025641
null,GT Markov baseline,null,GT Markov baseline,1,raw,8,626,626,1.0,4,465,623,623,0.7463884430176565,0.7463884430176565,0.7463884430176565
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,1,raw,8,626,316,0.5047923322683706,1,289,316,626,0.9145569620253164,0.46166134185303515,0.613588110403397
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,1,raw,8,626,316,0.5047923322683706,2,254,315,625,0.8063492063492064,0.4064,0.5404255319148937
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,1,raw,8,626,316,0.5047923322683706,3,221,314,624,0.7038216560509554,0.3541666666666667,0.47121535181236673
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,1,raw,8,626,316,0.5047923322683706,4,194,313,623,0.6198083067092651,0.3113964686998395,0.41452991452991456
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,1,raw,8,626,316,0.5047923322683706,1,297,316,626,0.939873417721519,0.4744408945686901,0.6305732484076434
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,1,raw,8,626,316,0.5047923322683706,2,276,315,625,0.8761904761904762,0.4416,0.5872340425531914
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,1,raw,8,626,316,0.5047923322683706,3,253,314,624,0.8057324840764332,0.40544871794871795,0.5394456289978679
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,1,raw,8,626,316,0.5047923322683706,4,234,313,623,0.7476038338658147,0.3756019261637239,0.5
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,1,raw,8,626,476,0.7603833865814696,1,423,476,626,0.8886554621848739,0.6757188498402555,0.7676950998185117
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,1,raw,8,626,476,0.7603833865814696,2,360,475,625,0.7578947368421053,0.576,0.6545454545454545
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,1,raw,8,626,476,0.7603833865814696,3,309,474,624,0.6518987341772152,0.4951923076923077,0.5628415300546448
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,1,raw,8,626,476,0.7603833865814696,4,266,473,623,0.5623678646934461,0.42696629213483145,0.48540145985401456
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,1,raw,8,626,476,0.7603833865814696,1,438,476,626,0.9201680672268907,0.6996805111821086,0.79491833030853
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,1,raw,8,626,476,0.7603833865814696,2,401,475,625,0.8442105263157895,0.6416,0.7290909090909091
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,1,raw,8,626,476,0.7603833865814696,3,363,474,624,0.7658227848101266,0.5817307692307693,0.6612021857923498
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,1,raw,8,626,476,0.7603833865814696,4,329,473,623,0.6955602536997886,0.5280898876404494,0.6003649635036497
null,GT composition shuffle,null,GT composition shuffle,1,raw,9,64,64,1.0,1,64,64,64,1.0,1.0,1.0
null,GT composition shuffle,null,GT composition shuffle,1,raw,9,64,64,1.0,2,63,63,63,1.0,1.0,1.0
null,GT composition shuffle,null,GT composition shuffle,1,raw,9,64,64,1.0,3,62,62,62,1.0,1.0,1.0
null,GT composition shuffle,null,GT composition shuffle,1,raw,9,64,64,1.0,4,59,61,61,0.9672131147540983,0.9672131147540983,0.9672131147540983
null,GT Markov baseline,null,GT Markov baseline,1,raw,9,64,64,1.0,1,57,64,64,0.890625,0.890625,0.890625
null,GT Markov baseline,null,GT Markov baseline,1,raw,9,64,64,1.0,2,50,63,63,0.7936507936507936,0.7936507936507936,0.7936507936507936
null,GT Markov baseline,null,GT Markov baseline,1,raw,9,64,64,1.0,3,43,62,62,0.6935483870967742,0.6935483870967742,0.6935483870967742
null,GT Markov baseline,null,GT Markov baseline,1,raw,9,64,64,1.0,4,37,61,61,0.6065573770491803,0.6065573770491803,0.6065573770491803
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,1,raw,9,64,39,0.609375,1,34,39,64,0.8717948717948718,0.53125,0.6601941747572816
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,1,raw,9,64,39,0.609375,2,29,38,63,0.7631578947368421,0.4603174603174603,0.5742574257425742
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,1,raw,9,64,39,0.609375,3,24,37,62,0.6486486486486487,0.3870967741935484,0.48484848484848475
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,1,raw,9,64,39,0.609375,4,19,36,61,0.5277777777777778,0.3114754098360656,0.3917525773195876
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,1,raw,9,64,39,0.609375,1,33,39,64,0.8461538461538461,0.515625,0.6407766990291262
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,1,raw,9,64,39,0.609375,2,27,38,63,0.7105263157894737,0.42857142857142855,0.5346534653465346
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,1,raw,9,64,39,0.609375,3,23,37,62,0.6216216216216216,0.3709677419354839,0.46464646464646464
length_matched_null,16-frame window length Markov,w16s8,16-frame window length Markov,1,raw,9,64,39,0.609375,4,21,36,61,0.5833333333333334,0.3442622950819672,0.43298969072164945
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,1,raw,9,64,58,0.90625,1,48,58,64,0.8275862068965517,0.75,0.7868852459016394
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,1,raw,9,64,58,0.90625,2,39,57,63,0.6842105263157895,0.6190476190476191,0.6500000000000001
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,1,raw,9,64,58,0.90625,3,33,56,62,0.5892857142857143,0.532258064516129,0.5593220338983049
length_matched_null,8-frame window length unigram,w8s4,8-frame window length unigram,1,raw,9,64,58,0.90625,4,28,55,61,0.509090909090909,0.45901639344262296,0.48275862068965514
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,1,raw,9,64,58,0.90625,1,45,58,64,0.7758620689655172,0.703125,0.7377049180327868
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,1,raw,9,64,58,0.90625,2,35,57,63,0.6140350877192983,0.5555555555555556,0.5833333333333335
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,1,raw,9,64,58,0.90625,3,28,56,62,0.5,0.45161290322580644,0.47457627118644063
length_matched_null,8-frame window length Markov,w8s4,8-frame window length Markov,1,raw,9,64,58,0.90625,4,22,55,61,0.4,0.36065573770491804,0.3793103448275862
null,GT composition shuffle,null,GT composition shuffle,1,raw,10,193,193,1.0,1,193,193,193,1.0,1.0,1.0
null,GT composition shuffle,null,GT composition shuffle,1,raw,10,193,193,1.0,2,169,192,192,0.8802083333333334,0.8802083333333334,0.8802083333333334
null,GT composition shuffle,null,GT composition shuffle,1,raw,10,193,193,1.0,3,143,191,191,0.7486910994764397,0.7486910994764397,0.7486910994764399
null,GT composition shuffle,null,GT composition shuffle,1,raw,10,193,193,1.0,4,111,190,190,0.5842105263157895,0.5842105263157895,0.5842105263157895
null,GT Markov baseline,null,GT Markov baseline,1,raw,10,193,193,1.0,1,184,193,193,0.9533678756476683,0.9533678756476683,0.9533678756476683
null,GT Markov baseline,null,GT Markov baseline,1,raw,10,193,193,1.0,2,179,192,192,0.9322916666666666,0.9322916666666666,0.9322916666666666
null,GT Markov baseline,null,GT Markov baseline,1,raw,10,193,193,1.0,3,161,191,191,0.8429319371727748,0.8429319371727748,0.8429319371727748
null,GT Markov baseline,null,GT Markov baseline,1,raw,10,193,193,1.0,4,135,190,190,0.7105263157894737,0.7105263157894737,0.7105263157894737
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,1,raw,10,193,151,0.7823834196891192,1,151,151,193,1.0,0.7823834196891192,0.8779069767441859
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,1,raw,10,193,151,0.7823834196891192,2,137,150,192,0.9133333333333333,0.7135416666666666,0.8011695906432748
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,1,raw,10,193,151,0.7823834196891192,3,125,149,191,0.8389261744966443,0.6544502617801047,0.7352941176470589
length_matched_null,16-frame window length unigram,w16s8,16-frame window length unigram,1,raw,10,193,151,0.7823834196891192,4,107,148,190,0.722972972972973,0.5631578947368421,0.6331360946745562
